trait,country,admin1,admin2,collection_date,latitude,longitude,location_used
PQ719105|A/Turkey_Vulture/MN/22-031157-002-original/2022|H5N1|USA-MN|2022-09-29|wild_avian|B3.2,USA,MN,Unknown,2022-09-29,NA,NA,
EPI_ISL_16297129|A/turkey/Minnesota/22-034260-001/2022|H5N1|USA-MN|2022-10-25|domestic_avian|B3.2,USA,MN,Le Sueur,2022-10-25,NA,NA,
EPI_ISL_16271859|A/turkey/Minnesota/22-036547-001/2022|H5N1|USA-MN|2022-11-13|domestic_avian|B3.2,USA,MN,Otter Tail,2022-11-13,NA,NA,
PQ708193|A/Canada_goose/MN/22-041306-001-original/2022|H5N1|USA-MN|2022-12-19|wild_avian|B3.2,USA,MN,Unknown,2022-12-19,NA,NA,
PQ711593|A/Great_horned_owl/MN/22-041884-001-original/2022|H5N1|USA-MN|2022-12-07|wild_avian|B3.2,USA,MN,Unknown,2022-12-07,NA,NA,
SRR24839471|A/haliaeetus_leucocephalus/Minnesota/AH0144539/2022|H5N1|USA-MN|2022-03-20|wild_avian|B3.2,USA,MN,Unknown,2022-03-20,NA,NA,
PQ718769|A/Trumpeter_Swan/MO/22-040427-001-original/2022|H5N1|USA-MO|2022-12-01|wild_avian|B3.2,USA,MO,Holt,2022-12-01,NA,NA,
PQ716361|A/Red-tailed_hawk/MO/23-001518-001-original/2022|H5N1|USA-MO|2022-12-21|wild_avian|B3.2,USA,MO,St. Louis,2022-12-21,NA,NA,
EPI_ISL_16271826|A/turkey/Missouri/22-038012-001/2022|H5N1|USA-MO|2022-11-24|domestic_avian|B3.2,USA,MO,Webster,2022-11-24,NA,NA,
EPI_ISL_19490458|A/chicken/Missouri/23-008296-003-original/2023|H5N1|USA-MO|2023-03-14|domestic_avian|B3.2,USA,MO,Maries,2023-03-14,NA,NA,
PQ701273|A/American_Blue-winged_teal/MO/22-032511-101-original-repeat/2022|H5N1|USA-MO|2022-09-23|wild_avian|B3.2,USA,MO,Unknown,2022-09-23,NA,NA,
PQ717897|A/Snow_goose/MO/22-038564-002-original/2022|H5N1|USA-MO|2022-11-23|wild_avian|B3.2,USA,MO,Unknown,2022-11-23,NA,NA,
PQ717985|A/Snow_goose/MS/22-038821-004-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2,USA,MS,Tallahatchie,2022-11-23,NA,NA,
PQ718017|A/Snow_goose/MS/22-038821-010-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2,USA,MS,Tallahatchie,2022-11-23,NA,NA,
EPI_ISL_19490462|A/chicken/Mississippi/23-008358-002-original/2023|H5N1|USA-MS|2023-03-15|domestic_avian|B3.2,USA,MS,Monroe,2023-03-15,NA,NA,
PQ712865|A/Lesser_white-fronted_Goose/MS/22-041057-001-original/2022|H5N1|USA-MS|2022-12-08|wild_avian|B3.2,USA,MS,Unknown,2022-12-08,NA,NA,
PQ720265|A/greater_scaup/MT/23-001334-001-original/2023|H5N1|USA-MT|2023-01-06|wild_avian|B3.2,USA,MT,Gallatin,2023-01-06,NA,NA,
EPI_ISL_16297340|A/chicken/Montana/22-033348-001/2022|H5N1|USA-MT|2022-10-18|domestic_avian|B3.2,USA,MT,Hill,2022-10-18,NA,NA,
EPI_ISL_17964939|A/great_horned_owl/Montana/23-011850-001/2023|H5N1|USA-MT|2023-04-12|wild_avian|B3.2,USA,MT,Gallatin,2023-04-12,NA,NA,
EPI_ISL_17964974|A/Cooper_s_hawk/Montana/23-016105-001/2023|H5N1|USA-MT|2023-04-16|wild_avian|B3.2,USA,MT,Cascade,2023-04-16,NA,NA,
PQ718777|A/Trumpeter_Swan/MT/22-030263-001-original/2022|H5N1|USA-MT|2022-09-16|wild_avian|B3.2,USA,MT,Unknown,2022-09-16,NA,NA,
PQ706313|A/Blue-winged_teal/MT/22-031163-004-original-repeat/2022|H5N1|USA-MT|2022-09-24|wild_avian|B3.2,USA,MT,Unknown,2022-09-24,NA,NA,
PQ708265|A/Canada_goose/MT/22-033859-002-original/2022|H5N1|USA-MT|2022-10-20|wild_avian|B3.2,USA,MT,Unknown,2022-10-20,NA,NA,
PQ716385|A/Red-tailed_hawk/MT/22-036316-001-original/2022|H5N1|USA-MT|2022-11-09|wild_avian|B3.2,USA,MT,Unknown,2022-11-09,NA,NA,
PQ713561|A/Mallard/MT/22-039947-005-original/2022|H5N1|USA-MT|2022-12-02|wild_avian|B3.2,USA,MT,Unknown,2022-12-02,NA,NA,
PQ715513|A/Raven/MT/23-003666-002-original/2023|H5N1|USA-MT|2023-01-30|wild_avian|B3.2,USA,MT,Unknown,2023-01-30,NA,NA,
OQ963444|A/Ross_s_goose/North_Dakota/22-009481-019/2022|H5N1|USA-NC|2022-03-23|wild_avian|B3.2,USA,ND,Foster,2022-03-23,NA,NA,
PQ708281|A/Canada_goose/NC/22-036623-001-original-repeat2/2022|H5N1|USA-NC|2022-10-30|wild_avian|B3.2,USA,NC,Unknown,2022-10-30,NA,NA,
EPI_ISL_17373074|A/duck/North_Carolina/W22-1114A/2022|H5N1|USA-NC|2022-12-01|domestic_avian|B3.2,USA,NC,Unknown,2022-12-01,NA,NA,
PQ718233|A/Snow_goose/ND/22-013421-001-original/2022|H5N1|USA-ND|2022-04-28|wild_avian|B3.2,USA,ND,Towner,2022-04-28,NA,NA,
PQ701529|A/American_crow/ND/22-014532-001-original/2022|H5N1|USA-ND|2022-05-05|wild_avian|B3.2,USA,ND,Stutsman,2022-05-05,NA,NA,
EPI_ISL_16297071|A/chicken/North_Dakota/22-035070-001/2022|H5N1|USA-ND|2022-11-01|domestic_avian|B3.2,USA,ND,Bottineau,2022-11-01,NA,NA,
PQ708313|A/Canada_goose/ND/23-002238-004-original/2022|H5N1|USA-ND|2022-11-29|wild_avian|B3.2,USA,ND,Unknown,2022-11-29,NA,NA,
EPI_ISL_16171251|A/turkey/North_Dakota/22-012099-002/2022|H5N1|USA-ND|2022-04-19|domestic_avian|B3.2,USA,ND,Richland,2022-04-19,NA,NA,
PQ711641|A/Great_horned_owl/ND/22-014030-001-original/2022|H5N1|USA-ND|2022-05-02|wild_avian|B3.2,USA,ND,Unknown,2022-05-02,NA,NA,
PQ711673|A/Great_horned_owl/ND/22-032264-001-original/2022|H5N1|USA-ND|2022-09-28|wild_avian|B3.2,USA,ND,Unknown,2022-09-28,NA,NA,
PQ702113|A/American_white_Pelican/ND/22-032266-001-original-repeat/2022|H5N1|USA-ND|2022-09-28|wild_avian|B3.2,USA,ND,Unknown,2022-09-28,NA,NA,
PQ701793|A/American_green-winged_teal/ND/22-032267-001-original-repeat/2022|H5N1|USA-ND|2022-10-01|wild_avian|B3.2,USA,ND,Unknown,2022-10-01,NA,NA,
OQ964276|A/Snow_Goose/North_Dakota/22-009481-003/2022|H5N1|USA-NC|2022-03-23|wild_avian|B3.2,USA,ND,Foster,2022-03-23,NA,NA,
PQ718649|A/Swan/NE/22-041037-001-original/2022|H5N1|USA-NE|2022-12-15|wild_avian|B3.2,USA,NE,Colfax,2022-12-15,NA,NA,
PQ718537|A/Sparrow/NE/22-033885-001-original/2022|H5N1|USA-NE|2022-10-19|wild_avian|B3.2,USA,NE,Unknown,2022-10-19,NA,NA,
PQ715265|A/Peregrine_falcon/NE/22-013518-001-original/2022|H5N1|USA-NE|2022-04-28|wild_avian|B3.2,USA,NE,Unknown,2022-04-28,NA,NA,
EPI_ISL_16297351|A/pheasant/Nebraska/22-032910-001/2022|H5N1|USA-NE|2022-10-15|domestic_avian|B3.2,USA,NE,York,2022-10-15,NA,NA,
PQ711681|A/Great_horned_owl/NE/22-038800-001-original/2022|H5N1|USA-NE|2022-11-30|wild_avian|B3.2,USA,NE,Unknown,2022-11-30,NA,NA,
PQ718657|A/Swan/NE/22-041037-002-original/2022|H5N1|USA-NE|2022-12-15|wild_avian|B3.2,USA,NE,Unknown,2022-12-15,NA,NA,
PQ708329|A/Canada_goose/NE/23-001495-001-original/2023|H5N1|USA-NE|2023-01-10|wild_avian|B3.2,USA,NE,Unknown,2023-01-10,NA,NA,
PQ708337|A/Canada_goose/NE/23-001495-002-original/2023|H5N1|USA-NE|2023-01-10|wild_avian|B3.2,USA,NE,Unknown,2023-01-10,NA,NA,
SRR24842963|A/gallus_gallus/Nebraska/22-013105-001/2022|H5N1|USA-NE|2022-04-26|domestic_avian|B3.2,USA,NE,Washington,2022-04-26,NA,NA,
EPI_ISL_16271824|A/chicken/Nebraska/22-038149-001/2022|H5N1|USA-NE|2022-11-24|domestic_avian|B3.2,USA,NE,Dixon,2022-11-24,NA,NA,
EPI_ISL_17821770|A/cat/Nebraska/23-010184-001/2023|H5N1|USA-NE|2023-03-30|feline|B3.2,USA,NE,Buffalo,2023-03-30,NA,NA,
EPI_ISL_19490417|A/chicken/New_Hampshire/23-002392-001-original2/2023|H5N1|USA-NH|2023-01-19|domestic_avian|B3.2,USA,NH,Belknap,2023-01-19,NA,NA,
EPI_ISL_16297353|A/chicken/Nevada/22-032799-001/2022|H5N1|USA-NV|2022-10-14|domestic_avian|B3.2,USA,NV,Nye,2022-10-14,NA,NA,
EPI_ISL_17964944|A/red-tailed_hawk/Nevada/23-012114-001/2023|H5N1|USA-NV|2023-03-31|wild_avian|B3.2,USA,NV,Washoe,2023-03-31,NA,NA,
PQ708353|A/Canada_goose/NV/22-033403-003-original-repeat/2022|H5N1|USA-NV|2022-09-23|wild_avian|B3.2,USA,NV,Unknown,2022-09-23,NA,NA,
PQ714777|A/Northern_shoveler/NV/22-037517-003-original/2022|H5N1|USA-NV|2022-11-05|wild_avian|B3.2,USA,NV,Unknown,2022-11-05,NA,NA,
PQ711697|A/Great_horned_owl/NV/22-040618-001-original/2022|H5N1|USA-NV|2022-12-06|wild_avian|B3.2,USA,NV,Unknown,2022-12-06,NA,NA,
PQ718369|A/Snow_goose/NY/23-000618-001-original/2023|H5N1|USA-NY|2023-01-04|wild_avian|B3.2,USA,NY,Tompkins,2023-01-04,NA,NA,
PQ715305|A/Peregrine_falcon/NY/23-003717-001-original/2023|H5N1|USA-NY|2023-01-26|wild_avian|B3.2,USA,NY,Kings,2023-01-26,NA,NA,
PQ718353|A/Snow_goose/NY/22-042013-001-original/2022|H5N1|USA-NY|2022-12-21|wild_avian|B3.2,USA,NY,Unknown,2022-12-21,NA,NA,
EPI_ISL_17964945|A/red-shouldered_hawk/New_York/23-012563-001/2023|H5N1|USA-NY|2023-04-13|wild_avian|B3.2,USA,NY,Columbia,2023-04-13,NA,NA,
OR858836|A/Canada_goose/New_York/NYCVH-23-453/2023|H5N1|USA-NY|2023-02-01|wild_avian|B3.2,USA,NY,New York,2023-02-01,NA,NA,
PQ701809|A/American_green-winged_teal/NY/22-033592-029-original/2022|H5N1|USA-NY|2022-10-15|wild_avian|B3.2,USA,NY,Unknown,2022-10-15,NA,NA,
PQ716513|A/Red-tailed_hawk/NY/22-042014-001-original/2022|H5N1|USA-NY|2022-12-19|wild_avian|B3.2,USA,NY,Unknown,2022-12-19,NA,NA,
PQ702337|A/American_wigeon/OH/22-034080-032-original/2022|H5N1|USA-OH|2022-10-15|wild_avian|B3.2,USA,OH,Unknown,2022-10-15,NA,NA,
OR136556|A/chicken/OH/OH22-20542-1/2022|H5N1|USA-OH|2022-09-01|domestic_avian|B3.2,USA,OH,Unknown,2022-09-01,NA,NA,
PQ706345|A/Blue-winged_teal/OK/22-029332-005-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2,USA,OK,Tillman,2022-09-10,NA,NA,
PQ706369|A/Blue-winged_teal/OK/22-029332-011-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2,USA,OK,Tillman,2022-09-10,NA,NA,
PQ701297|A/American_Blue-winged_teal/OK/22-032994-002-original/2022|H5N1|USA-OK|2022-10-10|wild_avian|B3.2,USA,OK,Tillman,2022-10-10,NA,NA,
EPI_ISL_16297140|A/chicken/Oklahoma/22-033558-001/2022|H5N1|USA-OK|2022-10-20|domestic_avian|B3.2,USA,OK,Cleveland,2022-10-20,NA,NA,
PQ702361|A/American_wigeon/OR/22-033876-019-original/2022|H5N1|USA-OR|2022-10-15|wild_avian|B3.2,USA,OR,Morrow,2022-10-15,NA,NA,
PQ702401|A/American_wigeon/OR/22-035736-015-original/2022|H5N1|USA-OR|2022-10-27|wild_avian|B3.2,USA,OR,Clatsop,2022-10-27,NA,NA,
PQ701841|A/American_green-winged_teal/OR/22-040176-004-original/2022|H5N1|USA-OR|2022-12-05|wild_avian|B3.2,USA,OR,Lane,2022-12-05,NA,NA,
PQ717209|A/Sanderling/OR/23-000771-001-original/2023|H5N1|USA-OR|2023-01-03|wild_avian|B3.2,USA,OR,Clatsop,2023-01-03,NA,NA,
PQ716601|A/Red-tailed_hawk/OR/23-001496-001-original/2022|H5N1|USA-OR|2022-12-28|wild_avian|B3.2,USA,OR,Lane,2022-12-28,NA,NA,
PQ716617|A/Red-tailed_hawk/OR/23-003379-001-original/2023|H5N1|USA-OR|2023-01-20|wild_avian|B3.2,USA,OR,Crook,2023-01-20,NA,NA,
EPI_ISL_16297078|A/chicken/Oregon/22-035197-001/2022|H5N1|USA-OR|2022-11-01|domestic_avian|B3.2,USA,OR,Yamhill,2022-11-01,NA,NA,
EPI_ISL_16271840|A/chicken/Oregon/22-037712-001/2022|H5N1|USA-OR|2022-11-21|domestic_avian|B3.2,USA,OR,Columbia,2022-11-21,NA,NA,
EPI_ISL_17964904|A/sanderling/Oregon/23-008234-001/2023|H5N1|USA-OR|2023-02-04|wild_avian|B3.2,USA,OR,Lane,2023-02-04,NA,NA,
EPI_ISL_17964941|A/sanderling/Oregon/23-011964-001/2023|H5N1|USA-OR|2023-04-13|wild_avian|B3.2,USA,OR,Coos,2023-04-13,NA,NA,
EPI_ISL_18311014|A/Caspian_tern/Oregon/23-018836-001/2023|H5N1|USA-OR|2023-06-15|wild_avian|B3.2,USA,OR,Wasco,2023-06-15,NA,NA,
EPI_ISL_18311015|A/Caspian_tern/Oregon/23-018836-002/2023|H5N1|USA-OR|2023-06-15|wild_avian|B3.2,USA,OR,Wasco,2023-06-15,NA,NA,
SRR31301028|A/chicken/PA/24-031844-001-original/2024|H5N1|USA-PA|2024-10-28|domestic_avian|B3.2,USA,PA,Unknown,2024-10-28,NA,NA,
PQ714409|A/Mute_Swan/RI/23-007092-001-original/2023|H5N1|USA-RI|2023-02-13|wild_avian|B3.2,USA,RI,Unknown,2023-02-13,NA,NA,
PQ714225|A/Mottled_Duck/SC/22-042180-002-original/2022|H5N1|USA-SC|2022-12-16|wild_avian|B3.2,USA,SC,Colleton,2022-12-16,NA,NA,
PQ710297|A/Gadwall/SC/22-042020-005-original/2022|H5N1|USA-SC|2022-12-20|wild_avian|B3.2,USA,SC,Unknown,2022-12-20,NA,NA,
EPI_ISL_17964901|A/bald_eagle/South_Carolina/23-008111-001/2023|H5N1|USA-SC|2023-03-04|wild_avian|B3.2,USA,SC,Colleton,2023-03-04,NA,NA,
EPI_ISL_16297337|A/chicken/South_Dakota/22-033350-001/2022|H5N1|USA-SD|2022-10-18|domestic_avian|B3.2,USA,SD,Spink,2022-10-18,NA,NA,
EPI_ISL_16271831|A/turkey/South_Dakota/22-037933-001/2022|H5N1|USA-SD|2022-11-22|domestic_avian|B3.2,USA,SD,Beadle,2022-11-22,NA,NA,
EPI_ISL_16271830|A/chicken/South_Dakota/22-037931-001/2022|H5N1|USA-SD|2022-11-21|domestic_avian|B3.2,USA,SD,Turner,2022-11-21,NA,NA,
OQ966412|A/Turkey/South_Dakota/22-008485-001/2022|H5N1|USA-SD|2022-03-21|domestic_avian|B3.2,USA,SD,Hanson,2022-03-21,NA,NA,
PQ712489|A/Hawk/SD/23-000319-001-original/2022|H5N1|USA-SD|2022-12-28|wild_avian|B3.2,USA,SD,Unknown,2022-12-28,NA,NA,
PQ716689|A/Red-tailed_hawk/SD/23-002914-001-original/2023|H5N1|USA-SD|2023-01-17|wild_avian|B3.2,USA,SD,Unknown,2023-01-17,NA,NA,
EPI_ISL_11971487|A/chicken/South_Dakota/22-008704-002/2022|H5N1|USA-SD|2022-03-22|domestic_avian|B3.2,USA,SD,Kingsbury,2022-03-22,NA,NA,
EPI_ISL_16297062|A/pheasant/South_Dakota/22-034797-001/2022|H5N1|USA-SD|2022-10-27|domestic_avian|B3.2,USA,SD,Gregory,2022-10-27,NA,NA,
EPI_ISL_17964942|A/red-tailed_hawk/South_Dakota/23-012031-001/2023|H5N1|USA-SD|2023-04-11|wild_avian|B3.2,USA,SD,Minnehaha,2023-04-11,NA,NA,
EPI_ISL_16271855|A/domestic_goose/Tennessee/22-036130-001/2022|H5N1|USA-TN|2022-11-09|domestic_avian|B3.2,USA,TN,Lincoln,2022-11-09,NA,NA,
PQ710353|A/Gadwall/TX/22-036753-040-original-repeat/2022|H5N1|USA-TX|2022-11-05|wild_avian|B3.2,USA,TX,Jefferson,2022-11-05,NA,NA,
PQ720105|A/goose/TX/22-038236-001-original/2022|H5N1|USA-TX|2022-11-23|domestic_avian|B3.2,USA,TX,Carson,2022-11-23,NA,NA,
PQ702481|A/American_wigeon/TX/23-003062-016-original/2023|H5N1|USA-TX|2023-01-18|wild_avian|B3.2,USA,TX,Colorado,2023-01-18,NA,NA,
EPI_ISL_16297117|A/mallard/Texas/22-035744-001/2022|H5N1|USA-TX|2022-10-31|wild_avian|B3.2,USA,TX,Tarrant,2022-10-31,NA,NA,
PQ706441|A/Blue-winged_teal/TX/22-031351-010-original-repeat/2022|H5N1|USA-TX|2022-09-17|wild_avian|B3.2,USA,TX,Unknown,2022-09-17,NA,NA,
PQ706497|A/Blue-winged_teal/TX/22-033479-004-original/2022|H5N1|USA-TX|2022-09-22|wild_avian|B3.2,USA,TX,Unknown,2022-09-22,NA,NA,
PQ714793|A/Northern_shoveler/TX/23-007477-003-original/2023|H5N1|USA-TX|2023-01-19|wild_avian|B3.2,USA,TX,Orange,2023-01-19,NA,NA,
EPI_ISL_16297342|A/chicken/Texas/22-033221-001/2022|H5N1|USA-TX|2022-10-17|domestic_avian|B3.2,USA,TX,Rockwall,2022-10-17,NA,NA,
PQ701849|A/American_green-winged_teal/TX/23-000110-004-original/2022|H5N1|USA-TX|2022-12-04|wild_avian|B3.2,USA,TX,Unknown,2022-12-04,NA,NA,
PQ720145|A/goose/UT/22-018176-003-original/2022|H5N1|USA-UT|2022-06-08|domestic_avian|B3.2,USA,UT,Salt Lake,2022-06-08,NA,NA,
PQ709897|A/Duck/UT/22-031728-004-original-repeat/2022|H5N1|USA-UT|2022-10-04|domestic_avian|B3.2,USA,UT,Salt Lake,2022-10-04,NA,NA,
PQ711857|A/Great_horned_owl/UT/22-035956-007-original/2022|H5N1|USA-UT|2022-10-25|wild_avian|B3.2,USA,UT,Box Elder,2022-10-25,NA,NA,
EPI_ISL_17964947|A/turkey_vulture/Utah/23-012747-001/2023|H5N1|USA-UT|2023-04-19|wild_avian|B3.2,USA,UT,Cache,2023-04-19,NA,NA,
EPI_ISL_16240508|A/guinea_fowl/Utah/22-014481-002/2022|H5N1|USA-UT|2022-05-09|domestic_avian|B3.2,USA,UT,Cache,2022-05-09,NA,NA,
EPI_ISL_19546785|A/chicken/Utah/22-020377-001-original/2022|H5N1|USA-UT|2022-06-27|domestic_avian|B3.2,USA,UT,Salt Lake,2022-06-27,NA,NA,
PQ701857|A/American_green-winged_teal/UT/22-027017-012-original/2022|H5N1|USA-UT|2022-08-10|wild_avian|B3.2,USA,UT,Unknown,2022-08-10,NA,NA,
PQ712361|A/Gull/UT/22-031729-002-original-repeat/2022|H5N1|USA-UT|2022-09-29|wild_avian|B3.2,USA,UT,Unknown,2022-09-29,NA,NA,
PQ720193|A/goose/UT/23-001041-001-original/2023|H5N1|USA-UT|2023-01-06|domestic_avian|B3.2,USA,UT,Unknown,2023-01-06,NA,NA,
OQ966732|A/Turkey/Utah/22-012960-001/2022|H5N1|USA-UT|2022-04-26|domestic_avian|B3.2,USA,UT,Unknown,2022-04-26,NA,NA,
PQ720177|A/goose/UT/22-027791-006-original/2022|H5N1|USA-UT|2022-08-30|domestic_avian|B3.2,USA,UT,Unknown,2022-08-30,NA,NA,
PQ710001|A/Eared_grebe/UT/22-030915-001-original/2022|H5N1|USA-UT|2022-09-27|wild_avian|B3.2,USA,UT,Unknown,2022-09-27,NA,NA,
PQ720185|A/goose/UT/23-001040-001-original/2023|H5N1|USA-UT|2023-01-04|domestic_avian|B3.2,USA,UT,Unknown,2023-01-04,NA,NA,
EPI_ISL_16243660|A/chicken/Utah/22-015245-001/2022|H5N1|USA-UT|2022-05-13|domestic_avian|B3.2,USA,UT,Salt Lake,2022-05-13,NA,NA,
EPI_ISL_17964896|A/American_crow/Utah/23-007867-006/2023|H5N1|USA-UT|2023-03-03|wild_avian|B3.2,USA,UT,Weber,2023-03-03,NA,NA,
EPI_ISL_17964960|A/turkey_vulture/Utah/23-014334-001/2023|H5N1|USA-UT|2023-04-28|wild_avian|B3.2,USA,UT,Cache,2023-04-28,NA,NA,
PQ701329|A/American_black_Duck/VA/22-038573-010-original/2022|H5N1|USA-VA|2022-11-19|wild_avian|B3.2,USA,VA,Unknown,2022-11-19,NA,NA,
PQ714161|A/Mallard/WA/22-039095-002-original/2022|H5N1|USA-WA|2022-11-25|wild_avian|B3.2,USA,WA,King,2022-11-25,NA,NA,
PQ709929|A/Dunlin/WA/22-040394-001-original/2022|H5N1|USA-WA|2022-12-03|wild_avian|B3.2,USA,WA,Snohomish,2022-12-03,NA,NA,
PQ703633|A/Barn_owl/WA/22-041081-001-original/2022|H5N1|USA-WA|2022-12-12|wild_avian|B3.2,USA,WA,Skagit,2022-12-12,NA,NA,
PQ710577|A/Glaucous_Gull/WA/23-025001-003-original/2023|H5N1|USA-WA|2023-08-11|wild_avian|B3.2,USA,WA,Jefferson,2023-08-11,NA,NA,
EPI_ISL_18311017|A/Caspian_tern/Washington/23-021119-003/2023|H5N1|USA-WA|2023-07-11|wild_avian|B3.2,USA,WA,Jefferson,2023-07-11,NA,NA,
EPI_ISL_18311018|A/Caspian_tern/Washington/23-023703-001/2023|H5N1|USA-WA|2023-07-31|wild_avian|B3.2,USA,WA,Pierce,2023-07-31,NA,NA,
EPI_ISL_18731638|A/harbor_seal/Washington/23-027069-002/2023|H5N1|USA-WA|2023-08-13|other_mammal|B3.2,USA,WA,Jefferson,2023-08-13,NA,NA,
PQ708929|A/Canada_goose/WA/22-015526-002-original/2022|H5N1|USA-WA|2022-05-11|wild_avian|B3.2,USA,WA,Unknown,2022-05-11,NA,NA,
PQ719521|A/Western_screech_owl/WA/22-015526-006-original/2022|H5N1|USA-WA|2022-05-11|wild_avian|B3.2,USA,WA,Unknown,2022-05-11,NA,NA,
PQ712817|A/Hooded_Merganser/WA/23-003784-001-original/2023|H5N1|USA-WA|2023-01-18|wild_avian|B3.2,USA,WA,Unknown,2023-01-18,NA,NA,
PQ717217|A/Sanderling/WA/23-004228-001-original/2023|H5N1|USA-WA|2023-01-26|wild_avian|B3.2,USA,WA,Unknown,2023-01-26,NA,NA,
EPI_ISL_15078254|A/skunk/Washington/22-019274-001/2022|H5N1|USA-WA|2022-06-07|other_mammal|B3.2,USA,WA,Whitman,2022-06-07,NA,NA,
EPI_ISL_17260682|A/skunk/Washington/22-019274-004/2022|H5N1|USA-WA|2022-06-07|other_mammal|B3.2,USA,WA,Whitman,2022-06-07,NA,NA,
EPI_ISL_16297118|A/chicken/Washington/22-035749-001/2022|H5N1|USA-WA|2022-11-02|domestic_avian|B3.2,USA,WA,Snohomish,2022-11-02,NA,NA,
EPI_ISL_17964920|A/Western_screech_owl/Washington/23-010027-001/2023|H5N1|USA-WA|2023-03-23|wild_avian|B3.2,USA,WA,Benton,2023-03-23,NA,NA,
PQ719833|A/Wood_Duck/WI/22-014367-001-original/2022|H5N1|USA-WI|2022-04-14|wild_avian|B3.2,USA,WI,Washburn,2022-04-14,NA,NA,
SRR24843021|A/lophodytes_cucullatus/Wisconsin/AH0211463/2022|H5N1|USA-WI|2022-04-03|wild_avian|B3.2,USA,WI,Lincoln,2022-04-03,NA,NA,
EPI_ISL_16240162|A/turkey/Wisconsin/22-014125-001/2022|H5N1|USA-WI|2022-05-04|domestic_avian|B3.2,USA,WI,Barron,2022-05-04,NA,NA,
PQ703545|A/Bald_eagle/WI/22-014416-001-original/2022|H5N1|USA-WI|2022-05-09|wild_avian|B3.2,USA,WI,Unknown,2022-05-09,NA,NA,
PQ718817|A/Tundra_Swan/WI/22-038828-001-original-repeat/2022|H5N1|USA-WI|2022-11-22|wild_avian|B3.2,USA,WI,Unknown,2022-11-22,NA,NA,
EPI_ISL_16297085|A/chicken/Wisconsin/22-034812-002/2022|H5N1|USA-WI|2022-10-31|domestic_avian|B3.2,USA,WI,Waukesha,2022-10-31,NA,NA,
PQ712073|A/Great_horned_owl/WY/22-029194-001-original/2022|H5N1|USA-WY|2022-09-11|wild_avian|B3.2,USA,WY,Johnson,2022-09-11,NA,NA,
PQ709201|A/Canada_goose/WY/23-000336-002-original/2022|H5N1|USA-WY|2022-10-30|wild_avian|B3.2,USA,WY,Platte,2022-10-30,NA,NA,
OQ961668|A/Great_Horned_Owl/Wyoming/22-013016-002/2022|H5N1|USA-WY|2022-04-25|wild_avian|B3.2,USA,WY,Carbon,2022-04-25,NA,NA,
PQ718785|A/Trumpeter_Swan/WY/22-030049-002-original/2022|H5N1|USA-WY|2022-09-14|wild_avian|B3.2,USA,WY,Unknown,2022-09-14,NA,NA,
PQ709169|A/Canada_goose/WY/22-041261-001-original/2022|H5N1|USA-WY|2022-12-14|wild_avian|B3.2,USA,WY,Unknown,2022-12-14,NA,NA,
PQ712161|A/Great_horned_owl/WY/22-041771-002-original/2022|H5N1|USA-WY|2022-12-20|wild_avian|B3.2,USA,WY,Unknown,2022-12-20,NA,NA,
OQ961660|A/Great_Horned_Owl/Wyoming/22-013016-001/2022|H5N1|USA-WY|2022-04-22|wild_avian|B3.2,USA,WY,Unknown,2022-04-22,NA,NA,
EPI_ISL_16297368|A/chicken/Wyoming/22-032216-001/2022|H5N1|USA-WY|2022-10-10|domestic_avian|B3.2,USA,WY,Fremont,2022-10-10,NA,NA,
PQ709153|A/Canada_goose/WY/22-036111-001-original/2022|H5N1|USA-WY|2022-11-03|wild_avian|B3.2,USA,WY,Unknown,2022-11-03,NA,NA,
PQ709217|A/Canada_goose/WY/23-000980-001-original/2023|H5N1|USA-WY|2023-01-05|wild_avian|B3.2,USA,WY,Unknown,2023-01-05,NA,NA,
PQ709241|A/Canada_goose/WY/23-002120-001-original/2023|H5N1|USA-WY|2023-01-11|wild_avian|B3.2,USA,WY,Unknown,2023-01-11,NA,NA,
EPI_ISL_17964946|A/turkey_vulture/Wyoming/23-012565-001/2023|H5N1|USA-WY|2023-04-19|wild_avian|B3.2,USA,WY,Converse,2023-04-19,NA,NA,
EPI_ISL_17964953|A/turkey_vulture/Wyoming/23-013715-001/2023|H5N1|USA-WY|2023-04-19|wild_avian|B3.2,USA,WY,Platte,2023-04-19,NA,NA,
