# BEAST v10.5.0-beta5 Prerelease #f37ecb6a4
# Generated Thu May 22 05:58:18 EDT 2025 [seed=1747907895683]
# -beagle_cuda -beagle_double -beagle_order 1 -save_every 1000000 -save_state run1_beast_state.dump ../loc-labeled-b3.6-JAN7-concat-genome-codon-aln_for_phylogeo_n543_Out_HMC_SkyG.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
173000000	-66637.73449395967	-9051.228335431735	-57586.506158527925	2.071578573073079	2022.6442684214624	93.09007990184003	0.20215439516610395	-2.5195057087775705	-1.3552372276575126	0.2150385521278608	0.35703116652387995	1.6760171211143078	3.6664148737340088	3.075004844856567	-1.0277241412933296	-1.8159312357892714	0.30565725771662455	0.3363189042516963	-0.2747909012274454	-3.4498607705986726	-2.446160939989749	-1.5079534092953866	-3.052793156076323	-2.856266891790155	-3.001168364881497	-1.8002630028355289	1.0057370652303508	0.8419877952524186	4.49954317091135	3.5204942944816286	3.0070995792137976	4.689015274532056	5.153063372174732	2.0807361261994406	-1.2498311272932783	-1.414891812165442	-2.815903729092932	-5.594259596174346	-6.433209457019579	-9.246593304847613	-7.749259658947602	-5.1973483083329395	-2.915650607195199	-4.642026304230749	-2.9425459718638196	-5.352404524429356	-4.662569993316072	-2.0596488182201727	-0.09420358033460027	0.1758780812846786	2.6321640263429606	3.1388934469491434	-0.25189616080379984	-1.660275577303921	-3.0940546314622432	-0.9559008848681866	-2.100579468541009	-2.1481630654288595	-2.968162391106614	-1.2736753096780462	2.741874623963653	4.387709178868226	5.218076244106117	4.6788960035036	2.9032450096295523	1.9466708345390495	0.10096308695659512	10.0	0.37490576635196415	2.418159986650062	0.19382557232175376	0.015089279096143559	2.6776633017533724	0.32035609382673	0.5063893542425821	0.6898436148264392	0.0036752005231964796	8.329971017245578E-4	0.0035921801364466365	0.22445015661298096	-0.04536303412367958	-57586.506158527925	-7527.52604608352	-1517.3539100189064
173040000	-66670.31604018659	-9069.647644009463	-57600.66839617713	2.2195193372420947	2022.4963276572935	94.02408608058616	0.6561961853927202	-2.088070453529616	-0.5432359546383576	0.2522210059114228	0.397915824514275	1.629222711058217	3.56714885973196	3.1107437556172286	-0.7209259932311122	-1.8688278821370412	-0.8013326300332412	-0.1867089254723669	1.190877244281954	-1.37522838129194	-4.107413600330732	-4.028761649348501	-4.706647851759189	-4.045277061891082	-2.6552084304662946	-2.5725588283744147	-2.9454605468939814	-2.0241896917675937	-1.8974811937791671	-2.450125198042703	-2.0393689589226933	-3.4099654694020063	-5.024365363042247	-4.277229602014297	-3.993155687590615	-5.6522364464347925	-8.086657234092302	-8.4294057933001	-7.08642732032116	-5.294622299098409	-4.351071824491648	-3.1717689925603616	-4.452747819447214	-4.978130362274817	-7.065099224323876	-6.8115443625440415	-8.83380299181065	-10.998295890652766	-8.571606770121281	-8.267694588211079	-7.761927039496451	-9.302460353613787	-11.349549153669747	-11.725496699009078	-11.20943873238567	-11.623610561296426	-11.726083278861775	-10.75396851606035	-13.641224270216634	-16.308562749587267	-15.698451036330818	-14.303711890902926	-14.137211565914575	-15.560247997249059	-15.406948644523677	-13.99744514275222	-14.35926578330833	10.0	0.4701552974972627	2.366044238452787	0.1884532058812029	0.020419331986607146	2.652724629042354	0.3022032971398122	0.4254717005278574	0.6208786145020428	0.0034956170303920716	8.904882235191839E-4	0.0034413180322230164	0.2541658868853569	0.007519716123650049	-57600.66839617713	-7527.52604608352	-1534.8016698351335
173080000	-66683.2465030919	-9093.620045602489	-57589.62645748941	2.1062150131448987	2022.6096319813905	93.7984383424146	0.35036295480917057	-2.3734625522255004	-1.3000238620465856	0.5948697636561419	1.01327960933682	1.726355608112684	3.522143905146975	2.9229613864145025	-0.8360261882247989	-2.0058271941180825	0.5702789426478972	-0.4028658836188717	0.41846215171514534	-1.5579351537974573	-2.1133561545415827	-3.9062044565442564	-6.78400665659928	-7.226841164544541	-9.110201501651714	-9.03275791886209	-7.312150470500848	-9.821900530036027	-8.53289864126326	-6.996875823234232	-6.335560809241327	-6.914086219838846	-6.561176503664923	-8.2661814298374	-9.165915178692813	-7.54263307953751	-8.217209661580108	-6.392103823321626	-5.041506224974639	-6.622765298861016	-9.186142303788335	-5.571214752582041	-0.9442999663993826	-3.175582113811376	-4.173171955040667	-6.032274735437366	-8.89560723176799	-9.252626301317292	-6.192202961516945	-7.137263462978906	-5.980267458758707	-4.4470755417926755	-7.261699816556218	-9.785248362504106	-7.5808638561103505	-7.642067411672336	-5.950195760530597	-6.094041946851089	-5.54980871983037	-5.83560447464814	-3.779809836719088	-4.827504104722701	-4.634110286579951	-5.309970003360142	-6.373010989887467	-6.586430947593816	-5.730172222322068	10.0	0.43789803659754983	2.3439766943816283	0.19158658001926754	0.018933691538529945	2.731729458125672	0.2758755393373782	0.5199394041630944	0.9261904464532765	0.0037701951610239733	0.0010185866321388752	0.0037063938185952043	0.2595692820834853	0.026985416204375907	-57589.62645748941	-7527.52604608352	-1559.147944204606
173120000	-66677.59226513455	-9076.417207549533	-57601.17505758502	2.1502373027479464	2022.5656096917876	95.05496562914772	0.29030041303826637	-2.210574238098916	-2.10322561423641	-0.08388853720586713	0.7824425531743558	1.5002350142101146	3.4720673193047618	3.3430460758700438	-0.6986406610074833	-0.5300882570524168	-0.9465396258831115	1.6808032594632332	0.4811654989253491	-3.976855497697766	-1.0759090275843128	2.6671247583379927	3.9018981424922123	3.049531646531254	0.37649882350836134	0.7190255375951965	1.3169616561788093	0.6985318480600723	0.5326265150115816	-1.3365734540792182	-0.6263631357038795	-0.6422751533331509	0.3356399989136765	1.0470757390296932	1.8766509436943772	2.891823664441821	3.2198719342589466	1.4582419834289153	0.16351545697637965	0.051173909766870126	-0.6249087269037277	-1.240060652719637	-2.465870118179737	-3.5343106667396835	-2.277861766964203	-4.137921013794285	-3.407473141853999	-6.693308766250416	-8.195517266771699	-10.066263788091877	-8.419400259150233	-9.597198106876643	-9.273282740482474	-9.591558940120358	-7.456045090149549	-7.644226190019109	-11.55236100121771	-9.33587067936966	-8.19355039197891	-10.07771431157013	-7.9515312135732525	-4.794486457183085	-2.7436585114072787	-4.505568330494946	-7.121844195472064	-6.300828359699533	-3.634404157200174	10.0	0.44546636009610097	2.329457054716726	0.16953283589804563	0.020545215264815196	2.6951979886764037	0.3398005453479338	0.4369009214996702	0.5635768342396386	0.003355618664735325	8.378965431933249E-4	0.0033066330590466263	0.24009476827509985	-0.0018649314125480472	-57601.17505758502	-7527.52604608352	-1542.3992195927826
173160000	-66715.6749169785	-9111.636845963681	-57604.03807101482	2.06801645223096	2022.6478305423045	95.65991547029286	0.1335705158663941	-2.7451185263738145	-0.7043756580102943	-0.38482773694021283	0.45058707575834567	1.6374850099399703	3.5566910174871906	3.14131011509941	-0.47690840871264156	-1.7087092775688295	2.998823343663725	1.2218845584021674	2.1712425760002065	-4.120561184348937	-6.314632567572345	-3.8771104303404744	-6.97958751206921	-8.429238658624726	-5.1778908211332535	-2.0641057940971015	-4.779464944671461	-8.207161875178814	-11.937081053685267	-10.242914343298239	-15.142913921051173	-14.097481410894115	-13.706966198605976	-11.928403549462434	-15.632562142185417	-16.47869251311103	-17.5734520679048	-17.2858605428064	-19.50261762960378	-17.78764043748206	-16.392997360998443	-18.34229914510037	-12.687499540065748	-7.381006159882649	-4.078831125089172	-4.170262579793078	-2.0846780202851867	-2.2151492081732367	1.4103312787883158	2.4036151734084776	3.0844534754039166	3.7591084466136313	9.434202699803143	6.649888370510925	7.409340374988446	5.258912113782098	8.64918646445099	10.086956453967117	6.7188892681140855	1.6850213071120463	5.935577424290624	4.837951677171519	1.6642956063036036	6.843291921187145	7.8027443971536705	10.644294604357642	11.802034483822874	10.0	0.41961479812220454	2.300149164603039	0.18807058621670805	0.032556099074237094	2.7703352846581133	0.2892740673257229	0.36679590678303714	0.2345680989225248	0.0031731243607051964	6.26346863871143E-4	0.0031909705754955874	0.1935185959126783	0.0028021956263568075	-57604.03807101482	-7527.52604608352	-1578.5819290308464
173200000	-66687.94593491871	-9074.3650534704	-57613.58088144832	2.1343090524520156	2022.5815379420835	96.96955178857631	0.26277361287730727	-2.6293144177317416	0.11683161014949246	0.7670290827620745	0.5590694933785344	1.6208240626811405	3.600960976951198	3.237355199003423	-0.7739430460928366	-2.0054998218362567	-0.9419672745025833	1.4384576703133032	1.275317373310535	-2.872734356035416	-2.834752492063044	-3.9466367180184774	-3.973759198242724	-4.897597109985486	-6.426959310529889	-3.687517081380268	-5.765846532298567	-5.5091556207218355	-5.7312192522724485	-2.5902654662274958	-4.975783834942529	-3.6401456849211744	-2.8110740892496078	-0.8750135429298332	-0.42253752031944464	0.05703557729155698	-1.9407481181177817	-4.115894539032093	-1.9838624782687553	-4.733425619915403	-3.148486685886151	-3.451115573907457	-1.030207296643656	-1.2772231265844047	-1.4091025289094685	-1.6935028121830245	1.621249293955757	-0.18280701331226196	-0.7840138587297262	0.176028984230355	-1.513849975987705	0.15524213492446357	-3.077287469308721	-1.2078784449490376	0.1374892073156889	-1.7234561399116004	-1.27813477248242	-4.033769737816786	-4.450706744172864	-7.44912916473918	-9.322803496499628	-10.131491566700227	-9.724504179066898	-10.714878974821403	-9.68901945257964	-6.026156918496705	-5.334106669225847	10.0	0.4383597646422312	2.3306832335349434	0.18712875193900472	0.01639027193392035	2.6766796393057257	0.35075833864419975	0.508907632311445	0.7786134676533026	0.003423997500902997	6.8891769012411E-4	0.003407766639321328	0.19927972469956687	-0.04213367848058811	-57613.58088144832	-7527.52604608352	-1540.2898796387585
173240000	-66675.59313197865	-9064.948729343185	-57610.64440263546	2.163417456322675	2022.552429538213	97.02914457830904	0.10930776456380364	-2.898825504493867	-1.0286246529038663	0.25691687612756614	0.5538754549759687	1.8740611124802977	3.724146942158119	3.3554453717220287	-0.9655989062203849	-1.2766585800580508	0.45372282352040083	3.4837916727717904	1.0627974188707394	-1.5157460810534522	-2.3917552337336043	1.2403955101376825	2.969036411768013	1.8402295256187338	5.035415809200801	1.5889459410015918	0.5175134995366865	4.260945188125337	5.901501303312849	3.2497877941777182	2.9135318236371384	1.861777480289947	-0.5902678761195453	0.513890944950604	-2.4394150153019254	-1.0201016632972295	0.9568968139947291	1.620090793130702	0.408596757035634	0.23391088686574113	-4.71267555414731	-7.557051170450108	-7.79291746629972	-7.46992753553906	-6.270765694286566	-6.586006243246825	-8.770447819687003	-6.252639900113712	-9.484135958733217	-6.351361164426111	-9.519440684079756	-8.668841941073161	-9.43155691704838	-11.56487298686773	-11.159775119917638	-15.219257579537606	-11.58393286408371	-18.710694520762377	-15.863892080369114	-17.12902922333565	-18.248504611852464	-19.22335640555528	-20.828115820593855	-18.891572942772992	-14.695190723417188	-14.659836008747748	-16.536094314918405	10.0	0.4250626049617053	2.3503745495649637	0.20207327840683506	0.025900860235705675	2.683472796988643	0.31311590984217275	0.5483680685141379	0.9068597969656166	0.0035354990424246754	8.54225687761445E-4	0.00349356692555627	0.23821773223008075	0.059843114879725136	-57610.64440263546	-7527.52604608352	-1531.6438018680697
173280000	-66616.89760239252	-9061.021489600453	-57555.876112792066	2.1641772630209712	2022.5516697315145	96.22939529968671	0.2553918363383831	-2.255462645759929	-0.8287990174959139	1.171218808178713	0.583347656455913	1.6360769766067291	3.584521008295693	3.1642261652857218	-0.7842444499785013	-1.533096555178015	-0.20465774614938195	1.1304296753557979	2.2815100471161887	-2.7921493982446055	-0.6301418262587175	1.9889778711544515	3.773035244921099	3.7641344776594026	1.3534547282448752	1.4714908180890809	-1.0815258313183627	-4.455894027574778	-6.691670055952283	-7.1453858501945335	-9.43373304673002	-10.456888588125917	-9.665428937191633	-9.526623814071382	-8.847770503016985	-9.671224272715213	-9.824300087334727	-10.359551499982448	-12.976366121174735	-10.425902005958083	-9.738830687545722	-8.792251365399434	-9.694149606749447	-8.598650121040293	-7.115688326239197	-5.115560466404734	-2.4146701902862913	-3.1338181318446634	-5.275511315992491	-7.173068677893887	-11.36291754013973	-10.616639944664145	-10.533814029512936	-13.30206277778285	-13.646150651612084	-15.27757997552276	-15.747013041606303	-21.18349104121112	-19.101566361957996	-19.49731074090319	-20.129379395773427	-21.520277470795342	-19.47842083594328	-16.447093296570973	-17.897325822343017	-15.065794448515494	-16.174074298164875	10.0	0.436014139751807	2.3773572461515085	0.17761402149077665	0.024362082362430384	2.69622482590252	0.288427684340983	0.47423746577168185	0.7376087277070612	0.0033862242909897433	8.070336988937288E-4	0.0033865658773008208	0.2384864852249027	0.05123764194639295	-57555.876112792066	-7527.52604608352	-1527.0516592496908
173320000	-66692.22075657008	-9102.246391341294	-57589.97436522879	2.105796338845991	2022.6100506556895	97.0029204067305	0.14976166188821535	-2.466290883126648	-0.11787080261638697	0.47421783391723316	0.551986383502585	1.6044342874115327	3.684478231984728	3.2442656993018204	-0.7933396611663951	-1.4340286453808304	0.5246524764889141	0.9211161080852941	0.03118425456490922	-3.077002004564698	-5.521226745666958	-5.0303591719810745	-3.8483987374433113	-1.3130887314942858	-1.2786212440057665	-0.26659080637097193	-6.454223267027154	-5.545715258208186	-8.456577855447428	-8.344709156453739	-11.440689979936296	-10.472023451409378	-10.188998399135558	-15.406746287962168	-20.401266675245214	-16.537746934655747	-19.35911443737423	-16.62596004505013	-17.973239108422934	-19.13492903146488	-15.049444690977063	-17.477065330889364	-17.01915678164987	-16.62129003015623	-14.729975513954516	-13.306072373215601	-10.915627632977635	-5.252824125436954	-5.124477611012341	-11.254065729163791	-10.520795690713427	-12.728100280596601	-14.502985312492614	-19.34279341980214	-20.40312050707623	-18.095145319088004	-18.81292882259207	-17.49386445732109	-17.78580807499914	-18.379062877801793	-20.103490028798664	-20.815434494197866	-17.705820093076277	-15.35242892017398	-16.129824832561344	-15.87870169867022	-14.498140485894888	10.0	0.39275579064609467	2.3451005013089805	0.18656917964881076	0.01831012246550269	2.73908497321822	0.31817943271241705	0.4591543421055421	0.4736663675157866	0.003428020670128089	8.639562290766328E-4	0.003333385733266847	0.2585894667029769	-0.019740453466009847	-57589.97436522879	-7527.52604608352	-1568.8310778662208
173360000	-66667.72970035464	-9085.743107040998	-57581.986593313646	2.2038273256678487	2022.5120196688677	97.10917262563724	0.16165139595239922	-2.4155672031178774	-1.0038442810069839	1.7183143528488556	0.837221333858154	1.7063060187155996	3.662379843684005	3.2864775795680186	-0.7138048221718717	-2.6587157453622083	-1.2488295031889023	0.40598654700446823	1.4363693480942192	-2.356200387645785	-6.207568969918477	-3.6585872235536785	-5.784175764186141	-5.549350333562279	-3.419038307602114	-5.483484583471503	-3.4898306076094054	-4.196313430486205	-9.009336589440915	-8.211478434646272	-4.589758545179939	-6.875264855098179	-5.607250619023551	-5.779536894703622	-6.571391092967544	-8.110774433416271	-10.40328858375843	-11.525015129230546	-15.136223084581323	-13.806291555059476	-14.11694421481525	-15.051288489077278	-14.160427083863619	-16.472115794253526	-20.511660913275374	-26.244732833319524	-22.151625213944975	-22.954883348916923	-24.198985974431668	-23.168171595760125	-23.22762153988955	-21.92768101238896	-20.745698329294918	-18.400633717936895	-19.108413191493348	-15.426894983228856	-15.631091574914208	-14.774197461393433	-11.939289923618258	-17.225810305506222	-16.04159853130696	-19.078398440953862	-17.139012342673134	-18.699185637079776	-20.889435579798246	-24.61371521818453	-24.544685627228272	10.0	0.43491392162058434	2.4314007432668023	0.19506219614365927	0.013048189385235416	2.639512408600167	0.2860625409835776	0.3584171479880853	0.11343522717334305	0.002968392085621148	6.096420655915961E-4	0.002927325137300101	0.20982601824025335	-0.015010251385573643	-57581.986593313646	-7527.52604608352	-1552.570496971033
173400000	-66775.4043348605	-9128.630416486176	-57646.77391837433	2.087282380323882	2022.6285646142117	97.89308203446318	0.11892705214959544	-1.711373413096303	-0.8722488263756218	0.24336745396014592	0.6977275951301853	1.6624207853145014	3.5209624359257825	3.4739264109613743	-0.4628350501865228	-1.2074843350425601	-0.5200015970774076	0.49369473132136354	3.0223395173664573	-2.9098331366442935	-5.477617986002384	-7.928242021640613	-7.493361435515483	-4.170469500119605	-7.432806784752713	-4.6716347877307856	-6.397334067847975	-8.315412291163423	-8.270314999260119	-7.429501441783094	-4.3017214428325286	-6.383030654380616	-4.514960235721262	-9.702485036857103	-11.246622576665564	-13.892665563714566	-13.913257229571684	-12.323154560846543	-14.236482013373475	-15.588211133476392	-19.990942678911914	-19.256344945171495	-20.9536290644093	-24.852878150484134	-23.956481054181836	-25.522809792023192	-24.7850834711548	-26.112079294061857	-25.668128937772128	-27.638376073141586	-21.9974135494429	-21.556113535134198	-21.399557952771115	-23.312034512430632	-28.60441686855604	-27.754427243912016	-29.911744905192894	-25.31219843853142	-26.150652052215698	-21.560141888038597	-20.83316960793223	-16.68372666732918	-20.797344972792395	-19.05493645725201	-16.076474254495068	-16.797957662352946	-22.762190455016864	10.0	0.39329861089571355	2.344799501433261	0.19305154531036534	0.013711106422551222	2.722742751201783	0.33239648473635147	0.5559585828087922	0.8799112947392416	0.0035090750465439856	6.290310601974248E-4	0.0034611388040877524	0.18152065899107958	-2.0948201893835635E-4	-57646.77391837433	-7527.52604608352	-1595.2344309341865
173440000	-66705.87096032611	-9073.786553289989	-57632.08440703613	2.118390976676219	2022.5974560178593	97.39178121961355	0.22958562000116844	-2.5838896400896143	-1.4341347678557257	-0.03965549741049529	0.5204701712785319	1.540435491412251	3.5411413105842797	3.314048952751131	-0.5288344385586475	-2.0017373789586452	-0.39673343650663917	0.09606929249254664	1.9767360280345105	-2.3762023518419433	-3.168197336558957	-6.452549559441528	-4.1731204118310625	-7.751251508494528	-7.222101468054173	-8.987993624144789	-9.57351080967649	-9.313628515259856	-8.266102773381395	-9.32342900171579	-6.474434959732448	-6.134955612482896	-6.750489242693211	-7.431482544713587	-8.569592439409368	-4.648778487763324	-6.083195841962422	-10.017484615410224	-7.152169459723981	-4.6481992838150585	-2.5405053521992262	-1.93010797647604	-1.9626284034603345	-4.250036034319796	-6.495633630925056	-4.9072382975854	-5.185924568671204	-4.372966763088366	-8.75669286904515	-10.096879398163523	-9.636140031036787	-12.123792376969066	-10.4283462676008	-7.003509068735031	-7.6171663141332475	-6.545866613085001	-10.473307155365037	-13.059524515073234	-10.087733947471467	-8.14988084565006	-8.608034780409112	-9.269687225775767	-13.255737803577022	-16.24557723302543	-16.421083849771566	-18.64662591174758	-19.300263626428407	10.0	0.42992884341305165	2.2373169136227027	0.16693543059501562	0.016747962496370533	2.823778391754892	0.3252924581179936	0.4853609777807022	0.9040498988436404	0.003648438756924137	7.819277447867498E-4	0.003542619004061067	0.21549036197000299	0.01963666768366748	-57632.08440703613	-7527.52604608352	-1539.8402313969789
173480000	-66728.6411077111	-9100.242238134852	-57628.398869576245	2.13894522593124	2022.5769017686043	95.53723919745488	0.2594757637708642	-2.5156937057733906	-1.4805413479948704	0.4640576452938196	0.6285158808429707	1.4907024931536783	3.6993286285893827	3.104598203034119	-0.6059265416800101	-1.266457588708715	-0.4148686330143354	2.0029493149167754	2.4533761932355587	-3.0157143252555056	-1.8320825679386004	-1.2009321560848563	-0.2002292666883905	-2.682622876280675	-2.174491871190564	-2.4463522914998426	-9.354283547053466	-6.952573569824599	-8.06805442252591	-10.031275309693406	-9.154543603667744	-9.411830755624017	-9.90017285703721	-12.645243591831488	-15.054787309739035	-14.917889896704649	-17.30652454521921	-16.094684616030154	-14.48169034141861	-13.346278680771523	-14.531450398649383	-13.99160497912232	-17.220523052405497	-15.037902196022703	-14.121375712546671	-11.05719373636235	-12.187460899144892	-14.568940783373074	-15.993824955857123	-17.831235257547142	-16.333272107950847	-14.088349527712918	-13.630276303823923	-9.11767545014212	-7.933008084720116	-6.338474042782093	-4.691408508168206	-4.057916734256265	-5.904162834783912	-6.745263317539259	-7.224782731725273	-9.379912591234344	-10.408404055040144	-7.829699759627468	-8.618413093382614	-11.12845271067887	-10.229903622925892	10.0	0.39397903670184437	2.3253550023074987	0.19606650841263618	0.01628621815827255	2.730950138405647	0.33736309601412723	0.5209371072276835	0.9665227736633193	0.0036821368117021603	8.143459256960715E-4	0.0036979867516567454	0.22011839992007556	-0.014382041909930048	-57628.398869576245	-7527.52604608352	-1566.0917089111597
173520000	-66694.27155458521	-9095.71285689065	-57598.55869769456	2.204858018549419	2022.510988975986	96.00820492821126	0.3760428228325626	-2.3254650714259735	-0.6730572585475092	0.45251117733341767	0.5438356232129087	1.6408430270606922	3.3339233087160633	3.321555038197462	-0.7833417100817059	-1.7103519631162158	-1.4995349513025995	0.2392565270114143	0.27467688300773374	-0.7401684965056655	-3.071510497176794	-3.465772164153731	-4.983539626016815	-5.977525120733248	-5.013180192325137	-10.202979960392144	-10.885833900833385	-9.770341820084104	-9.294975352466567	-9.720742267023029	-9.57146454828103	-10.069931270219774	-6.567838589439565	-8.48370690543188	-9.595581069382881	-11.11144808251921	-10.993240782459077	-12.968701114347525	-11.575296973410389	-10.629585159711658	-10.737148421165028	-10.539297704379672	-11.98154051522841	-11.826771679921704	-11.401649087090544	-9.919250169504247	-9.169617234000022	-6.57161062223073	-9.220382259324293	-7.296436766391159	-5.438456694268575	-4.879097090365435	-5.540687428151427	-4.101165445210385	-5.024140544900242	-8.270036462849944	-6.782922879461299	-5.013229169685032	-6.8800664700246426	-5.451090504768118	-5.972875676063285	-5.821009302923293	-4.759572371772429	-5.090668137920741	-3.6830335186373557	-3.8602844762195194	-2.742234279683576	10.0	0.40191597278989905	2.2765443820922666	0.18564568629024825	0.02491949560713833	2.7474983676531632	0.363476095567311	0.46563665740649496	0.7068151490079038	0.003452922103594379	7.707764724756797E-4	0.0034659720955418664	0.2190852493670335	-0.00610664926523507	-57598.55869769456	-7527.52604608352	-1561.3571413175011
173560000	-66648.39788507545	-9088.296426670622	-57560.101458404824	2.1271229944411028	2022.5887240000943	95.49972995097804	0.2712101224788335	-1.8767640995658366	-1.0876556622094804	0.39182475725414556	0.5893645783919149	1.5921956040182441	3.571558250714579	3.208131112278894	-0.8798662946618185	-1.1115938470169107	0.09944310362475386	0.3515614208269357	-0.2768970716867157	-2.010100444151404	0.7167420712670726	0.039478458850840684	1.6562497530644373	2.511204105910749	1.1812489414552123	-2.0409225594270755	-2.577953105109265	-4.0179787971719545	-4.443062215288715	-6.063372996153009	-5.52932458537013	-5.38738395326929	-4.111177355182405	-5.213905891390471	-4.676377462517732	-4.335025063165984	-5.795420488953949	-6.847034034804272	-9.462299307310658	-9.562512816349688	-10.066595103300696	-12.378793538138542	-12.441876542558049	-11.160891311165631	-10.142423567248935	-10.727415263715383	-13.065741109299946	-11.991460619521865	-10.683518899578486	-9.979153174375586	-7.6832620771962095	-9.293857848161847	-7.33179045525767	-11.014001228553267	-12.13200242745898	-14.366064903977456	-12.930560706559987	-13.751185874589405	-14.858717041731623	-12.829818555987352	-12.836789290471764	-16.699705521942615	-16.851666790610174	-20.047936256748105	-17.250939260089172	-16.016678061226504	-15.81080942132261	10.0	0.4388822104008909	2.3405807453567835	0.1688749248015371	0.030043047915367847	2.7106998734635877	0.31091919806185897	0.45313308270147346	0.6610731363438276	0.0034569606370843005	9.4045379953846E-4	0.003409528747856314	0.26614110653979306	-0.02001533897836424	-57560.101458404824	-7527.52604608352	-1554.2899268556546
173600000	-66710.61949082765	-9114.738378438387	-57595.88111238926	2.0985957083238445	2022.6172512862115	95.06552357680754	0.1653785453676258	-3.175806721982219	-0.9035576435392784	0.8031882976208664	0.5062790223398049	1.6486787706342356	3.716279671385921	3.2268835810123018	-0.8044149264928979	-2.7341140556139027	0.03519089201450422	2.1829594026562384	1.7271184596884084	-2.0418124124838206	-7.872958823200977	-9.628843409670619	-9.215085886859534	-10.971644433526755	-9.719355143737499	-5.831055707731796	-5.877001036589299	-5.996093890248488	-3.341444490159838	-6.86881181826362	-11.456499601758074	-9.445114438709934	-8.369918891432702	-13.929743418544847	-14.919016887242721	-16.86928316832065	-13.785779037274006	-8.74401109782269	-10.856212223611463	-12.08015280505774	-12.425123348638243	-13.689383919542266	-15.05164279980186	-12.19627671397085	-12.892243559693046	-11.852375259625514	-9.814027153278264	-9.614520564749109	-5.513513760382775	-5.357295665895753	-7.061353773655126	-8.03597702630915	-7.792406447139582	-3.2354541122273375	-5.885970362146936	0.9365494996210678	0.27561251555941113	3.329160942789942	5.99358475110491	4.104520049535536	6.51388223991719	2.6576830012488557	2.607356622822695	4.22492505694401	3.328985083353235	-1.4426301120248008	-4.512541083178237	10.0	0.43647165486573747	2.3892313451578064	0.20087513260669132	0.015211075528297065	2.6237352950820867	0.334475496759407	0.5529928730151895	0.9378501655161263	0.003682575744741327	9.86202847756747E-4	0.0036981230851736114	0.2644271533232016	-0.029495057812414554	-57595.88111238926	-7527.52604608352	-1580.9724527522112
