trait	country	admin1	admin2	collection_date	latitude	longitude
GenBank|A/Peregrine_Falcon/AB/FAV-0270-1-2023/2023|H5N1|Canada-AB|2023-09-13|wild_avian|B3.6	Canada	AB	Unknown	2023-09-13	54.0199737066004	-115.405432979488
GenBank|A/Ring-Billed_Gull/AB/FAV-0271-1-2023/2023|H5N1|Canada-AB|2023-08-25|wild_avian|B3.6	Canada	AB	Unknown	2023-08-25	56.9300854109473	-114.91678142465
GenBank|A/Domestic_bird/AB/FAV-0273-3-2023/2023|H5N1|Canada-AB|2023-09-22|domestic_avian|B3.6	Canada	AB	Unknown	2023-09-22	59.8254362118028	-113.08145734608
GenBank|A/Turkey/AB/FAV-0277-2-2023/2023|H5N1|Canada-AB|2023-09-25|domestic_avian|B3.6	Canada	AB	Unknown	2023-09-25	55.8666391750731	-112.692963438479
GenBank|A/Domestic_bird/AB/FAV-0278-1-2023/2023|H5N1|Canada-AB|2023-09-25|domestic_avian|B3.6	Canada	AB	Unknown	2023-09-25	58.561421139157	-119.19664306341
GenBank|A/chicken/AB/FAV-0279-1-2023/2023|H5N1|Canada-AB|2023-10-02|domestic_avian|B3.6	Canada	AB	Unknown	2023-10-02	51.9915698885814	-114.88254602511
GenBank|A/Turkey/AB/FAV-0291-2-2023/2023|H5N1|Canada-AB|2023-10-05|domestic_avian|B3.6	Canada	AB	Unknown	2023-10-05	51.3581923804327	-110.343917411901
GenBank|A/Striped_Skunk/AB/FAV-0292-1-2023/2023|H5N1|Canada-AB|2023-10-03|other_mammal|B3.6	Canada	AB	Unknown	2023-10-03	56.496334939885	-112.16016367096
GenBank|A/Ring-Billed_Gull/AB/FAV-0293-1-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6	Canada	AB	Unknown	2023-10-03	53.032436125807	-110.625376010326
GenBank|A/Green-Winged_Teal/AB/FAV-0293-2-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6	Canada	AB	Unknown	2023-10-03	52.8339700257085	-114.18895340046
GenBank|A/Gadwall_Duck/AB/FAV-0293-3-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6	Canada	AB	Unknown	2023-10-03	50.9183938970458	-112.039443692783
GenBank|A/chicken/AB/FAV-0295-1-2023/2023|H5N1|Canada-AB|2023-10-10|domestic_avian|B3.6	Canada	AB	Unknown	2023-10-10	50.652044525026	-112.750579423856
GenBank|A/chicken/AB/FAV-0312-3-2023/2023|H5N1|Canada-AB|2023-10-17|domestic_avian|B3.6	Canada	AB	Unknown	2023-10-17	53.5017437871355	-114.593134084807
GenBank|A/Striped_Skunk/AB/FAV-0314-1-2023/2023|H5N1|Canada-AB|2023-10-04|other_mammal|B3.6	Canada	AB	Unknown	2023-10-04	53.5981629761199	-118.658208043469
GenBank|A/Ring-Billed_Gull/AB/FAV-0315-1-2023/2023|H5N1|Canada-AB|2023-10-06|wild_avian|B3.6	Canada	AB	Unknown	2023-10-06	50.384546665779	-114.485920829851
GenBank|A/Canada_Goose/AB/FAV-0316-3-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6	Canada	AB	Unknown	2023-10-03	58.5806441178314	-110.871974522238
GenBank|A/Black-Billed_Magpie/AB/FAV-0316-4-2023/2023|H5N1|Canada-AB|2023-09-27|wild_avian|B3.6	Canada	AB	Unknown	2023-09-27	53.0946543698561	-112.755648845859
GenBank|A/Canada_Goose/AB/FAV-0321-3-2023/2023|H5N1|Canada-AB|2023-10-18|wild_avian|B3.6	Canada	AB	Unknown	2023-10-18	55.2046310410148	-110.396543946328
GenBank|A/Striped_Skunk/AB/FAV-0322-1-2023/2023|H5N1|Canada-AB|2023-10-18|other_mammal|B3.6	Canada	AB	Unknown	2023-10-18	58.5993220807608	-113.383536999276
GenBank|A/Turkey/SK/FAV-0325-2-2023/2023|H5N1|Canada-SK|2023-10-30|domestic_avian|B3.6	Canada	SK	Unknown	2023-10-30	51.8438175504425	-102.846679086699
GenBank|A/Domestic_bird/SK/FAV-0327-2-2023/2023|H5N1|Canada-SK|2023-10-31|domestic_avian|B3.6	Canada	SK	Unknown	2023-10-31	58.8512678700797	-108.625283898506
GenBank|A/chicken/SK/FAV-0328-1-2023/2023|H5N1|Canada-SK|2023-10-31|domestic_avian|B3.6	Canada	SK	Unknown	2023-10-31	50.8919629190493	-108.647847583987
GenBank|A/Canada_Goose/MB/FAV-0329-3-2023/2023|H5N1|Canada-MB|2023-10-30|wild_avian|B3.6	Canada	MB	Unknown	2023-10-30	56.9353237129467	-90.196496345034
GenBank|A/Canada_Goose/MB/FAV-0329-4-2023/2023|H5N1|Canada-MB|2023-11-01|wild_avian|B3.6	Canada	MB	Unknown	2023-11-01	57.1575045918422	-99.1060737557465
GenBank|A/Lesser_Scaup/AB/FAV-0330-33-2023/2023|H5N1|Canada-AB|2023-10-13|wild_avian|B3.6	Canada	AB	Unknown	2023-10-13	58.9455962121764	-113.320363373797
GenBank|A/Lesser_Scaup/AB/FAV-0330-45-2023/2023|H5N1|Canada-AB|2023-10-14|wild_avian|B3.6	Canada	AB	Unknown	2023-10-14	56.0228079980391	-111.503528421141
GenBank|A/Turkey/BC/FAV-0334-1-2023/2023|H5N1|Canada-BC|2023-11-04|domestic_avian|B3.6	Canada	BC	Unknown	2023-11-04	54.1988409915018	-128.502836784308
GenBank|A/chicken/BC/FAV-0346-2-2023/2023|H5N1|Canada-BC|2023-11-03|domestic_avian|B3.6	Canada	BC	Unknown	2023-11-03	55.2303987622696	-122.567483342417
GenBank|A/Ferruginous_Hawk/AB/FAV-0355-2024/2024|H5N1|Canada-AB|2024-09-26|wild_avian|B3.6	Canada	AB	Unknown	2024-09-26	54.4597742491536	-117.636793529451
GenBank|A/chicken/SK/FAV-0378-1-2023/2023|H5N1|Canada-SK|2023-11-06|domestic_avian|B3.6	Canada	SK	Unknown	2023-11-06	52.6211440463974	-108.719684646923
GenBank|A/chicken/SK/FAV-0379-2-2023/2023|H5N1|Canada-SK|2023-11-10|domestic_avian|B3.6	Canada	SK	Unknown	2023-11-10	52.9395173561855	-108.066963269003
GenBank|A/chicken/SK/FAV-0380-1-2023/2023|H5N1|Canada-SK|2023-11-14|domestic_avian|B3.6	Canada	SK	Unknown	2023-11-14	55.7349323360298	-104.751006238222
GenBank|A/chicken/SK/FAV-0381-1-2023/2023|H5N1|Canada-SK|2023-11-15|domestic_avian|B3.6	Canada	SK	Unknown	2023-11-15	58.498119511213	-103.900773633431
GenBank|A/chicken/BC/FAV-0388-2-2023/2023|H5N1|Canada-BC|2023-11-18|domestic_avian|B3.6	Canada	BC	Unknown	2023-11-18	50.4984772346818	-122.842447298952
GenBank|A/Northern_Shoveler/ON/FAV-0390-53-2023/2023|H5N1|Canada-ON|2023-11-09|wild_avian|B3.6	Canada	ON	Unknown	2023-11-09	55.2327992844018	-86.649946286517
GenBank|A/Red_Fox/AB/FAV-0396-2024/2024|H5N1|Canada-AB|2024-05-17|other_mammal|B3.6	Canada	AB	Unknown	2024-05-17	50.5386238239329	-112.244405409074
GenBank|A/chicken/AB/FAV-0407-1-2023/2023|H5N1|Canada-AB|2023-11-14|domestic_avian|B3.6	Canada	AB	Unknown	2023-11-14	55.2866565496295	-114.494092006404
GenBank|A/Snow_Goose/AB/FAV-0408-13-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6	Canada	AB	Unknown	2023-11-07	51.9436778180529	-112.952825074496
GenBank|A/Black-Billed_Magpie/AB/FAV-0408-2-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6	Canada	AB	Unknown	2023-11-07	54.467136821496	-118.48797289498
GenBank|A/Canada_Goose/AB/FAV-0408-6-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6	Canada	AB	Unknown	2023-11-07	57.7522293698771	-111.325403386042
GenBank|A/Canada_Goose/AB/FAV-0408-7-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6	Canada	AB	Unknown	2023-11-07	55.4356473235842	-115.015159893496
GenBank|A/Canada_Goose/AB/FAV-0410-1-2023/2023|H5N1|Canada-AB|2023-11-09|wild_avian|B3.6	Canada	AB	Unknown	2023-11-09	54.038594466196	-110.227117850166
GenBank|A/Canada_Goose/AB/FAV-0410-2-2023/2023|H5N1|Canada-AB|2023-11-09|wild_avian|B3.6	Canada	AB	Unknown	2023-11-09	55.7548659043855	-112.283993790811
GenBank|A/Blue_Jay/AB/FAV-0411-3-2023/2023|H5N1|Canada-AB|2023-11-08|wild_avian|B3.6	Canada	AB	Unknown	2023-11-08	53.2308492894511	-115.321771396498
GenBank|A/Blue_Jay/AB/FAV-0411-4-2023/2023|H5N1|Canada-AB|2023-11-08|wild_avian|B3.6	Canada	AB	Unknown	2023-11-08	59.3776272716513	-112.526790824158
GenBank|A/American_Crow/MB/FAV-0413-13-2023/2023|H5N1|Canada-MB|2023-11-17|wild_avian|B3.6	Canada	MB	Unknown	2023-11-17	52.1715289211913	-97.8805702291325
GenBank|A/chicken/AB/FAV-0417-2-2023/2023|H5N1|Canada-AB|2023-11-24|domestic_avian|B3.6	Canada	AB	Unknown	2023-11-24	54.4381372692985	-110.065841147788
GenBank|A/American_Wigeon/BC/FAV-0432-13-2023/2023|H5N1|Canada-BC|2023-11-03|wild_avian|B3.6	Canada	BC	Unknown	2023-11-03	52.7841387415219	-123.748730277069
GenBank|A/Canada_Goose/BC/FAV-0432-2-2023/2023|H5N1|Canada-BC|2023-10-11|wild_avian|B3.6	Canada	BC	Unknown	2023-10-11	55.8304443893578	-128.306095967011
GenBank|A/Cackling_Goose/BC/FAV-0432-27-2023/2023|H5N1|Canada-BC|2023-11-14|wild_avian|B3.6	Canada	BC	Unknown	2023-11-14	58.9226371208524	-131.298619348192
GenBank|A/American_Wigeon/BC/FAV-0432-9-2023/2023|H5N1|Canada-BC|2023-11-06|wild_avian|B3.6	Canada	BC	Unknown	2023-11-06	51.7782733853266	-117.960514430176
GenBank|A/chicken/AB/FAV-0435-1-2023/2023|H5N1|Canada-AB|2023-12-07|domestic_avian|B3.6	Canada	AB	Unknown	2023-12-07	55.2343715703939	-118.6115912621
GenBank|A/Mallard/MB/FAV-0436-33-2023/2023|H5N1|Canada-MB|2023-10-25|wild_avian|B3.6	Canada	MB	Unknown	2023-10-25	58.6678760154046	-96.6939398564563
GenBank|A/chicken/AB/FAV-0439-3-2023/2023|H5N1|Canada-AB|2023-11-29|domestic_avian|B3.6	Canada	AB	Unknown	2023-11-29	51.9167568841583	-112.944257092962
GenBank|A/chicken/AB/FAV-0441-4-2023/2023|H5N1|Canada-AB|2023-12-07|domestic_avian|B3.6	Canada	AB	Unknown	2023-12-07	53.3984944534905	-119.417021536264
GenBank|A/Great_Horned_Owl/AB/FAV-0446-1-2023/2023|H5N1|Canada-AB|2023-11-21|wild_avian|B3.6	Canada	AB	Unknown	2023-11-21	53.8036332588529	-111.525846808837
GenBank|A/Canada_Goose/AB/FAV-0447-1-2023/2023|H5N1|Canada-AB|2023-11-17|wild_avian|B3.6	Canada	AB	Unknown	2023-11-17	57.4915662781703	-118.01017543668
GenBank|A/Canada_Goose/AB/FAV-0447-2-2023/2023|H5N1|Canada-AB|2023-11-17|wild_avian|B3.6	Canada	AB	Unknown	2023-11-17	54.0986726985632	-115.025148085961
GenBank|A/Great_Horned_Owl/AB/FAV-0450-2-2023/2023|H5N1|Canada-AB|2023-12-01|wild_avian|B3.6	Canada	AB	Unknown	2023-12-01	57.2262242457198	-113.710007453518
GenBank|A/Canada_Goose/AB/FAV-0451-1-2023/2023|H5N1|Canada-AB|2023-11-22|wild_avian|B3.6	Canada	AB	Unknown	2023-11-22	51.0784824225588	-113.917873214587
GenBank|A/Domestic_bird/AB/FAV-0453-3-2023/2023|H5N1|Canada-AB|2023-11-26|domestic_avian|B3.6	Canada	AB	Unknown	2023-11-26	54.1361507145465	-114.510364300724
GenBank|A/Striped_Skunk/AB/FAV-0455-1-2023/2023|H5N1|Canada-AB|2023-11-30|other_mammal|B3.6	Canada	AB	Unknown	2023-11-30	50.296358182402	-111.627382074765
GenBank|A/chicken/BC/FAV-0456-2-2023/2023|H5N1|Canada-BC|2023-12-12|domestic_avian|B3.6	Canada	BC	Unknown	2023-12-12	58.8109887067302	-128.532139049388
GenBank|A/Trumpeter_Swan/ON/FAV-0457-3-2023/2023|H5N1|Canada-ON|2023-11-05|wild_avian|B3.6	Canada	ON	Unknown	2023-11-05	55.1996929094182	-83.3923278749319
GenBank|A/Tundra_Swan/ON/FAV-0464-2-2023/2023|H5N1|Canada-ON|2023-12-11|wild_avian|B3.6	Canada	ON	Unknown	2023-12-11	51.1523742294961	-90.9552099614659
GenBank|A/Coopers_Hawk/ON/FAV-1675-5-2022/2022|H5N1|Canada-ON|2022-12-11|wild_avian|B3.6	Canada	ON	Unknown	2022-12-11	53.1070946128659	-86.5850682013456
GenBank|A/chicken/Ohio/OH23-28257/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6	USA	OH	Unknown	2023-11-18	40.2762635999747	-83.5876649777247
GenBank|A/turkey/Ohio/OH23-29523/2023|H5N1|USA-OH|2023-12-04|domestic_avian|B3.6	USA	OH	Unknown	2023-12-04	41.5103564929334	-82.6057910750717
GenBank|A/chicken/Ohio/OH24-3895-2/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6	USA	OH	Unknown	2024-02-18	40.5012120461036	-84.4214279630611
GenBank|A/Snow_Goose/MB/OTH-0008-32-2024/2023|H5N1|Canada-MB|2023-12-05|wild_avian|B3.6	Canada	MB	Unknown	2023-12-05	50.5603409781571	-99.8603528986134
GenBank|A/Ross_s_goose/SK/OTH-0008-34-2024/2023|H5N1|Canada-SK|2023-10-15|wild_avian|B3.6	Canada	SK	Unknown	2023-10-15	55.0429759747324	-107.593352921173
GenBank|A/Blue_Jay/MB/OTH-0008-4-2024/2023|H5N1|Canada-MB|2023-11-11|wild_avian|B3.6	Canada	MB	Unknown	2023-11-11	57.8352112201568	-95.3326230728817
GenBank|A/American_Crow/BC/OTH-0049-6-2024/2024|H5N1|Canada-BC|2024-01-19|wild_avian|B3.6	Canada	BC	Unknown	2024-01-19	59.3241078904759	-120.334152983472
EPI_ISL_19070499|A/blue-winged_teal/Louisiana/UGAI23-893/2023|H5N1|USA-LA|2023-09-01|wild_avian|B3.6	USA	LA	Unknown	2023-09-01	32.1827721086205	-93.7679695797816
GenBank|A/Striped_Skunk/ID/W233560055-1-3/2023|H5N1|USA-WA|2023-12-21|other_mammal|B3.6	USA	WA	Unknown	2023-12-21	47.6719056637526	-121.892366103009
EPI_ISL_19064370|A/Ross_s_goose/Kansas/W23-930G/2023|H5N1|USA-KS|2023-12-04|wild_avian|B3.6	USA	KS	Unknown	2023-12-04	37.1223240220813	-97.2081950406067
EPI_ISL_19064369|A/Ross_s_goose/Kansas/W23-930J/2023|H5N1|USA-KS|2023-12-04|wild_avian|B3.6	USA	KS	Unknown	2023-12-04	38.8127069114448	-99.8786572272951
EPI_ISL_19064383|A/snow_goose/Kansas/W23-949C/2023|H5N1|USA-KS|2023-12-20|wild_avian|B3.6	USA	KS	Unknown	2023-12-20	38.5711191516981	-101.764461185197
EPI_ISL_19134590|A/snow_goose/Kansas/W23-968E/2023|H5N1|USA-KS|2023-12-12|wild_avian|B3.6	USA	KS	Unknown	2023-12-12	38.2317638308747	-95.6926982470377
EPI_ISL_19437974|A/sanderling/Virginia/W24-190D/2024|H5N1|USA-VA|2024-03-09|wild_avian|B3.6	USA	VA	Unknown	2024-03-09	37.545026849395	-76.8257312330464
EPI_ISL_19184039|A/sanderling/Virginia/W24-190I/2024|H5N1|USA-VA|2024-03-02|wild_avian|B3.6	USA	VA	Unknown	2024-03-02	37.0469036652359	-76.398540479077
EPI_ISL_19437849|A/horned_grebe/Virginia/W24-219D/2024|H5N1|USA-VA|2024-03-29|wild_avian|B3.6	USA	VA	Unknown	2024-03-29	37.2618387340638	-77.5209728862303
EPI_ISL_19437859|A/horned_grebe/Virginia/W24-248A/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6	USA	VA	Unknown	2024-04-17	37.7439385919669	-79.1771693470643
EPI_ISL_19437869|A/horned_grebe/Virginia/W24-248B/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6	USA	VA	Unknown	2024-04-17	37.9015668153397	-79.8552243574186
EPI_ISL_19437879|A/horned_grebe/Virginia/W24-248C/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6	USA	VA	Unknown	2024-04-17	36.6841447776577	-81.8946182104242
EPI_ISL_19437883|A/horned_grebe/Virginia/W24-248D/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6	USA	VA	Unknown	2024-04-17	38.3240589775595	-78.932552216768
EPI_ISL_18914519|A/skunk/Idaho/24-000208-001/2023|H5N1|USA-ID|2023-12-22|other_mammal|B3.6	USA	ID	Ada	2023-12-22	43.6054410227305	-116.077718348709
SRR28834921|A/chicken/IN/24-005716-002-original/2024|H5N1|USA-IN|2024-02-21|domestic_avian|B3.6	USA	IN	Allen	2024-02-21	41.1855777981426	-85.1018299846317
SRR28834918|A/chicken/IN/24-005716-006-original/2024|H5N1|USA-IN|2024-02-21|domestic_avian|B3.6	USA	IN	Allen	2024-02-21	41.133424146593	-84.8212724933489
EPI_ISL_18914527|A/chicken/Colorado/24-000499-001/2024|H5N1|USA-CO|2024-01-04|domestic_avian|B3.6	USA	CO	Arapahoe	2024-01-04	39.6772549938233	-104.09095634632
EPI_ISL_19210889|A/turkey/Wisconsin/23-038683-002-original/2023|H5N1|USA-WI|2023-12-06|domestic_avian|B3.6	USA	WI	Barron	2023-12-06	45.2281512798559	-91.9360311672267
EPI_ISL_19239888|A/chicken/Kansas/23-038719-001-original/2023|H5N1|USA-KS|2023-12-07|domestic_avian|B3.6	USA	KS	Barton	2023-12-07	38.3605322284322	-98.8210280616756
EPI_ISL_18737521|A/chicken/Michigan/23-037817-001/2023|H5N1|USA-MI|2023-11-29|domestic_avian|B3.6	USA	MI	Bay	2023-11-29	43.655008058374	-84.1436837021812
EPI_ISL_18698955|A/turkey/South_Dakota/23-033096-002/2023|H5N1|USA-SD|2023-10-28|domestic_avian|B3.6	USA	SD	Beadle	2023-10-28	44.5371991228832	-98.5947528719377
EPI_ISL_18741799|A/turkey/South_Dakota/23-036674-001/2023|H5N1|USA-SD|2023-11-17|domestic_avian|B3.6	USA	SD	Beadle	2023-11-17	44.273500252612	-97.9171476040757
EPI_ISL_18695159|A/turkey/Minnesota/23-031337-003/2023|H5N1|USA-MN|2023-10-15|domestic_avian|B3.6	USA	MN	Becker	2023-10-15	46.7199742963544	-95.3824917894161
EPI_ISL_19159893|A/turkey/Minnesota/23-037472-001/2023|H5N1|USA-MN|2023-11-27|domestic_avian|B3.6	USA	MN	Becker	2023-11-27	46.9713382259361	-96.0836026628973
EPI_ISL_19159894|A/turkey/Minnesota/23-037472-003/2023|H5N1|USA-MN|2023-11-27|domestic_avian|B3.6	USA	MN	Becker	2023-11-27	47.0907788499702	-95.8405464122312
EPI_ISL_18737537|A/pheasant/Colorado/23-037672-002/2023|H5N1|USA-CO|2023-11-28|domestic_avian|B3.6	USA	CO	Bent	2023-11-28	38.0765454886316	-102.844646510925
EPI_ISL_18749443|A/chicken/Iowa/23-035546-002/2023|H5N1|USA-IA|2023-11-14|domestic_avian|B3.6	USA	IA	Benton	2023-11-14	42.2055486327596	-92.0971266134009
EPI_ISL_18741789|A/turkey/Minnesota/23-036744-001/2023|H5N1|USA-MN|2023-11-17|domestic_avian|B3.6	USA	MN	Big_Stone	2023-11-17	45.407901524401	-96.1258469625391
EPI_ISL_18697730|A/turkey/Minnesota/23-032150-002/2023|H5N1|USA-MN|2023-10-19|domestic_avian|B3.6	USA	MN	Blue_Earth	2023-10-19	44.1358756518833	-94.1121156517444
EPI_ISL_18914328|A/chicken/Idaho/23-034565-002/2023|H5N1|USA-ID|2023-11-09|domestic_avian|B3.6	USA	ID	Bonneville	2023-11-09	43.3759266898479	-111.844683312178
EPI_ISL_18741786|A/chicken/Florida/23-036761-002/2023|H5N1|USA-FL|2023-11-17|domestic_avian|B3.6	USA	FL	Broward	2023-11-17	26.0033829930695	-80.8577199843781
EPI_ISL_18697746|A/chicken/Minnesota/23-032411-001/2023|H5N1|USA-MN|2023-10-23|domestic_avian|B3.6	USA	MN	Brown	2023-10-23	44.1207790395395	-94.9078586646812
EPI_ISL_18741792|A/turkey/Minnesota/23-036742-003/2023|H5N1|USA-MN|2023-11-20|domestic_avian|B3.6	USA	MN	Brown	2023-11-20	44.2091092733658	-94.5826162805384
EPI_ISL_18741780|A/turkey/South_Dakota/23-036898-001/2023|H5N1|USA-SD|2023-11-20|domestic_avian|B3.6	USA	SD	Brule	2023-11-20	43.579721405431	-98.8430684987558
EPI_ISL_18698946|A/turkey/Iowa/23-033286-001/2023|H5N1|USA-IA|2023-10-30|domestic_avian|B3.6	USA	IA	Buena_Vista	2023-10-30	42.7605518187285	-95.1235285008649
EPI_ISL_18698985|A/gyrfalcon/Idaho/23-034082-001/2023|H5N1|USA-ID|2023-10-27|wild_avian|B3.6	USA	ID	Camas	2023-10-27	43.2751797730548	-114.587786877498
EPI_ISL_18737519|A/chicken/Idaho/23-037837-001/2023|H5N1|USA-ID|2023-11-29|domestic_avian|B3.6	USA	ID	Canyon	2023-11-29	43.6784250737318	-116.520426145797
EPI_ISL_19131393|A/chicken/Arkansas/23-037422-001/2023|H5N1|USA-AR|2023-11-27|domestic_avian|B3.6	USA	AR	Carroll	2023-11-27	36.3592744645352	-93.4302765889883
EPI_ISL_19131394|A/chicken/Arkansas/23-037422-002/2023|H5N1|USA-AR|2023-11-27|domestic_avian|B3.6	USA	AR	Carroll	2023-11-27	36.4434637599776	-93.7164637779524
EPI_ISL_19341024|A/chicken/Montana/24-001136-002-original/2024|H5N1|USA-MT|2024-01-10|domestic_avian|B3.6	USA	MT	Cascade	2024-01-10	47.0662479571418	-111.016042045768
EPI_ISL_18749468|A/chicken/Iowa/23-034847-001/2023|H5N1|USA-IA|2023-11-10|domestic_avian|B3.6	USA	IA	Cerro_Gordo	2023-11-10	43.2199208240846	-93.3597742386147
SRR28834923|A/chicken/MD/24-005539-001-original/2024|H5N1|USA-MD|2024-02-16|domestic_avian|B3.6	USA	MD	Charles	2024-02-16	38.595297863726	-76.7604981514269
EPI_ISL_19210887|A/turkey/South_Dakota/23-038677-002-original/2023|H5N1|USA-SD|2023-12-06|domestic_avian|B3.6	USA	SD	Charles_Mix	2023-12-06	43.2821539022844	-98.7369844208942
EPI_ISL_19490440|A/chicken/Iowa/23-008211-001-original/2023|H5N1|USA-IA|2023-03-13|domestic_avian|B3.6	USA	IA	Chickasaw	2023-03-13	42.9457049323533	-92.2431504089859
EPI_ISL_18697738|A/turkey/South_Dakota/23-032354-001/2023|H5N1|USA-SD|2023-10-22|domestic_avian|B3.6	USA	SD	Clark	2023-10-22	44.7549649341095	-97.8738541848728
EPI_ISL_18741798|A/turkey/South_Dakota/23-036675-002/2023|H5N1|USA-SD|2023-11-17|domestic_avian|B3.6	USA	SD	Clark	2023-11-17	44.871736322996	-97.9462185278386
EPI_ISL_18741796|A/turkey/South_Dakota/23-036676-002/2023|H5N1|USA-SD|2023-11-18|domestic_avian|B3.6	USA	SD	Clark	2023-11-18	44.776599492791	-97.7264274723915
EPI_ISL_18698970|A/mallard/Iowa/23-033661-002/2023|H5N1|USA-IA|2023-10-30|wild_avian|B3.6	USA	IA	Clay	2023-10-30	43.1605386832866	-95.2713161594014
SRR28834946|A/Turkey/MN/24-007263-001-original/2024|H5N1|USA-MN|2024-03-07|domestic_avian|B3.6	USA	MN	Clay	2024-03-07	46.6914176288442	-96.6558549106799
EPI_ISL_19131389|A/chicken/Nebraska/23-037257-001/2023|H5N1|USA-NE|2023-11-22|domestic_avian|B3.6	USA	NE	Colfax	2023-11-22	41.4990300516584	-97.0594741668954
EPI_ISL_18737532|A/turkey/Ohio/23-037782-002/2023|H5N1|USA-OH|2023-11-29|domestic_avian|B3.6	USA	OH	Darke	2023-11-29	39.9856076337191	-84.5777796208695
EPI_ISL_19194253|A/turkey/Ohio/23-038540-001/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6	USA	OH	Darke	2023-12-05	40.1290545949662	-84.5308382411845
EPI_ISL_19194254|A/turkey/Ohio/23-038540-002/2023|H5N1|USA-OH|2023-12-05|domestic_avian|B3.6	USA	OH	Darke	2023-12-05	39.9796056726563	-84.7804854288782
EPI_ISL_19224087|A/chicken/Ohio/23-039418-002-original/2023|H5N1|USA-OH|2023-12-12|domestic_avian|B3.6	USA	OH	Darke	2023-12-12	40.1894714951451	-84.4490928994962
EPI_ISL_19372806|A/turkey/Indiana/24-002432-002-original/2024|H5N1|USA-IN|2024-01-23|domestic_avian|B3.6	USA	IN	Daviess	2024-01-23	38.6616461579626	-87.120413520328
EPI_ISL_18749400|A/chicken/South_Dakota/23-036549-001/2023|H5N1|USA-SD|2023-11-16|domestic_avian|B3.6	USA	SD	Day	2023-11-16	45.3214933438273	-97.5820182084463
EPI_ISL_18749457|A/chicken/Oregon/23-034934-001/2023|H5N1|USA-OR|2023-11-06|domestic_avian|B3.6	USA	OR	Deschutes	2023-11-06	43.7228232152963	-120.429023391976
EPI_ISL_19372809|A/chicken/Florida/24-002738-001-original/2024|H5N1|USA-FL|2024-01-23|domestic_avian|B3.6	USA	FL	Desoto	2024-01-23	27.2435976036883	-81.8792136856275
EPI_ISL_19159896|A/turkey/Minnesota/23-037474-001/2023|H5N1|USA-MN|2023-11-24|domestic_avian|B3.6	USA	MN	Douglas	2023-11-24	46.0026347956858	-95.2286758961724
EPI_ISL_18749411|A/chicken/Florida/23-035663-001/2023|H5N1|USA-FL|2023-11-15|domestic_avian|B3.6	USA	FL	Duval	2023-11-15	30.4399084710547	-81.7662748329096
EPI_ISL_18749397|A/turkey/South_Dakota/23-036553-002/2023|H5N1|USA-SD|2023-11-16|domestic_avian|B3.6	USA	SD	Edmunds	2023-11-16	45.3816200362326	-98.972825211171
EPI_ISL_19260832|A/pheasant/South_Dakota/23-039759-001-original/2023|H5N1|USA-SD|2023-12-14|domestic_avian|B3.6	USA	SD	Edmunds	2023-12-14	45.4050851278046	-99.6100980185452
EPI_ISL_19260836|A/pheasant/South_Dakota/23-040343-001-original/2023|H5N1|USA-SD|2023-12-18|domestic_avian|B3.6	USA	SD	Edmunds	2023-12-18	45.3672875982088	-99.0748784642251
EPI_ISL_19372799|A/pheasant/South_Dakota/24-001637-001-original/2024|H5N1|USA-SD|2024-01-16|domestic_avian|B3.6	USA	SD	Edmunds	2024-01-16	45.4079951778857	-99.4292683011252
EPI_ISL_18749460|A/domestic_goose/Texas/23-034913-001/2023|H5N1|USA-TX|2023-11-06|domestic_avian|B3.6	USA	TX	Ellis	2023-11-06	32.2924579717268	-96.7959334563352
EPI_ISL_19131390|A/chicken/North_Dakota/23-037267-001/2023|H5N1|USA-ND|2023-11-25|domestic_avian|B3.6	USA	ND	Emmons	2023-11-25	46.4634210790879	-100.315817028797
EPI_ISL_18749406|A/domestic_goose/South_Dakota/23-035811-003/2023|H5N1|USA-SD|2023-11-15|domestic_avian|B3.6	USA	SD	Fall_River	2023-11-15	43.3286371369166	-103.034664101379
EPI_ISL_18691835|A/domestic_duck/Montana/23-030959-002/2023|H5N1|USA-MT|2023-10-11|domestic_avian|B3.6	USA	MT	Flathead	2023-10-11	48.1043480426252	-114.706831831518
SRR28834884|A/chicken/OH/24-005334-001-original/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6	USA	OH	Franklin	2024-02-18	40.0700601274177	-83.1096579978591
