# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Tue Jul 08 11:47:57 CEST 2025 [seed=1751968056805]
# A1_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
780000	-3505.2677991040673	-828.1920766088895	-2677.075722495178	42.0	1.4817768776967976E-4	7.630976708310909E-6	7.630976708310909E-6	6.109160967157863E-5	-0.08020435249866599	6792.347763957932	-848.4347991508946	-848.4347991508945	16474.838224128154	4968.464009566886	-2677.075722495178
790000	-3728.622172569603	-1000.8950598401524	-2727.7271127294507	738.0	1.3760961889121865E-4	1.70675034406026E-5	1.70675034406026E-5	7.843650227618803E-5	-0.16428068065739337	7468.494662141993	-1625.1178296221383	-1625.1178296221383	13102.786002996765	5067.48879662475	-2727.7271127294507
800000	-3505.32501677112	-973.3122227797785	-2532.0127939913414	766.0	2.1306178618523308E-4	2.8386722021560526E-5	2.8386722021560526E-5	1.0373552989103637E-4	-0.19094078261801908	4871.065381276574	-1332.9432940901459	-1332.9432940901459	10004.652136543606	4697.150356724894	-2532.0127939913414
810000	-3518.094276903894	-967.2971676140994	-2550.797109289794	770.0	1.959216174790151E-4	1.8020589736112544E-5	1.8020589736112544E-5	7.394644497437347E-5	-0.14971632933235016	5221.113136667183	-1272.3740517115266	-1272.3740517115266	13833.375372288283	4858.985664548366	-2550.797109289794
820000	-3708.6006559678285	-1105.8833499284192	-2602.7173060394093	139.0	2.2401568650217937E-4	1.622207091401878E-5	1.622207091401878E-5	7.501562411834271E-5	-0.12513857836737138	4534.989517755446	-980.6879888822011	-980.6879888822011	13542.629312761592	4936.95559578097	-2602.7173060394093
830000	-3377.2511357211774	-941.9315869862135	-2435.319548734964	564.0	2.6224407811366703E-4	2.6319215869514043E-5	2.6319215869514043E-5	9.674031532353082E-5	-0.16524044348139902	3920.2824701597856	-1066.5539000626995	-1066.5539000626995	10627.11919941569	4615.333251022252	-2435.319548734964
840000	-3533.2341881695156	-1039.0449621210676	-2494.1892260484483	378.0	2.565210614391812E-4	1.5468146624936247E-5	1.5468146624936247E-5	1.163351675186987E-4	-0.08954085896426259	3929.822996478812	-522.5167902028439	-522.5167902028439	8665.327843902562	4589.291150696417	-2494.1892260484483
850000	-3582.7660329034948	-975.94170323032	-2606.824329673175	576.0	2.0477002489509828E-4	1.2031521471647475E-5	1.2031521471647475E-5	8.337230755973018E-5	-0.092082361382484	4925.289591594062	-710.7723080939222	-710.7723080939222	12096.962430405692	4534.762207590748	-2606.824329673175
860000	-3707.606430231939	-1036.4446064765395	-2671.1618237554	994.0	2.6044426587363775E-4	2.8203746614746337E-5	2.8203746614746337E-5	6.657068278362798E-5	-0.2141942946046139	4024.2211044175906	-1704.9263670557013	-1704.9263670557013	15743.94714652077	5295.86622320731	-2671.1618237554
870000	-3539.545688415801	-1023.7784438906025	-2515.7672445251987	54.0	2.763115168572301E-4	3.150300147718209E-5	3.150300147718209E-5	1.0078880076753819E-4	-0.18877579207175293	3752.84094507231	-1173.0048669685164	-1173.0048669685161	10288.376944264925	4838.658776247459	-2515.7672445251987
880000	-3599.113125390317	-1030.271839022572	-2568.841286367745	913.0	2.45607969952216E-4	3.786837049873412E-5	3.786837049873412E-5	8.327260810404821E-5	-0.2647916624637528	4378.527956385558	-1991.1435785018111	-1991.143578501811	12914.226985699543	4648.9068661444135	-2568.841286367745
890000	-3647.1801994393236	-1048.1715586208272	-2599.008640818496	340.0	2.1397370886182694E-4	5.379008801772675E-6	5.379008801772675E-6	7.642105652146767E-5	-0.042064480424181344	4681.755353218698	-329.53225719452627	-329.53225719452627	13108.593397037195	4876.673521843148	-2599.008640818496
900000	-3704.8419587604626	-1034.1334885553078	-2670.7084702051548	477.0	1.8999763248274084E-4	2.103785675950639E-5	2.103785675950639E-5	7.05801298986127E-5	-0.18167123664858134	5442.862083142164	-1622.3567883961077	-1622.3567883961075	14651.870309853546	4939.877638646869	-2670.7084702051548
