label,isolate,country,admin1,admin2,collection_date,location
GenBank|A/Cackling_Goose/SK/FAV-0187-34-2024/2023|H5N1|Canada-SK|2023-11-11|wild_avian|B3.6,FAV-0187-34-2024,Canada,SK,Unknown,2023-11-11,Canada_SK_Unknown
GenBank|A/Canada_Goose/SK/FAV-0187-35-2024/2023|H5N1|Canada-SK|2023-11-08|wild_avian|B3.6,FAV-0187-35-2024,Canada,SK,Unknown,2023-11-08,Canada_SK_Unknown
GenBank|A/Canada_Goose/SK/FAV-0187-38-2024/2023|H5N1|Canada-SK|2023-11-08|wild_avian|B3.6,FAV-0187-38-2024,Canada,SK,Unknown,2023-11-08,Canada_SK_Unknown
GenBank|A/Great_Horned_Owl/SK/FAV-0187-43-2024/2023|H5N1|Canada-SK|2023-11-16|wild_avian|B3.6,FAV-0187-43-2024,Canada,SK,Unknown,2023-11-16,Canada_SK_Unknown
GenBank|A/Black-billed_Magpie/SK/FAV-0187-44-2024/2023|H5N1|Canada-SK|2023-11-14|wild_avian|B3.6,FAV-0187-44-2024,Canada,SK,Unknown,2023-11-14,Canada_SK_Unknown
GenBank|A/Great_Horned_Owl/SK/FAV-0187-48-2024/2023|H5N1|Canada-SK|2023-12-27|wild_avian|B3.6,FAV-0187-48-2024,Canada,SK,Unknown,2023-12-27,Canada_SK_Unknown
GenBank|A/Canada_Goose/SK/FAV-0187-5-2024/2023|H5N1|Canada-SK|2023-10-22|wild_avian|B3.6,FAV-0187-5-2024,Canada,SK,Unknown,2023-10-22,Canada_SK_Unknown
GenBank|A/Great_Horned_Owl/SK/FAV-0187-7-2024/2023|H5N1|Canada-SK|2023-10-20|wild_avian|B3.6,FAV-0187-7-2024,Canada,SK,Unknown,2023-10-20,Canada_SK_Unknown
GenBank|A/Swainsons_Hawk/MB/FAV-0200-1-2023/2023|H5N1|Canada-MB|2023-05-12|wild_avian|B3.6,FAV-0200-1-2023,Canada,MB,Unknown,2023-05-12,Canada_MB_Unknown
GenBank|A/Great_Horned_Owl/ON/FAV-0230-2024/2023|H5N1|Canada-ON|2023-12-05|wild_avian|B3.6,FAV-0230-2024,Canada,ON,Unknown,2023-12-05,Canada_ON_Unknown
GenBank|A/Turkey/SK/FAV-0267-2-2023/2023|H5N1|Canada-SK|2023-09-20|domestic_avian|B3.6,FAV-0267-2-2023,Canada,SK,Unknown,2023-09-20,Canada_SK_Unknown
GenBank|A/Peregrine_Falcon/AB/FAV-0270-1-2023/2023|H5N1|Canada-AB|2023-09-13|wild_avian|B3.6,FAV-0270-1-2023,Canada,AB,Unknown,2023-09-13,Canada_AB_Unknown
GenBank|A/Ring-Billed_Gull/AB/FAV-0271-1-2023/2023|H5N1|Canada-AB|2023-08-25|wild_avian|B3.6,FAV-0271-1-2023,Canada,AB,Unknown,2023-08-25,Canada_AB_Unknown
GenBank|A/Domestic_bird/AB/FAV-0273-3-2023/2023|H5N1|Canada-AB|2023-09-22|domestic_avian|B3.6,FAV-0273-3-2023,Canada,AB,Unknown,2023-09-22,Canada_AB_Unknown
GenBank|A/Turkey/AB/FAV-0277-2-2023/2023|H5N1|Canada-AB|2023-09-25|domestic_avian|B3.6,FAV-0277-2-2023,Canada,AB,Unknown,2023-09-25,Canada_AB_Unknown
GenBank|A/Domestic_bird/AB/FAV-0278-1-2023/2023|H5N1|Canada-AB|2023-09-25|domestic_avian|B3.6,FAV-0278-1-2023,Canada,AB,Unknown,2023-09-25,Canada_AB_Unknown
GenBank|A/chicken/AB/FAV-0279-1-2023/2023|H5N1|Canada-AB|2023-10-02|domestic_avian|B3.6,FAV-0279-1-2023,Canada,AB,Unknown,2023-10-02,Canada_AB_Unknown
GenBank|A/Turkey/AB/FAV-0291-2-2023/2023|H5N1|Canada-AB|2023-10-05|domestic_avian|B3.6,FAV-0291-2-2023,Canada,AB,Unknown,2023-10-05,Canada_AB_Unknown
GenBank|A/Striped_Skunk/AB/FAV-0292-1-2023/2023|H5N1|Canada-AB|2023-10-03|other_mammal|B3.6,FAV-0292-1-2023,Canada,AB,Unknown,2023-10-03,Canada_AB_Unknown
GenBank|A/Ring-Billed_Gull/AB/FAV-0293-1-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6,FAV-0293-1-2023,Canada,AB,Unknown,2023-10-03,Canada_AB_Unknown
GenBank|A/Green-Winged_Teal/AB/FAV-0293-2-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6,FAV-0293-2-2023,Canada,AB,Unknown,2023-10-03,Canada_AB_Unknown
GenBank|A/Gadwall_Duck/AB/FAV-0293-3-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6,FAV-0293-3-2023,Canada,AB,Unknown,2023-10-03,Canada_AB_Unknown
GenBank|A/chicken/AB/FAV-0295-1-2023/2023|H5N1|Canada-AB|2023-10-10|domestic_avian|B3.6,FAV-0295-1-2023,Canada,AB,Unknown,2023-10-10,Canada_AB_Unknown
GenBank|A/chicken/AB/FAV-0312-3-2023/2023|H5N1|Canada-AB|2023-10-17|domestic_avian|B3.6,FAV-0312-3-2023,Canada,AB,Unknown,2023-10-17,Canada_AB_Unknown
GenBank|A/Striped_Skunk/AB/FAV-0314-1-2023/2023|H5N1|Canada-AB|2023-10-04|other_mammal|B3.6,FAV-0314-1-2023,Canada,AB,Unknown,2023-10-04,Canada_AB_Unknown
GenBank|A/Ring-Billed_Gull/AB/FAV-0315-1-2023/2023|H5N1|Canada-AB|2023-10-06|wild_avian|B3.6,FAV-0315-1-2023,Canada,AB,Unknown,2023-10-06,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0316-3-2023/2023|H5N1|Canada-AB|2023-10-03|wild_avian|B3.6,FAV-0316-3-2023,Canada,AB,Unknown,2023-10-03,Canada_AB_Unknown
GenBank|A/Black-Billed_Magpie/AB/FAV-0316-4-2023/2023|H5N1|Canada-AB|2023-09-27|wild_avian|B3.6,FAV-0316-4-2023,Canada,AB,Unknown,2023-09-27,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0321-3-2023/2023|H5N1|Canada-AB|2023-10-18|wild_avian|B3.6,FAV-0321-3-2023,Canada,AB,Unknown,2023-10-18,Canada_AB_Unknown
GenBank|A/Striped_Skunk/AB/FAV-0322-1-2023/2023|H5N1|Canada-AB|2023-10-18|other_mammal|B3.6,FAV-0322-1-2023,Canada,AB,Unknown,2023-10-18,Canada_AB_Unknown
GenBank|A/Turkey/SK/FAV-0325-2-2023/2023|H5N1|Canada-SK|2023-10-30|domestic_avian|B3.6,FAV-0325-2-2023,Canada,SK,Unknown,2023-10-30,Canada_SK_Unknown
GenBank|A/Domestic_bird/SK/FAV-0327-2-2023/2023|H5N1|Canada-SK|2023-10-31|domestic_avian|B3.6,FAV-0327-2-2023,Canada,SK,Unknown,2023-10-31,Canada_SK_Unknown
GenBank|A/chicken/SK/FAV-0328-1-2023/2023|H5N1|Canada-SK|2023-10-31|domestic_avian|B3.6,FAV-0328-1-2023,Canada,SK,Unknown,2023-10-31,Canada_SK_Unknown
GenBank|A/Canada_Goose/MB/FAV-0329-3-2023/2023|H5N1|Canada-MB|2023-10-30|wild_avian|B3.6,FAV-0329-3-2023,Canada,MB,Unknown,2023-10-30,Canada_MB_Unknown
GenBank|A/Canada_Goose/MB/FAV-0329-4-2023/2023|H5N1|Canada-MB|2023-11-01|wild_avian|B3.6,FAV-0329-4-2023,Canada,MB,Unknown,2023-11-01,Canada_MB_Unknown
GenBank|A/Lesser_Scaup/AB/FAV-0330-33-2023/2023|H5N1|Canada-AB|2023-10-13|wild_avian|B3.6,FAV-0330-33-2023,Canada,AB,Unknown,2023-10-13,Canada_AB_Unknown
GenBank|A/Lesser_Scaup/AB/FAV-0330-45-2023/2023|H5N1|Canada-AB|2023-10-14|wild_avian|B3.6,FAV-0330-45-2023,Canada,AB,Unknown,2023-10-14,Canada_AB_Unknown
GenBank|A/Turkey/BC/FAV-0334-1-2023/2023|H5N1|Canada-BC|2023-11-04|domestic_avian|B3.6,FAV-0334-1-2023,Canada,BC,Unknown,2023-11-04,Canada_BC_Unknown
GenBank|A/chicken/BC/FAV-0346-2-2023/2023|H5N1|Canada-BC|2023-11-03|domestic_avian|B3.6,FAV-0346-2-2023,Canada,BC,Unknown,2023-11-03,Canada_BC_Unknown
GenBank|A/Ferruginous_Hawk/AB/FAV-0355-2024/2024|H5N1|Canada-AB|2024-09-26|wild_avian|B3.6,FAV-0355-2024,Canada,AB,Unknown,2024-09-26,Canada_AB_Unknown
GenBank|A/chicken/SK/FAV-0378-1-2023/2023|H5N1|Canada-SK|2023-11-06|domestic_avian|B3.6,FAV-0378-1-2023,Canada,SK,Unknown,2023-11-06,Canada_SK_Unknown
GenBank|A/chicken/SK/FAV-0379-2-2023/2023|H5N1|Canada-SK|2023-11-10|domestic_avian|B3.6,FAV-0379-2-2023,Canada,SK,Unknown,2023-11-10,Canada_SK_Unknown
GenBank|A/chicken/SK/FAV-0380-1-2023/2023|H5N1|Canada-SK|2023-11-14|domestic_avian|B3.6,FAV-0380-1-2023,Canada,SK,Unknown,2023-11-14,Canada_SK_Unknown
GenBank|A/chicken/SK/FAV-0381-1-2023/2023|H5N1|Canada-SK|2023-11-15|domestic_avian|B3.6,FAV-0381-1-2023,Canada,SK,Unknown,2023-11-15,Canada_SK_Unknown
GenBank|A/chicken/BC/FAV-0388-2-2023/2023|H5N1|Canada-BC|2023-11-18|domestic_avian|B3.6,FAV-0388-2-2023,Canada,BC,Unknown,2023-11-18,Canada_BC_Unknown
GenBank|A/Northern_Shoveler/ON/FAV-0390-53-2023/2023|H5N1|Canada-ON|2023-11-09|wild_avian|B3.6,FAV-0390-53-2023,Canada,ON,Unknown,2023-11-09,Canada_ON_Unknown
GenBank|A/Red_Fox/AB/FAV-0396-2024/2024|H5N1|Canada-AB|2024-05-17|other_mammal|B3.6,FAV-0396-2024,Canada,AB,Unknown,2024-05-17,Canada_AB_Unknown
GenBank|A/chicken/AB/FAV-0407-1-2023/2023|H5N1|Canada-AB|2023-11-14|domestic_avian|B3.6,FAV-0407-1-2023,Canada,AB,Unknown,2023-11-14,Canada_AB_Unknown
GenBank|A/Snow_Goose/AB/FAV-0408-13-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6,FAV-0408-13-2023,Canada,AB,Unknown,2023-11-07,Canada_AB_Unknown
GenBank|A/Black-Billed_Magpie/AB/FAV-0408-2-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6,FAV-0408-2-2023,Canada,AB,Unknown,2023-11-07,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0408-6-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6,FAV-0408-6-2023,Canada,AB,Unknown,2023-11-07,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0408-7-2023/2023|H5N1|Canada-AB|2023-11-07|wild_avian|B3.6,FAV-0408-7-2023,Canada,AB,Unknown,2023-11-07,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0410-1-2023/2023|H5N1|Canada-AB|2023-11-09|wild_avian|B3.6,FAV-0410-1-2023,Canada,AB,Unknown,2023-11-09,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0410-2-2023/2023|H5N1|Canada-AB|2023-11-09|wild_avian|B3.6,FAV-0410-2-2023,Canada,AB,Unknown,2023-11-09,Canada_AB_Unknown
GenBank|A/Blue_Jay/AB/FAV-0411-3-2023/2023|H5N1|Canada-AB|2023-11-08|wild_avian|B3.6,FAV-0411-3-2023,Canada,AB,Unknown,2023-11-08,Canada_AB_Unknown
GenBank|A/Blue_Jay/AB/FAV-0411-4-2023/2023|H5N1|Canada-AB|2023-11-08|wild_avian|B3.6,FAV-0411-4-2023,Canada,AB,Unknown,2023-11-08,Canada_AB_Unknown
GenBank|A/American_Crow/MB/FAV-0413-13-2023/2023|H5N1|Canada-MB|2023-11-17|wild_avian|B3.6,FAV-0413-13-2023,Canada,MB,Unknown,2023-11-17,Canada_MB_Unknown
GenBank|A/chicken/AB/FAV-0417-2-2023/2023|H5N1|Canada-AB|2023-11-24|domestic_avian|B3.6,FAV-0417-2-2023,Canada,AB,Unknown,2023-11-24,Canada_AB_Unknown
GenBank|A/American_Wigeon/BC/FAV-0432-13-2023/2023|H5N1|Canada-BC|2023-11-03|wild_avian|B3.6,FAV-0432-13-2023,Canada,BC,Unknown,2023-11-03,Canada_BC_Unknown
GenBank|A/Canada_Goose/BC/FAV-0432-2-2023/2023|H5N1|Canada-BC|2023-10-11|wild_avian|B3.6,FAV-0432-2-2023,Canada,BC,Unknown,2023-10-11,Canada_BC_Unknown
GenBank|A/Cackling_Goose/BC/FAV-0432-27-2023/2023|H5N1|Canada-BC|2023-11-14|wild_avian|B3.6,FAV-0432-27-2023,Canada,BC,Unknown,2023-11-14,Canada_BC_Unknown
GenBank|A/American_Wigeon/BC/FAV-0432-9-2023/2023|H5N1|Canada-BC|2023-11-06|wild_avian|B3.6,FAV-0432-9-2023,Canada,BC,Unknown,2023-11-06,Canada_BC_Unknown
GenBank|A/chicken/AB/FAV-0435-1-2023/2023|H5N1|Canada-AB|2023-12-07|domestic_avian|B3.6,FAV-0435-1-2023,Canada,AB,Unknown,2023-12-07,Canada_AB_Unknown
GenBank|A/Mallard/MB/FAV-0436-33-2023/2023|H5N1|Canada-MB|2023-10-25|wild_avian|B3.6,FAV-0436-33-2023,Canada,MB,Unknown,2023-10-25,Canada_MB_Unknown
GenBank|A/chicken/AB/FAV-0439-3-2023/2023|H5N1|Canada-AB|2023-11-29|domestic_avian|B3.6,FAV-0439-3-2023,Canada,AB,Unknown,2023-11-29,Canada_AB_Unknown
GenBank|A/chicken/AB/FAV-0441-4-2023/2023|H5N1|Canada-AB|2023-12-07|domestic_avian|B3.6,FAV-0441-4-2023,Canada,AB,Unknown,2023-12-07,Canada_AB_Unknown
GenBank|A/Great_Horned_Owl/AB/FAV-0446-1-2023/2023|H5N1|Canada-AB|2023-11-21|wild_avian|B3.6,FAV-0446-1-2023,Canada,AB,Unknown,2023-11-21,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0447-1-2023/2023|H5N1|Canada-AB|2023-11-17|wild_avian|B3.6,FAV-0447-1-2023,Canada,AB,Unknown,2023-11-17,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0447-2-2023/2023|H5N1|Canada-AB|2023-11-17|wild_avian|B3.6,FAV-0447-2-2023,Canada,AB,Unknown,2023-11-17,Canada_AB_Unknown
GenBank|A/Great_Horned_Owl/AB/FAV-0450-2-2023/2023|H5N1|Canada-AB|2023-12-01|wild_avian|B3.6,FAV-0450-2-2023,Canada,AB,Unknown,2023-12-01,Canada_AB_Unknown
GenBank|A/Canada_Goose/AB/FAV-0451-1-2023/2023|H5N1|Canada-AB|2023-11-22|wild_avian|B3.6,FAV-0451-1-2023,Canada,AB,Unknown,2023-11-22,Canada_AB_Unknown
GenBank|A/Domestic_bird/AB/FAV-0453-3-2023/2023|H5N1|Canada-AB|2023-11-26|domestic_avian|B3.6,FAV-0453-3-2023,Canada,AB,Unknown,2023-11-26,Canada_AB_Unknown
GenBank|A/Striped_Skunk/AB/FAV-0455-1-2023/2023|H5N1|Canada-AB|2023-11-30|other_mammal|B3.6,FAV-0455-1-2023,Canada,AB,Unknown,2023-11-30,Canada_AB_Unknown
GenBank|A/chicken/BC/FAV-0456-2-2023/2023|H5N1|Canada-BC|2023-12-12|domestic_avian|B3.6,FAV-0456-2-2023,Canada,BC,Unknown,2023-12-12,Canada_BC_Unknown
GenBank|A/Trumpeter_Swan/ON/FAV-0457-3-2023/2023|H5N1|Canada-ON|2023-11-05|wild_avian|B3.6,FAV-0457-3-2023,Canada,ON,Unknown,2023-11-05,Canada_ON_Unknown
GenBank|A/Tundra_Swan/ON/FAV-0464-2-2023/2023|H5N1|Canada-ON|2023-12-11|wild_avian|B3.6,FAV-0464-2-2023,Canada,ON,Unknown,2023-12-11,Canada_ON_Unknown
GenBank|A/Coopers_Hawk/ON/FAV-1675-5-2022/2022|H5N1|Canada-ON|2022-12-11|wild_avian|B3.6,FAV-1675-5-2022,Canada,ON,Unknown,2022-12-11,Canada_ON_Unknown
GenBank|A/chicken/Ohio/OH23-28257/2023|H5N1|USA-OH|2023-11-18|domestic_avian|B3.6,OH23-28257,USA,OH,Unknown,2023-11-18,USA_OH_Unknown
GenBank|A/turkey/Ohio/OH23-29523/2023|H5N1|USA-OH|2023-12-04|domestic_avian|B3.6,OH23-29523,USA,OH,Unknown,2023-12-04,USA_OH_Unknown
GenBank|A/chicken/Ohio/OH24-3895-2/2024|H5N1|USA-OH|2024-02-18|domestic_avian|B3.6,OH24-3895-2,USA,OH,Unknown,2024-02-18,USA_OH_Unknown
GenBank|A/Snow_Goose/MB/OTH-0008-32-2024/2023|H5N1|Canada-MB|2023-12-05|wild_avian|B3.6,OTH-0008-32-2024,Canada,MB,Unknown,2023-12-05,Canada_MB_Unknown
GenBank|A/Ross_s_goose/SK/OTH-0008-34-2024/2023|H5N1|Canada-SK|2023-10-15|wild_avian|B3.6,OTH-0008-34-2024,Canada,SK,Unknown,2023-10-15,Canada_SK_Unknown
GenBank|A/Blue_Jay/MB/OTH-0008-4-2024/2023|H5N1|Canada-MB|2023-11-11|wild_avian|B3.6,OTH-0008-4-2024,Canada,MB,Unknown,2023-11-11,Canada_MB_Unknown
GenBank|A/American_Crow/BC/OTH-0049-6-2024/2024|H5N1|Canada-BC|2024-01-19|wild_avian|B3.6,OTH-0049-6-2024,Canada,BC,Unknown,2024-01-19,Canada_BC_Unknown
EPI_ISL_19070499|A/blue-winged_teal/Louisiana/UGAI23-893/2023|H5N1|USA-LA|2023-09-01|wild_avian|B3.6,UGAI23-893,USA,LA,Unknown,2023-09-01,USA_LA_Unknown
GenBank|A/Striped_Skunk/ID/W233560055-1-3/2023|H5N1|USA-WA|2023-12-21|other_mammal|B3.6,W233560055-1-3,USA,WA,Unknown,2023-12-21,USA_WA_Unknown
EPI_ISL_19064370|A/Ross_s_goose/Kansas/W23-930G/2023|H5N1|USA-KS|2023-12-04|wild_avian|B3.6,W23-930G,USA,KS,Unknown,2023-12-04,USA_KS_Unknown
EPI_ISL_19064369|A/Ross_s_goose/Kansas/W23-930J/2023|H5N1|USA-KS|2023-12-04|wild_avian|B3.6,W23-930J,USA,KS,Unknown,2023-12-04,USA_KS_Unknown
EPI_ISL_19064383|A/snow_goose/Kansas/W23-949C/2023|H5N1|USA-KS|2023-12-20|wild_avian|B3.6,W23-949C,USA,KS,Unknown,2023-12-20,USA_KS_Unknown
EPI_ISL_19134590|A/snow_goose/Kansas/W23-968E/2023|H5N1|USA-KS|2023-12-12|wild_avian|B3.6,W23-968E,USA,KS,Unknown,2023-12-12,USA_KS_Unknown
EPI_ISL_19437974|A/sanderling/Virginia/W24-190D/2024|H5N1|USA-VA|2024-03-09|wild_avian|B3.6,W24-190D,USA,VA,Unknown,2024-03-09,USA_VA_Unknown
EPI_ISL_19184039|A/sanderling/Virginia/W24-190I/2024|H5N1|USA-VA|2024-03-02|wild_avian|B3.6,W24-190I,USA,VA,Unknown,2024-03-02,USA_VA_Unknown
EPI_ISL_19437849|A/horned_grebe/Virginia/W24-219D/2024|H5N1|USA-VA|2024-03-29|wild_avian|B3.6,W24-219D,USA,VA,Unknown,2024-03-29,USA_VA_Unknown
EPI_ISL_19437859|A/horned_grebe/Virginia/W24-248A/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6,W24-248A,USA,VA,Unknown,2024-04-17,USA_VA_Unknown
EPI_ISL_19437869|A/horned_grebe/Virginia/W24-248B/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6,W24-248B,USA,VA,Unknown,2024-04-17,USA_VA_Unknown
EPI_ISL_19437879|A/horned_grebe/Virginia/W24-248C/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6,W24-248C,USA,VA,Unknown,2024-04-17,USA_VA_Unknown
EPI_ISL_19437883|A/horned_grebe/Virginia/W24-248D/2024|H5N1|USA-VA|2024-04-17|wild_avian|B3.6,W24-248D,USA,VA,Unknown,2024-04-17,USA_VA_Unknown
EPI_ISL_18914519|A/skunk/Idaho/24-000208-001/2023|H5N1|USA-ID|2023-12-22|other_mammal|B3.6,24-000208-001,USA,ID,Ada,2023-12-22,USA_ID_Ada
SRR28834921|A/chicken/IN/24-005716-002-original/2024|H5N1|USA-IN|2024-02-21|domestic_avian|B3.6,24-005716-002-original,USA,IN,Allen,2024-02-21,USA_IN_Allen
SRR28834918|A/chicken/IN/24-005716-006-original/2024|H5N1|USA-IN|2024-02-21|domestic_avian|B3.6,24-005716-006-original,USA,IN,Allen,2024-02-21,USA_IN_Allen
EPI_ISL_18914527|A/chicken/Colorado/24-000499-001/2024|H5N1|USA-CO|2024-01-04|domestic_avian|B3.6,24-000499-001,USA,CO,Arapahoe,2024-01-04,USA_CO_Arapahoe
EPI_ISL_19210889|A/turkey/Wisconsin/23-038683-002-original/2023|H5N1|USA-WI|2023-12-06|domestic_avian|B3.6,23-038683-002-original,USA,WI,Barron,2023-12-06,USA_WI_Barron
EPI_ISL_19239888|A/chicken/Kansas/23-038719-001-original/2023|H5N1|USA-KS|2023-12-07|domestic_avian|B3.6,23-038719-001-original,USA,KS,Barton,2023-12-07,USA_KS_Barton
EPI_ISL_18737521|A/chicken/Michigan/23-037817-001/2023|H5N1|USA-MI|2023-11-29|domestic_avian|B3.6,23-037817-001,USA,MI,Bay,2023-11-29,USA_MI_Bay
EPI_ISL_18698955|A/turkey/South_Dakota/23-033096-002/2023|H5N1|USA-SD|2023-10-28|domestic_avian|B3.6,23-033096-002,USA,SD,Beadle,2023-10-28,USA_SD_Beadle
EPI_ISL_18741799|A/turkey/South_Dakota/23-036674-001/2023|H5N1|USA-SD|2023-11-17|domestic_avian|B3.6,23-036674-001,USA,SD,Beadle,2023-11-17,USA_SD_Beadle
EPI_ISL_18695159|A/turkey/Minnesota/23-031337-003/2023|H5N1|USA-MN|2023-10-15|domestic_avian|B3.6,23-031337-003,USA,MN,Becker,2023-10-15,USA_MN_Becker
EPI_ISL_19159893|A/turkey/Minnesota/23-037472-001/2023|H5N1|USA-MN|2023-11-27|domestic_avian|B3.6,23-037472-001,USA,MN,Becker,2023-11-27,USA_MN_Becker
EPI_ISL_19159894|A/turkey/Minnesota/23-037472-003/2023|H5N1|USA-MN|2023-11-27|domestic_avian|B3.6,23-037472-003,USA,MN,Becker,2023-11-27,USA_MN_Becker
EPI_ISL_18737537|A/pheasant/Colorado/23-037672-002/2023|H5N1|USA-CO|2023-11-28|domestic_avian|B3.6,23-037672-002,USA,CO,Bent,2023-11-28,USA_CO_Bent
EPI_ISL_18749443|A/chicken/Iowa/23-035546-002/2023|H5N1|USA-IA|2023-11-14|domestic_avian|B3.6,23-035546-002,USA,IA,Benton,2023-11-14,USA_IA_Benton
EPI_ISL_18741789|A/turkey/Minnesota/23-036744-001/2023|H5N1|USA-MN|2023-11-17|domestic_avian|B3.6,23-036744-001,USA,MN,BigStone,2023-11-17,USA_MN_BigStone
EPI_ISL_18697730|A/turkey/Minnesota/23-032150-002/2023|H5N1|USA-MN|2023-10-19|domestic_avian|B3.6,23-032150-002,USA,MN,Blue_Earth,2023-10-19,USA_MN_Blue_Earth
EPI_ISL_18914328|A/chicken/Idaho/23-034565-002/2023|H5N1|USA-ID|2023-11-09|domestic_avian|B3.6,23-034565-002,USA,ID,Bonneville,2023-11-09,USA_ID_Bonneville
EPI_ISL_18741786|A/chicken/Florida/23-036761-002/2023|H5N1|USA-FL|2023-11-17|domestic_avian|B3.6,23-036761-002,USA,FL,Broward,2023-11-17,USA_FL_Broward
EPI_ISL_18697746|A/chicken/Minnesota/23-032411-001/2023|H5N1|USA-MN|2023-10-23|domestic_avian|B3.6,23-032411-001,USA,MN,Brown,2023-10-23,USA_MN_Brown
EPI_ISL_18741792|A/turkey/Minnesota/23-036742-003/2023|H5N1|USA-MN|2023-11-20|domestic_avian|B3.6,23-036742-003,USA,MN,Brown,2023-11-20,USA_MN_Brown
EPI_ISL_18741780|A/turkey/South_Dakota/23-036898-001/2023|H5N1|USA-SD|2023-11-20|domestic_avian|B3.6,23-036898-001,USA,SD,Brule,2023-11-20,USA_SD_Brule
EPI_ISL_18698946|A/turkey/Iowa/23-033286-001/2023|H5N1|USA-IA|2023-10-30|domestic_avian|B3.6,23-033286-001,USA,IA,Buena_Vista,2023-10-30,USA_IA_Buena_Vista
EPI_ISL_18698985|A/gyrfalcon/Idaho/23-034082-001/2023|H5N1|USA-ID|2023-10-27|wild_avian|B3.6,23-034082-001,USA,ID,Camas,2023-10-27,USA_ID_Camas
EPI_ISL_18737519|A/chicken/Idaho/23-037837-001/2023|H5N1|USA-ID|2023-11-29|domestic_avian|B3.6,23-037837-001,USA,ID,Canyon,2023-11-29,USA_ID_Canyon
EPI_ISL_19131393|A/chicken/Arkansas/23-037422-001/2023|H5N1|USA-AR|2023-11-27|domestic_avian|B3.6,23-037422-001,USA,AR,Carroll,2023-11-27,USA_AR_Carroll
EPI_ISL_19131394|A/chicken/Arkansas/23-037422-002/2023|H5N1|USA-AR|2023-11-27|domestic_avian|B3.6,23-037422-002,USA,AR,Carroll,2023-11-27,USA_AR_Carroll
EPI_ISL_19341024|A/chicken/Montana/24-001136-002-original/2024|H5N1|USA-MT|2024-01-10|domestic_avian|B3.6,24-001136-002-original,USA,MT,Cascade,2024-01-10,USA_MT_Cascade
EPI_ISL_18749468|A/chicken/Iowa/23-034847-001/2023|H5N1|USA-IA|2023-11-10|domestic_avian|B3.6,23-034847-001,USA,IA,Cerro_Gordo,2023-11-10,USA_IA_Cerro_Gordo
SRR28834923|A/chicken/MD/24-005539-001-original/2024|H5N1|USA-MD|2024-02-16|domestic_avian|B3.6,24-005539-001-original,USA,MD,Charles,2024-02-16,USA_MD_Charles
EPI_ISL_19210887|A/turkey/South_Dakota/23-038677-002-original/2023|H5N1|USA-SD|2023-12-06|domestic_avian|B3.6,23-038677-002-original,USA,SD,Charles_Mix,2023-12-06,USA_SD_Charles_Mix
EPI_ISL_19490440|A/chicken/Iowa/23-008211-001-original/2023|H5N1|USA-IA|2023-03-13|domestic_avian|B3.6,23-008211-001-original,USA,IA,Chickasaw,2023-03-13,USA_IA_Chickasaw
EPI_ISL_18697738|A/turkey/South_Dakota/23-032354-001/2023|H5N1|USA-SD|2023-10-22|domestic_avian|B3.6,23-032354-001,USA,SD,Clark,2023-10-22,USA_SD_Clark
EPI_ISL_18741798|A/turkey/South_Dakota/23-036675-002/2023|H5N1|USA-SD|2023-11-17|domestic_avian|B3.6,23-036675-002,USA,SD,Clark,2023-11-17,USA_SD_Clark
EPI_ISL_18741796|A/turkey/South_Dakota/23-036676-002/2023|H5N1|USA-SD|2023-11-18|domestic_avian|B3.6,23-036676-002,USA,SD,Clark,2023-11-18,USA_SD_Clark
EPI_ISL_18698970|A/mallard/Iowa/23-033661-002/2023|H5N1|USA-IA|2023-10-30|wild_avian|B3.6,23-033661-002,USA,IA,Clay,2023-10-30,USA_IA_Clay
SRR28834946|A/Turkey/MN/24-007263-001-original/2024|H5N1|USA-MN|2024-03-07|domestic_avian|B3.6,24-007263-001-original,USA,MN,Clay,2024-03-07,USA_MN_Clay
EPI_ISL_19131389|A/chicken/Nebraska/23-037257-001/2023|H5N1|USA-NE|2023-11-22|domestic_avian|B3.6,23-037257-001,USA,NE,Colfax,2023-11-22,USA_NE_Colfax
EPI_ISL_18737532|A/turkey/Ohio/23-037782-002/2023|H5N1|USA-OH|2023-11-29|domestic_avian|B3.6,23-037782-002,USA,OH,Darke,2023-11-29,USA_OH_Darke
