state	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates
49800000	1.4301704284150776	0.5985647658165166	0.8125644763213634	2.298349631371912	2.5814339512189934	1.5923780681485529	0.4233176474657873	1.385263732042141	0.192176419433134	0.7522853373593753	0.7793505953721862	0.2120772049475557	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
49900000	1.1276044544711799	0.34985317096352153	0.4590263654106639	4.393670613458256	5.102542628480733	0.8058386215487116	1.2851124468342825	2.730028621588411	0.6128040888336561	0.36165611065115316	0.326414765895272	0.24922159269499905	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
50000000	0.047832531310131	0.23882685837513318	2.472694546598433	1.376688357144497	2.2123935177962752	2.638153877775497	0.5905098236019793	0.8298323613436728	0.6387329796664886	0.2335453254812683	0.062111110752302086	0.17859617051696705	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0
50100000	0.37299889305909656	0.13327338650597337	5.975287049849147	1.0779397307737106	0.29542586526791637	1.4375695143920368	0.3589661785702562	1.217479233692548	0.39154308637810276	0.42876953523545225	2.2544241516718304	0.7265710055861189	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
50200000	0.1604338347206474	0.5969425379409274	1.3041314072322099	3.2915397380411595	4.307156564949623	1.0042016487367262	1.4826542167527175	1.6879808930205942	0.32308043130635694	1.102576691042475	0.18963617910946448	2.493485899159155	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50300000	0.48067508500051204	0.08769559305207286	0.6873395015258559	0.8591539201600124	1.6266181010544243	1.0447863323333986	0.40432580691644465	0.645604785992482	0.32335754157573476	0.2925363231068022	0.04639902626438561	1.0835474706706594	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50400000	0.2647798859667946	0.1809301834468929	0.8734076142492305	2.52686397043231	3.582918926118271	0.8459585418004126	1.1629481012338474	1.423433132232785	1.459116990110819	0.26996191562053545	0.0837228512826164	0.157579793235335	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50500000	1.893961598522747	0.11456025381471917	0.0781407507184755	1.4902929642218379	1.7698219557466681	2.5634081626660157	0.7016341833162661	0.9288689425567594	0.10620997482072944	0.4377602885736731	0.18959205387559505	1.0207465400113986	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50600000	0.28249375486418854	0.07546954737964455	0.08402889956605257	1.764798440725361	1.4748766528861457	0.2848722305279671	0.4023760405430425	0.8257302308747027	0.5249426110758042	0.252232120176111	0.20719406578985788	0.7311119685828319	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50700000	3.336547626460321	0.18930837636901543	0.011025921003897897	2.3432231220972395	3.06349775303507	1.16923229124107	0.8014033556481384	1.1299883393953045	1.0346302363171516	0.5262052452043935	0.7631122121069157	0.42762144247743694	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
50800000	0.5853232099504174	0.5283807094896112	0.9123129858148994	1.7238523730561788	0.12610885947422773	0.23373883042110702	0.5096468957091153	1.3243296054757157	0.30905695634546604	0.6493179663099375	3.1030046473950517	1.229846255616725	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
50900000	1.5767762516186137	0.2873481351632881	1.393774073786223	2.6016862945986734	0.6542241420086843	0.7317385571326033	3.263715848276114	3.3254739293377167	0.24552135326559724	2.02705337124285	4.6610989840885235	2.2274828849471118	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
51000000	1.7417768925630237	0.4285250309937794	0.045121080279385196	3.4219483713596572	0.3287690014438145	0.018903282343349325	1.0585971698995749	2.124615426806097	0.3330224693141171	0.4986359615527581	4.20104678681756	1.2302783695709643	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0
51100000	0.5150660317064972	0.5972763945786076	1.9061045359722852	1.4273243364810169	0.19040503942983364	1.6994914375345176	0.4500291879531024	1.1691789477010863	0.417122368107019	0.9607728585524911	3.021590670551386	1.4108586637401825	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51200000	0.2250506980852153	0.2687197497257754	0.22602229741054536	1.17703480721837	0.05436480231468108	0.6556161134135934	0.3550685204627385	1.3164511232046106	0.3449010134535519	0.7517969217863824	1.875399350237721	0.6502035847889837	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51300000	0.7491925909817272	0.2448737524565608	0.04990219149680768	3.827413839387016	0.07016835854338416	0.34699305433407285	0.5078964071189589	2.087976964960692	0.5833047639852056	0.9492607284457767	4.859363470864915	1.3475725615231033	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51400000	0.4371873319161674	0.35607767864218354	0.02635650358941045	2.57516529093661	0.20410931622824724	1.9810928304025865	0.7813897635554026	1.880938367452196	0.48836003993436305	0.9804718853519613	4.3950568501177845	0.9936236643919261	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51500000	0.030086372448673758	0.11861872446147602	0.10890399143011155	1.9571900405160125	0.678637942462113	0.5719189499967211	0.46215299333041854	1.1444902816880587	0.7180212101915933	0.11950401730295733	2.011353985988894	0.4325500691555646	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0
51600000	0.1694667197037032	0.23080822461837464	0.31060886333255566	0.978312400136563	0.18955015324869118	0.23373642458332627	0.5035965103777438	0.8451945830475192	0.1603622758825515	0.5180691465183866	2.2509043005145823	0.7325428335228025	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51700000	0.2564939345347921	0.2648645866393526	0.27965304833902926	1.3961728492608774	0.06678012030165319	0.2736256701168021	0.6822520218612501	2.0508515622345556	0.249359689258116	0.4652115633671741	2.3037733277313004	0.7724221253143068	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51800000	0.24150836281262975	0.1444381371375376	0.4964680498741638	0.9862520798131378	0.23548806393442193	0.9959473183751686	0.2126021643162813	1.2805404574845252	0.40389035363327547	0.30418128017412116	2.526326565571188	0.6859895497827783	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
51900000	0.4079983376623947	0.3620366207923843	2.8498956784333034	1.1358959365076589	0.08544042693495718	1.9508040954475467	0.30388609722887955	0.9817161514240901	0.2048230960190306	0.38863238232178543	1.9861587118224748	0.9107801855326494	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
52000000	0.918928363593237	0.9997904935246986	1.219845474999206	4.471541450236486	0.5803376331247343	0.2900295735021497	1.0709256616961624	3.187863750341433	0.8523427255621796	0.7817920276975233	4.961953629055556	2.4113032990176633	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
52100000	2.138986707413029	0.0826311335228293	1.976175649836735	0.6439099354299697	0.057927240845545146	4.3600047542401565	0.2539259508431486	0.5762017155700131	0.3293451405613481	0.29310347753284194	0.9147669514842414	0.5089699219743655	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
52200000	0.13112176375540052	0.2631857871051732	0.5858646765250548	1.3350621548261175	0.10771766483363981	0.12916295259002403	0.017743030506365814	1.636833039907331	0.6734328568153084	0.6065556462897762	3.4070084798804183	0.9125601514664173	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
52300000	0.6298364075019046	0.17594763086892892	0.12027915678416362	0.8888507724459584	0.05142829564709168	0.8054799423667146	0.3009373313731417	0.6756092505628862	0.08878426145493439	0.3044795702901259	1.3233493543704646	0.4275617137901252	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
52400000	0.10582972878009278	0.20961717162656174	0.03442097255184129	0.9021100690768867	0.18427809991557736	0.21471541105658343	1.2710639747759411	1.0508796442597748	0.3464327586933461	0.6311838570898313	2.006417432698355	0.694693611325051	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
52500000	0.5114681702478362	0.23258386312966392	0.01864817508001655	2.6823399512761315	0.09701081818924864	1.5270370710920493	0.7928228193765613	1.5496063472130517	0.13791376080279763	0.6199696023374542	3.504346491085189	1.3624665799075613	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
52600000	0.3813415606440174	0.09794801392754729	0.3245886359213306	2.2780574549271146	0.18525358660490424	0.5623057303556886	1.3559423143762175	1.7875600133430354	0.48965714761695606	1.4145507274709432	3.540196951225041	1.6396859430653015	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
52700000	0.2011698688872787	0.1789079963541828	1.8911786894316471	1.9958010686719778	0.20768758300119355	0.7894476955069545	0.6796976095386347	0.9798102983131778	0.34234781723428814	0.5861426609817578	2.620448081870448	1.1976233100620401	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
52800000	0.7551301275933326	0.2376419448258778	0.3765887710949521	1.1504299605027104	0.20903083572715972	0.07455758552460087	0.1024706602450351	1.4469415115937179	0.21276121260083733	1.3645275947179116	2.47432542897336	0.930858579887622	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
52900000	0.8430009550680048	0.2647597842593691	3.102968157645022	2.2790397655566186	0.543471372953957	0.05096215543682549	0.35230705440332	1.7134523226972969	0.47503820989483014	0.8689991503917135	2.69372891905658	0.7258928317747017	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53000000	0.0019698407069075625	0.24988868593699187	0.4441976227927069	2.496794297390419	0.1255256894077318	1.0767267942870744	0.591571054714476	1.986405862345026	0.1863442631235361	0.8675508150946702	3.2484578005092466	1.132239476812714	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53100000	0.7513431619446408	0.12269718039783693	0.08135741909681128	1.1496294148285537	1.8702701433382811	0.28718040147869717	0.5076758798062737	0.7036648536513113	0.49411539625037293	0.26359372195368924	0.14654807869126454	0.8236864807382296	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
53200000	0.4601777940861962	0.16629699094442513	2.9790774635371244	0.886409238111742	0.04523389325611454	0.632015400083495	0.7201419225119902	0.8342435407027537	1.9966007450072767	0.41630158681215673	2.0438848860032626	0.6408178290308744	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
53300000	0.09812596656362543	0.40080876207136057	2.0351077558303654	2.255113041892042	0.4345813161653891	0.6870858953702009	0.4236711643501766	1.694668555699298	0.39956713753328593	0.6623831824700526	3.1043174981817225	1.0715141903215724	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53400000	0.47856262075579425	0.13938155121824966	2.9282191916016234	1.1645917124711525	0.05863211602258084	0.33238237641992524	0.3311482386040767	0.8017661530780122	0.23129167825934555	0.36452398049294493	2.1370792311925446	0.5869443942723956	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53500000	1.4326148969758814	0.5137499133977698	0.782429029028951	2.8924817608302624	0.30590779047651195	0.06295571939010615	0.3078143146563803	2.295988786345155	0.7204639970106349	0.7020602666152402	3.9538009360518886	1.3913070390286393	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53600000	3.094336549108852	0.20957412278699183	0.41882603364532867	1.621927531878672	0.13589532530828696	1.3765242558496786	0.2961947594235506	1.1786289713208478	0.2918177127444504	0.7392253547289627	2.6391253168654636	0.5273231750993651	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
53700000	0.5363675281147176	0.11819653084024066	2.1259020036536813	4.016466653517835	4.515363996399325	1.0360173812958635	1.1287113547824008	2.1016151575232067	0.007989737206560196	0.7424119178417499	0.5793291149494522	0.3000953755062585	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
53800000	0.4191908018111836	0.1515343705763841	0.024440346549788727	1.0155438790630618	1.358229268551193	0.4718298261633128	0.5436796567026906	0.7610158134145557	0.6795378646091612	0.32594076316518944	0.017174089604524382	0.3415843825270133	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
53900000	0.11516623207440528	0.10253179478140668	4.662318529585571	1.8162240576573008	1.9203347744433263	1.630507284218975	0.3687928068482512	0.9832571009841303	1.0906826377575998	0.33758418974811705	0.020153746185180094	3.074917771305122	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
54000000	1.2477554384801126	0.28304091772579726	2.4171639801300144	0.7835167360686093	0.3087894509468539	0.47352759085546703	0.5529123740595107	0.4516842548082847	0.08125527005040337	0.23476508874751964	1.1141077711126783	0.4506328711574785	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54100000	0.5280745383996145	0.3337996273844011	1.1471819689348273	2.3387002206622203	2.8032262244563233	2.676166328397902	0.9306039567320685	1.3156219704930647	0.3035610255600721	0.30118112799617186	0.1110391133828319	0.1388109608666629	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
54200000	1.8216057762945452	0.3000330370556178	0.3159770815119217	2.578467880445632	0.6994093258511923	0.026480211446517722	0.44913202809207664	1.6671847000488265	0.37940153114542763	0.5412160578599877	3.092187944273747	0.9075328698925547	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
54300000	0.1337534656309219	0.3865916316397665	0.5092036751452754	1.4967299167576276	0.1946947080585638	0.8729682296211804	0.528384158955709	1.0643471120861825	0.18746381999930284	0.617316525201261	3.2873450549463583	0.4445837845241999	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54400000	0.6304110287915455	0.296909174075224	3.8988466563772577	1.2189182198402462	0.28713976527095125	2.3729379075625223	0.46086716179976084	1.0552170982430036	0.24134234644833039	0.3795299523673507	2.4432443091337355	0.39904295580667604	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54500000	0.07362903639722689	0.16947761681808501	0.16470076211265255	1.4207035745602499	0.0573967594453047	0.35877827540451973	1.7505169556093196	1.1815617166692913	0.38337245540463044	0.7481359233275842	1.5561879269345615	0.7298803805836696	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
54600000	2.993862454678013	0.18496300882662428	1.7130052754632026	1.9162510671762765	0.07350984634912776	0.7711632891038073	0.3336898901789513	1.0291202813999496	0.4289460278354213	0.3301085652626448	2.161257385075736	0.7642340891559819	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54700000	0.4566186900531216	0.1650199599198952	1.8894683935922119	1.362275770715528	0.3647737337622106	1.2778895318534347	0.16659032955605205	1.2094055472943874	0.27953820625521425	0.3381124639888096	1.2351631144981783	0.601400918642797	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54800000	0.48671330291995624	0.28491126499495195	1.5357923461412213	1.0409790720239698	0.11528648573421771	0.11941690334443268	0.71364771088103	0.5390720059716919	0.07467617855559984	0.38042292602768857	2.011584324307257	0.4388408330746986	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
54900000	1.7141022428144808	0.6237878603287228	0.35225121481879385	2.1428175150990234	0.22235453922005105	0.06118399999034859	0.034828168796438345	1.5848611471341858	0.6255822258315676	0.7156423335010424	3.574169846585245	1.4643433366577927	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
55000000	0.3821215915168847	0.10973929733040468	0.700314054861018	2.259357096692247	1.742604388418375	3.357103984495435	0.7180441839129957	0.8533590482082931	0.8186869061594821	0.4364354606357474	0.11915515666777667	0.8160150167102974	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
55100000	0.033273571813955745	0.24212343982255474	0.3576351973629158	1.5909796431690029	2.0151998334778267	0.8910499101583051	0.6406644833765329	1.2787622352044576	1.1092809451827306	0.4155104747529895	0.12746567008676749	3.193231660333128	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
55200000	0.0550301507782113	0.1442116464636888	0.3799777211639962	2.3831951979169412	2.572886882395225	2.6523252884048993	0.5981350847856731	1.8343427026550425	0.988877803162059	0.5239691039884217	0.20920775393690383	2.7976408684720346	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0
55300000	0.04965222345163609	0.2682878392531882	0.20915860638077652	1.1809271419351295	0.35523192645113844	0.8425583493183288	0.7740444181095327	0.6669128061051528	0.3999522103087587	0.5873245699127941	2.918308562120453	0.2969257266069845	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
55400000	0.5079243484270508	0.13764861136078604	0.7718258426619565	1.877791386898328	1.525326990652864	2.253076929398236	0.48786133488959493	0.6148015165317297	2.5514294858032467	0.47315686867139856	0.12402735532199087	2.6955727850266102	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
55500000	0.6299041386093208	0.16933410618139869	0.1599842190364879	1.4120639590510486	1.733030530184086	1.8798256369095678	0.7800143503392615	1.051913796997028	0.21226357872585705	0.5093515701758191	0.13734008285603574	1.0088817002593378	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
55600000	1.0617286307480172	0.2980910382144865	0.7347235102006892	1.5856059150646997	0.08294918373241994	1.7484567434869074	0.4794476062765172	0.9687020819401557	0.24007680902683376	0.7621855660346035	3.3664987023400617	0.6123824952659261	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
55700000	1.5879904510242278	0.22736000169067197	1.275354482195269	2.606663976390691	0.15854808756240774	0.03422641732454861	1.1630415332252857	1.554520176967309	0.4100720119603481	0.8331992769923123	3.1716126019243402	1.2321767582883711	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0
55800000	0.030180611432486168	0.2765880484125693	0.7471559146302704	0.8813514783653978	0.08188381437520867	0.3785466661260754	0.6764332041233162	1.0248013743886355	0.43200468780115636	0.4368392933686567	2.499932468176772	1.0255252830193635	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0
55900000	1.6940205859615425	0.26089081038219647	0.0563591048565949	0.9810650887791356	0.27038113569219646	3.510226422485255	0.13207028452371242	1.0954611051621859	0.20601871562185547	0.5021601709074937	2.5147418650722417	0.5439226443372897	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
56000000	0.08552734770294097	0.47921682083025846	2.6273333688632556	3.1487049692985174	0.8105814627011657	0.03808493889231816	0.313858681112111	2.4268465393266836	0.6181502529424673	0.8276111362152152	4.334602665844101	1.2540192331502458	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
56100000	0.1731407980892927	0.36288187677566325	3.3672452974245064	1.9368483380208712	0.05488363927538597	0.5674604885475603	0.8660957931552405	1.6882019320273773	0.2802911844718766	1.0808058239661449	3.1153198014263714	1.174286414686218	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
56200000	0.19374246515922036	0.2586545267727943	0.23241032101456394	1.7747721008900745	2.032100201308392	0.23179195926664187	0.47442213191258076	0.8512293120272701	1.8498466212311917	0.36381258907026004	0.10263380084604118	0.07937735880545904	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
56300000	1.4892245653564975	0.8296922458813653	0.15300490115460963	3.7584245227221764	5.247724840834644	1.011467472666448	1.562944602877674	2.39935891863817	1.5195719018604208	0.5214527592042222	0.10298805260604076	0.5109087632146202	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
56400000	0.19036503387462075	0.12816203421201877	0.5025119433416689	1.7752696824774457	0.17972119324033498	1.3196978621647473	0.4933945111877786	1.1933166995602928	0.5389524259131293	0.3936751742604086	3.5520398475151396	1.1604943113002812	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
56500000	0.1329588109033411	0.11254932225647353	0.24459469730057584	1.5809450591139649	0.0781703596123415	0.8525338278362621	1.0526652296123873	1.2157863245072529	0.43800904185794237	0.6148859268758207	2.108809231852065	0.7096323345074843	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
56600000	0.6292550556128849	0.36539603112751495	0.808986406025876	1.3854029858081418	0.32919121588296274	0.5299723701600069	0.8684042076713285	1.7380159792630674	0.20112597735495608	0.8965534354089637	3.3317856526539202	1.2920926461705746	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
56700000	2.6552319022364923	0.29682254665741287	0.09048694608877174	1.0607898261552988	0.02569370145735485	2.3900799116503233	0.36362186729908674	0.7226395638522282	0.3866507778772015	0.42168925824368686	1.8845286409274422	0.5290404655505784	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
56800000	0.9391450286967534	0.06959720560220865	0.33104434997026616	0.9571151213236191	1.2226301786872737	1.1720941582561162	0.26438049303284394	0.6962591564293591	0.3533679829488099	0.29297701131790665	0.09977812407408988	0.5377687317515745	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
56900000	0.174487785291553	0.24399808341965365	0.1946443233611594	1.2833958063218434	0.25717671517618995	0.5180938372213576	0.06836317258821142	1.6422568545891607	0.375941487310475	0.8536968409212695	2.5559074523694876	1.9330182049162519	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57000000	1.4523014641649759	0.5185264265392856	0.44238166286973185	1.2992745519942868	0.08315646511559556	0.42783732683115044	0.460587624945869	1.2697597655585038	0.5617653975716115	0.5059929871631755	2.9303105324336833	1.1900162807420482	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57100000	0.02413410164095	0.5294671302256	1.5951058710190218	1.803912351454153	0.19671887808187907	2.0439893985722177	0.39755865857238387	1.240566835707003	0.2549650518967634	0.5413326949957435	3.252109300521998	0.8884174790154847	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
57200000	0.3530943447335071	0.38484689969221775	1.0829226724709047	3.4685468937074484	0.41785096208951944	1.3952097440500695	0.9166747258849415	1.9058649568163946	0.7949043566252318	0.5572744331660632	3.9652787047270075	1.208299092121532	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
57300000	0.5730684960872576	0.3013867615752736	0.2930437118485014	3.199605327519064	0.4637871251609035	0.21200815802449496	0.9895493587715052	2.3858188206381854	0.105158680925931	0.6934424452798306	5.773316466173234	1.388015261370382	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57400000	2.879482107194808	0.24975157568538492	2.853375154508068	1.2343705292343707	0.11960037079794994	0.4647885873989052	0.42805428508968374	0.9162678700103543	0.1988994689931689	0.3832969299759041	1.600007137203073	0.4334953773469228	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57500000	0.3597726903761432	0.22229105243300534	0.5658103633119845	2.610655996854592	0.13117693687923487	0.6617357408790596	0.5088469901408749	1.2505577219822521	0.3300580634212232	0.874557424420244	4.291910086572119	0.9850100657371066	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57600000	1.1360442840537142	0.22354635034068618	0.8594939292095265	1.3854355309924111	0.21438584737920474	0.5589418228699341	0.3731850068709446	1.3595662505837471	0.574268321673789	0.8884315927650054	3.3889353693163864	1.124613525075971	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0
57700000	0.5025461189786096	0.1661810320625236	0.9318979200763351	1.8841376832151286	0.39058878844551703	0.94941360320159	0.4205942316317164	1.5209734901761605	0.15125040737761225	0.5514406526534154	2.6322524802987624	0.27794511862579974	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
57800000	2.505595339973066	0.29980331054844356	4.643100723269517E-4	1.645580983317336	1.954613495990642	0.8863612637702053	0.9830727882259859	0.7416158207639961	0.8570165077540588	0.2159468521005732	0.20809885217056667	0.40526025669145854	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
57900000	1.391667799402574	0.16614105125400613	0.8831082974238692	2.954067792339802	3.123885135458997	3.407698038090216	0.821889018367106	1.952674326090195	2.3952683966655073	0.5868515287208491	0.5144476411074691	0.6664772984750317	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
58000000	0.9699061264353696	0.36656158613489126	0.88707906806301	2.582395640312851	3.7596368726582243	1.1849928663745077	0.4465897541263612	1.0725168560748792	0.39044734527597996	0.5388348764975661	0.1929502258339341	0.010961982808780888	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0
