state	joint	prior	likelihood	flyway.clock.rate	flyway.meanRate	flyway.rates.Atlantic.Central	flyway.rates.Atlantic.Mississippi	flyway.rates.Atlantic.Pacific	flyway.rates.Central.Mississippi	flyway.rates.Central.Pacific	flyway.rates.Mississippi.Pacific	flyway.rates.Central.Atlantic	flyway.rates.Mississippi.Atlantic	flyway.rates.Pacific.Atlantic	flyway.rates.Mississippi.Central	flyway.rates.Pacific.Central	flyway.rates.Pacific.Mississippi	flyway.indicators.Atlantic.Central	flyway.indicators.Atlantic.Mississippi	flyway.indicators.Atlantic.Pacific	flyway.indicators.Central.Mississippi	flyway.indicators.Central.Pacific	flyway.indicators.Mississippi.Pacific	flyway.indicators.Central.Atlantic	flyway.indicators.Mississippi.Atlantic	flyway.indicators.Pacific.Atlantic	flyway.indicators.Mississippi.Central	flyway.indicators.Pacific.Central	flyway.indicators.Pacific.Mississippi	flyway.nonZeroRates	flyway.branchRates	c_flyway.count[1]	c_allTransitions[1]
52400000	-760.8249800765136	-117.42778823548832	-643.3971918410253	0.6088889666867258	0.6088889666867257	0.10582972878009278	0.20961717162656174	0.03442097255184129	0.9021100690768867	0.18427809991557736	0.21471541105658343	1.2710639747759411	1.0508796442597748	0.3464327586933461	0.6311838570898313	2.006417432698355	0.694693611325051	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	215.0
52500000	-765.315829756578	-140.19377718061105	-625.1220525759669	0.7128220211199625	0.7128220211199628	0.5114681702478362	0.23258386312966392	0.01864817508001655	2.6823399512761315	0.09701081818924864	1.5270370710920493	0.7928228193765613	1.5496063472130517	0.13791376080279763	0.6199696023374542	3.504346491085189	1.3624665799075613	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	211.0
52600000	-773.2456423777389	-134.26509362456122	-638.9805487531777	0.6791162126292676	0.6791162126292658	0.3813415606440174	0.09794801392754729	0.3245886359213306	2.2780574549271146	0.18525358660490424	0.5623057303556886	1.3559423143762175	1.7875600133430354	0.48965714761695606	1.4145507274709432	3.540196951225041	1.6396859430653015	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	223.0	233.0
52700000	-769.6439299939956	-116.17636403267909	-653.4675659613165	0.5861954839560022	0.5861954839560012	0.2011698688872787	0.1789079963541828	1.8911786894316471	1.9958010686719778	0.20768758300119355	0.7894476955069545	0.6796976095386347	0.9798102983131778	0.34234781723428814	0.5861426609817578	2.620448081870448	1.1976233100620401	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	218.0
52800000	-765.7215397725824	-124.03147405237145	-641.690065720211	0.647521870632985	0.6475218706329856	0.7551301275933326	0.2376419448258778	0.3765887710949521	1.1504299605027104	0.20903083572715972	0.07455758552460087	0.1024706602450351	1.4469415115937179	0.21276121260083733	1.3645275947179116	2.47432542897336	0.930858579887622	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	223.0	218.0
52900000	-772.7834518259123	-137.7277052644935	-635.0557465614188	0.6756992142361854	0.6756992142361851	0.8430009550680048	0.2647597842593691	3.102968157645022	2.2790397655566186	0.543471372953957	0.05096215543682549	0.35230705440332	1.7134523226972969	0.47503820989483014	0.8689991503917135	2.69372891905658	0.7258928317747017	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	219.0	221.0
53000000	-769.3452370966608	-135.4862840400499	-633.8589530566109	0.6932276103861916	0.6932276103861922	0.0019698407069075625	0.24988868593699187	0.4441976227927069	2.496794297390419	0.1255256894077318	1.0767267942870744	0.591571054714476	1.986405862345026	0.1863442631235361	0.8675508150946702	3.2484578005092466	1.132239476812714	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	213.0	217.0
53100000	-768.5354562162086	-117.74536837199108	-650.7900878442175	0.6267735281928268	0.6267735281928255	0.7513431619446408	0.12269718039783693	0.08135741909681128	1.1496294148285537	1.8702701433382811	0.28718040147869717	0.5076758798062737	0.7036648536513113	0.49411539625037293	0.26359372195368924	0.14654807869126454	0.8236864807382296	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	231.0	234.0
53200000	-764.6010731076544	-107.5744235060802	-657.0266496015743	0.5360434578526404	0.5360434578526401	0.4601777940861962	0.16629699094442513	2.9790774635371244	0.886409238111742	0.04523389325611454	0.632015400083495	0.7201419225119902	0.8342435407027537	1.9966007450072767	0.41630158681215673	2.0438848860032626	0.6408178290308744	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	206.0	202.0
53300000	-758.8305555675076	-122.53751337901696	-636.2930421884907	0.5995812679673312	0.5995812679673319	0.09812596656362543	0.40080876207136057	2.0351077558303654	2.255113041892042	0.4345813161653891	0.6870858953702009	0.4236711643501766	1.694668555699298	0.39956713753328593	0.6623831824700526	3.1043174981817225	1.0715141903215724	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	205.0	207.0
53400000	-763.5676069270081	-123.94479000860115	-639.622816918407	0.6525848847827577	0.6525848847827572	0.47856262075579425	0.13938155121824966	2.9282191916016234	1.1645917124711525	0.05863211602258084	0.33238237641992524	0.3311482386040767	0.8017661530780122	0.23129167825934555	0.36452398049294493	2.1370792311925446	0.5869443942723956	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	219.0
53500000	-768.9278395900812	-133.905056599666	-635.0227829904153	0.6519779291426911	0.651977929142691	1.4326148969758814	0.5137499133977698	0.782429029028951	2.8924817608302624	0.30590779047651195	0.06295571939010615	0.3078143146563803	2.295988786345155	0.7204639970106349	0.7020602666152402	3.9538009360518886	1.3913070390286393	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	207.0
53600000	-762.515328498918	-126.00980998905362	-636.5055185098644	0.6254459926370896	0.625445992637088	3.094336549108852	0.20957412278699183	0.41882603364532867	1.621927531878672	0.13589532530828696	1.3765242558496786	0.2961947594235506	1.1786289713208478	0.2918177127444504	0.7392253547289627	2.6391253168654636	0.5273231750993651	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	213.0
53700000	-776.5097886383609	-108.75805016486756	-667.7517384734933	0.5273648529049009	0.5273648529049008	0.5363675281147176	0.11819653084024066	2.1259020036536813	4.016466653517835	4.515363996399325	1.0360173812958635	1.1287113547824008	2.1016151575232067	0.007989737206560196	0.7424119178417499	0.5793291149494522	0.3000953755062585	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	224.0	227.0
53800000	-765.6015787180113	-104.86552448666345	-660.7360542313479	0.5510093665967506	0.5510093665967508	0.4191908018111836	0.1515343705763841	0.024440346549788727	1.0155438790630618	1.358229268551193	0.4718298261633128	0.5436796567026906	0.7610158134145557	0.6795378646091612	0.32594076316518944	0.017174089604524382	0.3415843825270133	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	219.0	221.0
53900000	-769.363857953068	-115.527192803158	-653.83666514991	0.5771325097365018	0.5771325097365022	0.11516623207440528	0.10253179478140668	4.662318529585571	1.8162240576573008	1.9203347744433263	1.630507284218975	0.3687928068482512	0.9832571009841303	1.0906826377575998	0.33758418974811705	0.020153746185180094	3.074917771305122	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	223.0	225.0
54000000	-766.8290480630019	-100.15906428993958	-666.6699837730623	0.49454823479055404	0.49454823479055415	1.2477554384801126	0.28304091772579726	2.4171639801300144	0.7835167360686093	0.3087894509468539	0.47352759085546703	0.5529123740595107	0.4516842548082847	0.08125527005040337	0.23476508874751964	1.1141077711126783	0.4506328711574785	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	208.0	206.0
54100000	-766.9487836650371	-106.13790432698617	-660.810879338051	0.527982822390248	0.5279828223902479	0.5280745383996145	0.3337996273844011	1.1471819689348273	2.3387002206622203	2.8032262244563233	2.676166328397902	0.9306039567320685	1.3156219704930647	0.3035610255600721	0.30118112799617186	0.1110391133828319	0.1388109608666629	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0	0.0	216.0	219.0
54200000	-773.8865679786883	-138.40955928516712	-635.4770086935212	0.684087886337577	0.6840878863375768	1.8216057762945452	0.3000330370556178	0.3159770815119217	2.578467880445632	0.6994093258511923	0.026480211446517722	0.44913202809207664	1.6671847000488265	0.37940153114542763	0.5412160578599877	3.092187944273747	0.9075328698925547	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	219.0	221.0
54300000	-760.987583760922	-110.88845687662032	-650.0991268843017	0.5565901652739976	0.5565901652739993	0.1337534656309219	0.3865916316397665	0.5092036751452754	1.4967299167576276	0.1946947080585638	0.8729682296211804	0.528384158955709	1.0643471120861825	0.18746381999930284	0.617316525201261	3.2873450549463583	0.4445837845241999	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	214.0	210.0
54400000	-762.3291228966009	-125.14667738296275	-637.1824455136382	0.6529636407435154	0.6529636407435147	0.6304110287915455	0.296909174075224	3.8988466563772577	1.2189182198402462	0.28713976527095125	2.3729379075625223	0.46086716179976084	1.0552170982430036	0.24134234644833039	0.3795299523673507	2.4432443091337355	0.39904295580667604	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	209.0	209.0
54500000	-770.0762187801823	-120.56071564604511	-649.5155031341372	0.6241759662415668	0.6241759662415692	0.07362903639722689	0.16947761681808501	0.16470076211265255	1.4207035745602499	0.0573967594453047	0.35877827540451973	1.7505169556093196	1.1815617166692913	0.38337245540463044	0.7481359233275842	1.5561879269345615	0.7298803805836696	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	230.0	224.0
54600000	-769.2759608530049	-127.89281247725157	-641.3831483757533	0.6148225494060762	0.6148225494060762	2.993862454678013	0.18496300882662428	1.7130052754632026	1.9162510671762765	0.07350984634912776	0.7711632891038073	0.3336898901789513	1.0291202813999496	0.4289460278354213	0.3301085652626448	2.161257385075736	0.7642340891559819	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	218.0
54700000	-765.2007412121293	-105.8481796741439	-659.3525615379854	0.5328540253554778	0.5328540253554784	0.4566186900531216	0.1650199599198952	1.8894683935922119	1.362275770715528	0.3647737337622106	1.2778895318534347	0.16659032955605205	1.2094055472943874	0.27953820625521425	0.3381124639888096	1.2351631144981783	0.601400918642797	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	205.0	204.0
54800000	-770.0016172051133	-124.83779295974318	-645.1638242453702	0.676542137042424	0.6765421370424242	0.48671330291995624	0.28491126499495195	1.5357923461412213	1.0409790720239698	0.11528648573421771	0.11941690334443268	0.71364771088103	0.5390720059716919	0.07467617855559984	0.38042292602768857	2.011584324307257	0.4388408330746986	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	221.0	217.0
54900000	-769.7432818943873	-123.19274472779448	-646.5505371665929	0.6239508127738783	0.6239508127738781	1.7141022428144808	0.6237878603287228	0.35225121481879385	2.1428175150990234	0.22235453922005105	0.06118399999034859	0.034828168796438345	1.5848611471341858	0.6255822258315676	0.7156423335010424	3.574169846585245	1.4643433366577927	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	232.0	214.0
55000000	-759.9251080516291	-102.73567473677316	-657.1894333148559	0.49471911369215155	0.4947191136921512	0.3821215915168847	0.10973929733040468	0.700314054861018	2.259357096692247	1.742604388418375	3.357103984495435	0.7180441839129957	0.8533590482082931	0.8186869061594821	0.4364354606357474	0.11915515666777667	0.8160150167102974	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	224.0	219.0
55100000	-776.5741624153004	-109.4671793478856	-667.1069830674148	0.5418065886010959	0.5418065886010967	0.033273571813955745	0.24212343982255474	0.3576351973629158	1.5909796431690029	2.0151998334778267	0.8910499101583051	0.6406644833765329	1.2787622352044576	1.1092809451827306	0.4155104747529895	0.12746567008676749	3.193231660333128	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	226.0	228.0
55200000	-771.231311232654	-112.21021647317995	-659.0210947594741	0.5571175311647442	0.5571175311647434	0.0550301507782113	0.1442116464636888	0.3799777211639962	2.3831951979169412	2.572886882395225	2.6523252884048993	0.5981350847856731	1.8343427026550425	0.988877803162059	0.5239691039884217	0.20920775393690383	2.7976408684720346	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	227.0	220.0
55300000	-768.3645812807634	-131.5118437073403	-636.8527375734232	0.666767355525787	0.6667673555257864	0.04965222345163609	0.2682878392531882	0.20915860638077652	1.1809271419351295	0.35523192645113844	0.8425583493183288	0.7740444181095327	0.6669128061051528	0.3999522103087587	0.5873245699127941	2.918308562120453	0.2969257266069845	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	212.0	208.0
55400000	-769.5781001890055	-111.95197463365764	-657.6261255553478	0.5658210955237494	0.5658210955237458	0.5079243484270508	0.13764861136078604	0.7718258426619565	1.877791386898328	1.525326990652864	2.253076929398236	0.48786133488959493	0.6148015165317297	2.5514294858032467	0.47315686867139856	0.12402735532199087	2.6955727850266102	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	226.0	229.0
55500000	-771.2181486871574	-105.67540518470707	-665.5427435024503	0.5623622644517218	0.5623622644517225	0.6299041386093208	0.16933410618139869	0.1599842190364879	1.4120639590510486	1.733030530184086	1.8798256369095678	0.7800143503392615	1.051913796997028	0.21226357872585705	0.5093515701758191	0.13734008285603574	1.0088817002593378	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	220.0	224.0
55600000	-771.6877109080768	-126.42491997913076	-645.2627909289461	0.64069431992977	0.6406943199297692	1.0617286307480172	0.2980910382144865	0.7347235102006892	1.5856059150646997	0.08294918373241994	1.7484567434869074	0.4794476062765172	0.9687020819401557	0.24007680902683376	0.7621855660346035	3.3664987023400617	0.6123824952659261	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	218.0
55700000	-761.2423627600857	-131.58742006470575	-629.65494269538	0.6554517679016851	0.6554517679016834	1.5879904510242278	0.22736000169067197	1.275354482195269	2.606663976390691	0.15854808756240774	0.03422641732454861	1.1630415332252857	1.554520176967309	0.4100720119603481	0.8331992769923123	3.1716126019243402	1.2321767582883711	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	222.0	222.0
55800000	-765.9423984557847	-115.5844658036999	-650.3579326520847	0.5828837073133154	0.5828837073133171	0.030180611432486168	0.2765880484125693	0.7471559146302704	0.8813514783653978	0.08188381437520867	0.3785466661260754	0.6764332041233162	1.0248013743886355	0.43200468780115636	0.4368392933686567	2.499932468176772	1.0255252830193635	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	210.0	208.0
55900000	-771.0216745848123	-124.11131950966077	-646.9103550751515	0.6094225340288384	0.6094225340288377	1.6940205859615425	0.26089081038219647	0.0563591048565949	0.9810650887791356	0.27038113569219646	3.510226422485255	0.13207028452371242	1.0954611051621859	0.20601871562185547	0.5021601709074937	2.5147418650722417	0.5439226443372897	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	216.0
56000000	-770.516032204185	-122.01757952733603	-648.498452676849	0.5832904986934175	0.5832904986934178	0.08552734770294097	0.47921682083025846	2.6273333688632556	3.1487049692985174	0.8105814627011657	0.03808493889231816	0.313858681112111	2.4268465393266836	0.6181502529424673	0.8276111362152152	4.334602665844101	1.2540192331502458	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	223.0	216.0
56100000	-775.3662502208265	-141.35071172897534	-634.0155384918512	0.713944782928282	0.713944782928281	0.1731407980892927	0.36288187677566325	3.3672452974245064	1.9368483380208712	0.05488363927538597	0.5674604885475603	0.8660957931552405	1.6882019320273773	0.2802911844718766	1.0808058239661449	3.1153198014263714	1.174286414686218	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	218.0
56200000	-766.3152372662048	-105.893304508892	-660.4219327573128	0.5552019642442758	0.5552019642442757	0.19374246515922036	0.2586545267727943	0.23241032101456394	1.7747721008900745	2.032100201308392	0.23179195926664187	0.47442213191258076	0.8512293120272701	1.8498466212311917	0.36381258907026004	0.10263380084604118	0.07937735880545904	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	231.0	225.0
56300000	-765.1026644904259	-115.82382323001144	-649.2788412604145	0.5499422652532038	0.5499422652532037	1.4892245653564975	0.8296922458813653	0.15300490115460963	3.7584245227221764	5.247724840834644	1.011467472666448	1.562944602877674	2.39935891863817	1.5195719018604208	0.5214527592042222	0.10298805260604076	0.5109087632146202	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	222.0	219.0
56400000	-761.2767137799168	-125.6071178672911	-635.6695959126257	0.656877141077928	0.6568771410779274	0.19036503387462075	0.12816203421201877	0.5025119433416689	1.7752696824774457	0.17972119324033498	1.3196978621647473	0.4933945111877786	1.1933166995602928	0.5389524259131293	0.3936751742604086	3.5520398475151396	1.1604943113002812	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	217.0	214.0
56500000	-755.949783749935	-127.23436985119294	-628.7154138987421	0.6496305815581149	0.6496305815581166	0.1329588109033411	0.11254932225647353	0.24459469730057584	1.5809450591139649	0.0781703596123415	0.8525338278362621	1.0526652296123873	1.2157863245072529	0.43800904185794237	0.6148859268758207	2.108809231852065	0.7096323345074843	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	225.0	230.0
56600000	-766.1897833741764	-127.50620595792033	-638.6835774162561	0.6570592746654553	0.6570592746654549	0.6292550556128849	0.36539603112751495	0.808986406025876	1.3854029858081418	0.32919121588296274	0.5299723701600069	0.8684042076713285	1.7380159792630674	0.20112597735495608	0.8965534354089637	3.3317856526539202	1.2920926461705746	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	207.0	214.0
56700000	-771.0001876558321	-120.0403062760397	-650.9598813797924	0.6154625117722954	0.6154625117722944	2.6552319022364923	0.29682254665741287	0.09048694608877174	1.0607898261552988	0.02569370145735485	2.3900799116503233	0.36362186729908674	0.7226395638522282	0.3866507778772015	0.42168925824368686	1.8845286409274422	0.5290404655505784	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	218.0	220.0
56800000	-764.1951504875595	-106.42030776503658	-657.774842722523	0.5570576511063748	0.5570576511063755	0.9391450286967534	0.06959720560220865	0.33104434997026616	0.9571151213236191	1.2226301786872737	1.1720941582561162	0.26438049303284394	0.6962591564293591	0.3533679829488099	0.29297701131790665	0.09977812407408988	0.5377687317515745	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	220.0	221.0
56900000	-768.2124109278541	-136.88954130680406	-631.32286962105	0.6914458093168545	0.6914458093168557	0.174487785291553	0.24399808341965365	0.1946443233611594	1.2833958063218434	0.25717671517618995	0.5180938372213576	0.06836317258821142	1.6422568545891607	0.375941487310475	0.8536968409212695	2.5559074523694876	1.9330182049162519	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	220.0	221.0
57000000	-759.7648377933361	-125.32007908444591	-634.4447587088903	0.621686826114914	0.6216868261149145	1.4523014641649759	0.5185264265392856	0.44238166286973185	1.2992745519942868	0.08315646511559556	0.42783732683115044	0.460587624945869	1.2697597655585038	0.5617653975716115	0.5059929871631755	2.9303105324336833	1.1900162807420482	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	216.0	218.0
57100000	-766.1341224897114	-130.33768573417677	-635.7964367555347	0.6760923655954749	0.6760923655954735	0.02413410164095	0.5294671302256	1.5951058710190218	1.803912351454153	0.19671887808187907	2.0439893985722177	0.39755865857238387	1.240566835707003	0.2549650518967634	0.5413326949957435	3.252109300521998	0.8884174790154847	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	216.0	215.0
57200000	-776.0268081707143	-125.30371211696028	-650.723096053754	0.589990399660933	0.5899903996609319	0.3530943447335071	0.38484689969221775	1.0829226724709047	3.4685468937074484	0.41785096208951944	1.3952097440500695	0.9166747258849415	1.9058649568163946	0.7949043566252318	0.5572744331660632	3.9652787047270075	1.208299092121532	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	221.0	211.0
57300000	-768.2066349027095	-135.1910307201128	-633.0156041825968	0.6671326781695179	0.6671326781695186	0.5730684960872576	0.3013867615752736	0.2930437118485014	3.199605327519064	0.4637871251609035	0.21200815802449496	0.9895493587715052	2.3858188206381854	0.105158680925931	0.6934424452798306	5.773316466173234	1.388015261370382	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	229.0	217.0
57400000	-756.2830192864561	-125.01212434755182	-631.2708949389043	0.6263878689879038	0.6263878689879049	2.879482107194808	0.24975157568538492	2.853375154508068	1.2343705292343707	0.11960037079794994	0.4647885873989052	0.42805428508968374	0.9162678700103543	0.1988994689931689	0.3832969299759041	1.600007137203073	0.4334953773469228	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	208.0	211.0
57500000	-771.4300094155046	-135.05288672735986	-636.3771226881447	0.6735868103610173	0.6735868103610181	0.3597726903761432	0.22229105243300534	0.5658103633119845	2.610655996854592	0.13117693687923487	0.6617357408790596	0.5088469901408749	1.2505577219822521	0.3300580634212232	0.874557424420244	4.291910086572119	0.9850100657371066	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	231.0	223.0
57600000	-760.6403459481395	-112.4398442958727	-648.2005016522668	0.5607260665393339	0.5607260665393349	1.1360442840537142	0.22354635034068618	0.8594939292095265	1.3854355309924111	0.21438584737920474	0.5589418228699341	0.3731850068709446	1.3595662505837471	0.574268321673789	0.8884315927650054	3.3889353693163864	1.124613525075971	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	8.0	0.0	217.0	220.0
57700000	-776.6498551749852	-121.14113980255561	-655.5087153724296	0.6266008210465427	0.6266008210465427	0.5025461189786096	0.1661810320625236	0.9318979200763351	1.8841376832151286	0.39058878844551703	0.94941360320159	0.4205942316317164	1.5209734901761605	0.15125040737761225	0.5514406526534154	2.6322524802987624	0.27794511862579974	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	215.0	217.0
57800000	-767.7272164618847	-113.57982451839796	-654.1473919434868	0.5684225124462465	0.5684225124462474	2.505595339973066	0.29980331054844356	4.643100723269517E-4	1.645580983317336	1.954613495990642	0.8863612637702053	0.9830727882259859	0.7416158207639961	0.8570165077540588	0.2159468521005732	0.20809885217056667	0.40526025669145854	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	226.0	225.0
57900000	-768.6260891383693	-112.32242148413422	-656.303667654235	0.5460791743714576	0.5460791743714589	1.391667799402574	0.16614105125400613	0.8831082974238692	2.954067792339802	3.123885135458997	3.407698038090216	0.821889018367106	1.952674326090195	2.3952683966655073	0.5868515287208491	0.5144476411074691	0.6664772984750317	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	222.0	220.0
58000000	-774.8996538330277	-122.6699459679294	-652.2297078650984	0.6129205994723074	0.6129205994723053	0.9699061264353696	0.36656158613489126	0.88707906806301	2.582395640312851	3.7596368726582243	1.1849928663745077	0.4465897541263612	1.0725168560748792	0.39044734527597996	0.5388348764975661	0.1929502258339341	0.010961982808780888	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	7.0	0.0	238.0	234.0
58100000	-769.6841868392297	-118.59842828686735	-651.0857585523623	0.5468965899089959	0.5468965899089956	0.6669730458160551	0.28823364808449164	2.089759053523242	2.3012307952221724	4.267658994818959	0.09549129346608469	0.982549428581847	1.472532179154749	1.0686725688994962	0.5240673138627686	3.172791188418671	0.3103625445233869	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	228.0	230.0
58200000	-755.3190106609704	-127.60346665161805	-627.7155440093524	0.6563028849101167	0.6563028849101191	0.706950756821318	0.12960349113253206	0.8247943367007289	1.4725208942634882	0.26958325179729303	0.598277582162604	0.41134004713451194	1.109171771191225	0.18562445968812766	0.6192602515103951	1.526277428688969	0.4419224615408609	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	211.0	215.0
58300000	-763.0791328358667	-123.74664434263538	-639.3324884932314	0.6183408436626822	0.6183408436626839	0.8051175836785633	0.27132962352855	0.8006916409682765	1.456030961632943	0.20675557523367072	2.4201406696578616	0.31760794027057526	0.9601684723849505	0.36563296469721923	0.5806523459598627	2.599346734160891	0.4243082233583311	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	224.0	221.0
58400000	-761.5026411066287	-117.38313010595807	-644.1195110006706	0.6416484679790565	0.6416484679790576	0.47647886332656963	0.18511968625205194	0.06368740228176807	0.6304358427173034	0.08991952645656957	0.35591054645080444	0.09634164055651473	0.5303968864830646	0.19777091402760105	0.37770514212534995	1.2184557988952396	0.639743774510008	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.0	217.0	214.0
