# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Feb 28 15:48:01 CET 2026 [seed=1772290069829]
# -overwrite D11_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
780000	-5318.565783597363	-1023.1193044442917	-4295.446479153072	668.0	4.7226774775443954E-5	1.2737645025098972E-5	1.2737645025098972E-5	1.5204282778222103E-5	-0.47534839161832787	27355.59190464211	-22917.609742953457	-22917.609742953453	84970.55708408494	3542.388271425059	-4295.446479153072
790000	-5256.483656437388	-962.2185122392168	-4294.265144198172	501.0	4.4138865883403264E-5	1.1757943508893475E-5	1.1757943508893475E-5	1.4579329435458543E-5	-0.4635024237889082	28854.770180632368	-23270.806743747107	-23270.806743747107	87357.70988216912	3546.833003411826	-4294.265144198172
800000	-5579.703835221594	-1193.6751484185963	-4386.028686802998	418.0	4.6089532386485746E-5	1.3111831527138483E-5	1.3111831527138483E-5	1.7422632284278147E-5	-0.46270620561212533	27607.607351535557	-20776.7856518084	-20776.7856518084	73032.69060497759	3640.7422709682814	-4386.028686802998
810000	-5436.4916987556535	-1128.6720073434592	-4307.8196914121945	171.0	5.128064968995497E-5	1.2362428504873326E-5	1.2362428504873326E-5	1.5143739032172143E-5	-0.44361934384309537	24278.49524473906	-19819.48850487705	-19819.48850487705	82213.31647354215	3501.36453890767	-4307.8196914121945
820000	-5732.006928625103	-1220.4729707809738	-4511.533957844129	206.0	5.543795912004351E-5	9.950668668928646E-6	9.950668668928646E-6	1.6752636216345992E-5	-0.3265179564328161	20190.80395183282	-11992.858776933766	-11992.858776933765	66815.57156899007	3445.7662216254093	-4511.533957844129
830000	-5585.240734779136	-1064.695786044983	-4520.544948734153	381.0	4.138507537095053E-5	9.74580743783884E-6	9.74580743783884E-6	1.1655890915528232E-5	-0.44373451804337327	30087.548130522187	-25157.01738132546	-25157.017381325462	106827.99419904598	3509.0970366138345	-4520.544948734153
840000	-5444.050365291772	-1106.147746254433	-4337.90261903734	232.0	4.793046079522137E-5	9.751175014988618E-6	9.751175014988618E-6	1.3326222323470026E-5	-0.38583144721270285	24512.65812001209	-17936.60751028047	-17936.60751028047	88164.7454536816	3549.8186061455153	-4337.90261903734
850000	-5417.256473172114	-1053.362958579151	-4363.893514592964	1.0	4.297924735373624E-5	9.305910783511723E-6	9.305910783511723E-6	1.2289919760921412E-5	-0.40490669515961575	27829.7078800729	-21072.617535440688	-21072.617535440688	97323.65402117162	3465.8248084401057	-4363.893514592964
860000	-5397.700477597597	-1172.7123715993653	-4224.988105998232	549.0	5.1746513041648135E-5	1.2769909614371905E-5	1.2769909614371905E-5	1.698590664130228E-5	-0.4307278089968674	23726.950399283873	-17837.788610400054	-17837.78861040005	72282.68553470331	3419.738982496337	-4224.988105998232
870000	-5430.152511199358	-1127.1858670832228	-4302.966644116135	943.0	4.694141441412376E-5	8.801491161709693E-6	8.801491161709693E-6	1.3491911037378533E-5	-0.349736884571968	24272.001599955256	-15833.917594561744	-15833.917594561746	84447.79116963048	3320.0834187264586	-4302.966644116135
880000	-5416.69046137753	-1102.3805765132395	-4314.30988486429	829.0	4.2720563246865216E-5	8.533970019409746E-6	8.533970019409746E-6	1.2726473507051058E-5	-0.3659978961248812	27028.522166264494	-18124.470829099377	-18124.470829099377	90730.05888343364	3556.28258464096	-4314.30988486429
890000	-5333.289461699409	-1151.8549798416245	-4181.434481857785	889.0	5.3177219399961993E-5	1.448304654236831E-5	1.448304654236831E-5	1.974583738394071E-5	-0.44695040584415013	23499.393382056558	-17236.180033901615	-17236.180033901615	63285.86493171277	3375.7937120423685	-4181.434481857785
900000	-5492.103555962422	-1217.5580060890568	-4274.545549873365	968.0	6.274614081424499E-5	1.4459987550892377E-5	1.4459987550892377E-5	1.6897079245566873E-5	-0.44408754062089334	19852.401571514307	-16989.05919818822	-16989.05919818822	73720.52686762346	3348.4837892370556	-4274.545549873365
910000	-5503.833155807343	-1179.6132290574096	-4324.219926749934	524.0	4.9974857182536146E-5	1.0756553971323256E-5	1.0756553971323256E-5	1.4874330008771283E-5	-0.39452876540445875	23698.859502572934	-17138.120584114342	-17138.120584114342	79623.56074738635	3436.089060252367	-4324.219926749934
