state	from	to	time
10200000	Central	Mississippi	0.20549759912522375
10200000	Mississippi	Atlantic	0.06387210707315846
10200000	Central	Mississippi	0.15274840792318797
10200000	Pacific	Atlantic	0.09461964800306921
10200000	Pacific	Mississippi	1.151524949385839
10200000	Central	Mississippi	0.9986741941231462
10200000	Pacific	Central	1.1286208333577274
10200000	Mississippi	Atlantic	1.1186603526822945
10200000	Mississippi	Atlantic	1.0633660576732948
10200000	Pacific	Central	1.1593837562808684
10200000	Mississippi	Atlantic	0.976140052008486
10200000	Pacific	Mississippi	1.0416322889583713
10200000	Mississippi	Atlantic	1.0882366839388995
10200000	Central	Mississippi	0.9677921538618405
10200000	Pacific	Central	0.9638494974355296
10200000	Pacific	Central	0.9762455885752679
10200000	Pacific	Central	1.1631196091088511
10200000	Mississippi	Atlantic	1.1455820945698703
10200000	Pacific	Central	1.0813640794826656
10200000	Central	Mississippi	1.0067617524174723
10200000	Pacific	Mississippi	0.9987188448927167
10200000	Pacific	Central	1.2060259124062003
10200000	Pacific	Central	0.9879620978418961
10200000	Central	Mississippi	1.0751437514091695
10200000	Pacific	Atlantic	1.0308625466079642
10200000	Pacific	Central	1.0976836401160572
10200000	Pacific	Central	1.1324581130306148
10200000	Mississippi	Central	1.0842104401941213
10200000	Pacific	Central	1.1139825198978046
10200000	Atlantic	Mississippi	0.7845476356125365
10200000	Pacific	Central	0.9819607956361157
10200000	Pacific	Central	0.9604833403746584
10200000	Pacific	Central	1.1223909741812843
10200000	Pacific	Central	1.2007153667503547
10200000	Pacific	Mississippi	1.0785758012093472
10200000	Pacific	Central	0.6367417336516197
10200000	Pacific	Central	1.0250203288265547
10200000	Central	Mississippi	0.6331539523799726
10200000	Central	Mississippi	0.6993407538360115
10200000	Central	Mississippi	0.9213870368896688
10200000	Central	Mississippi	0.8553118461955141
10200000	Atlantic	Mississippi	0.7072796768151446
10200000	Pacific	Central	0.2674326644079085
10200000	Pacific	Central	0.8680449779555692
10200000	Pacific	Central	1.0870843953450562
10200000	Mississippi	Central	1.0916070317317201
