# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Fri Feb 20 18:27:41 CET 2026 [seed=1771608459423]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite C21_skygrid.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
71800000	-35671.97818384013	-2174.6529376797407	-33497.32524616039	0.6817312326084581	2023.7089791499052	24.832152602914412	0.6577156065719421	3.2243880732209536	3.5469012983974846	3.7944445525608312	2.756151257732355	2.2766161210488236	1.774416652566612	0.8695546679813088	0.5034923093088367	1.6597928130225936	1.1982459680131416	2.7360028635194853	1.7734316702882633	0.19749437222177263	0.007564117948158117	1.8037266276160033	2.7017592937273385	1.082143665400027	1.566977923094209	3.189908720619189	2.742871983636745	1.5425362576922863	3.4124022984643627	2.3102079518919116	1.3016020556922445	2.2893981016739207	4.019553125988947	3.2889999418018174	1.6274054813324748	-0.03695458346364039	-1.9258465955721544	0.6	0.4201235509039868	2.0833352564758965	0.16797863971983903	0.026837334598500205	2.9409002906780883	0.36082492762365453	0.3287783706234973	0.193827127700604	0.24375990119708638	0.23363460047881257	0.5145343534420058	0.619443154200662	0.005835408556410767	0.003058863280429934	0.005199884768755357	0.5140681364262595	-0.05820859506908177	-33497.32524616039	-1900.1084635499992	-268.09120645482926
71900000	-35660.84465947985	-2173.977396464021	-33486.86726301583	0.7247306298842957	2023.6659797526293	24.52185995820547	0.6202060561958549	0.5828661576638613	-0.36382643425541117	0.36900423592403003	-1.8147313728071166	-1.2875652721589117	0.2561301483036663	-0.3730476073610151	0.9699601155072131	1.633492660921147	1.9647732615928004	2.1530244728336334	1.321918115538654	-0.11313145186068363	1.484634634552024	1.9027115449648004	3.1112234098243072	1.3722248438358826	1.286372496313055	1.9150151603222547	1.2270312134051693	1.997391633271032	3.4978696913954304	3.9323983603963053	1.87288128769158	2.084236973281175	1.638203100726804	1.7145263353779936	1.938638082711345	0.9032238483837363	-2.429829074036704	0.6	0.4445333403257615	2.104027455434376	0.1596908377721762	0.011593211034451514	2.9723386145673567	0.3078165408658444	0.3273610748494751	0.1901062012184253	0.24847634200191046	0.23405638193018924	0.3338416081078207	0.27633847808003575	0.005000585095813118	0.002127932180256369	0.00479635724497669	0.3910334093276471	-0.031803593699872366	-33486.86726301583	-1900.1084635499992	-267.9317327927821
72000000	-35691.86444178799	-2190.33492522581	-33501.52951656218	0.6512693627490292	2023.7394410197646	24.404325538507617	0.9554287365965123	2.714344126609176	2.426769085153418	0.8065454425825835	0.12308435758038061	1.391697259113112	-0.6885068893837499	0.4682351484318281	-0.09728072847240066	1.7036569349585142	1.1050033019794552	3.3802212555089524	1.7886179340840962	0.10590918944959325	1.7958092463999265	1.9690737232866382	2.165622419775655	2.6268981889376177	0.9181342331258102	3.336700246742188	3.1421685642494133	3.1249246578537075	2.614742343865379	0.45968871152639	1.9593248718613885	2.36789878092261	2.6620286144551066	2.283735778037368	1.3759242973855685	-0.058844797102267865	-2.3985823858933104	0.6	0.41523090144163965	1.947167464184081	0.18102881646243263	0.03031212810353503	3.0952707095945904	0.330989980213687	0.32262972956135244	0.19641261273771	0.24861177034649096	0.2323458873544466	0.4881917114937859	0.9298701670078411	0.005628702582290168	0.0029899478022981014	0.0053817667785793725	0.4662657591115262	-0.11681409003950316	-33501.52951656218	-1900.1084635499992	-283.4696584299434
72100000	-35641.11457897475	-2170.9867100519377	-33470.12786892281	0.6942439703804352	2023.696466412133	24.054665915760012	0.35541462292479814	4.742778398416567	3.350447058289255	2.9300795845016268	2.2410669349042647	0.3953838093432569	0.6344995286253157	1.0118562937395357	0.5757372324590369	2.3889264468426457	1.7234305037475517	3.340008112533099	1.5762899415405849	-0.2160143004737673	1.1354864517782983	1.9018690336118846	2.651183750809223	2.2301671102521348	2.058229362990799	1.4438177202103202	4.088312489687047	2.6233806999213	1.3473228144270548	1.4578217991492395	1.706823273578793	1.7407691085372945	2.7977723462926556	2.5597826508657455	2.099063598718441	0.5233023632275747	-1.8564211492747165	0.6	0.3357030201442573	2.014124499086778	0.1710809779823926	0.03365168467368743	3.0528720274531396	0.3925677906597097	0.31969622211959947	0.1932322155573835	0.2522246850401665	0.2348468772828506	0.4017355361077952	0.9691520800611958	0.005852349074328289	0.0026909975545654783	0.005605288190860034	0.4510502292723581	-0.08340532161290244	-33470.12786892281	-1900.1084635499992	-265.2536293189542
72200000	-35650.89960848529	-2145.13432068679	-33505.7652877985	0.7026059542096488	2023.6881044283039	24.791729165077207	0.5506105390117478	4.378141760510012	3.816137030009298	1.8245903900329812	2.755022801973749	1.4155020269046903	-0.010417878469833775	1.6837007338025207	0.8646881816527341	2.7933541204786447	2.841291667303335	2.8251779467218703	1.248605554713653	-0.4852011436977356	1.0421949954970737	2.4062974048906853	3.4774957235179116	1.499570762914661	1.3086130502673974	1.8924678979290537	2.9987593570957385	3.325036985138552	2.5025199175145207	1.4021724676011011	1.447716902405415	1.6582569352304202	2.291571035443517	2.2561366969505054	1.6196172348449118	1.3141854533437716	-2.691960601514937	0.6	0.4379454818510688	2.0292782452761844	0.15597415250085683	0.02144870170610246	3.001139042858266	0.3542143758074853	0.32499309251399483	0.2015871287146685	0.25291881072360367	0.22050096804773295	0.3672707699397411	0.5167316638638576	0.005825992153141908	0.0029710195465653317	0.005081902933567248	0.48279594852038804	0.011075838597926204	-33505.7652877985	-1900.1084635499992	-239.04551664030606
72300000	-35667.667936055754	-2149.3403987975557	-33518.3275372582	0.6520717188274937	2023.738638663686	23.24471126096901	0.311556081976295	-0.5256393329630229	0.265901894546394	0.8228932187559701	1.7051369521592117	2.244166668223207	2.7611055071746247	1.3276865710554258	-0.557917931947551	3.0548547310195335	1.746595544421481	1.5367729956507628	2.757490121299617	-0.412749815348766	0.018039765196547597	4.792432288351087	4.676771120225367	2.206088733373229	1.1076783951733886	2.8685906075337053	3.7058224302561156	2.4220303012565894	1.8479824164626955	1.3666225152258704	1.9635121408040344	1.87657455662238	4.134780158209404	2.9152596836586806	1.9164581957927544	-1.000975183559301	-2.8796749032745783	0.6	0.41426834380243943	2.0103498299051394	0.1826149302300114	0.008546736932470246	3.057238146442362	0.32698201268754046	0.3287778242107377	0.18967966458988675	0.24931630128818166	0.23222620991119375	0.3910496020933566	0.6115631877068949	0.005830066098502182	0.002598665271666393	0.005431287912469581	0.46782336857351564	-0.02462741790627466	-33518.3275372582	-1900.1084635499992	-243.7506246007195
72400000	-35690.830895207335	-2180.0211105033795	-33510.80978470395	0.6747560026607402	2023.7159543798527	25.231688228246277	0.3294949519704631	-1.028995059000351	0.9165819521244639	4.475734508251841	3.348523626327834	2.169800949722987	0.4891583925607803	0.4479389397127168	2.3763453021864325	1.5652583074641728	2.190444675665674	1.776847904950474	1.6390842212869507	0.34284332592163586	-0.16755519577347472	2.4258513983532	3.348465016676285	1.9593705273275686	1.253608117770872	1.465408244436557	2.131221747494518	3.0375997868134372	1.8121229260408862	2.090870856217408	3.362958790871512	1.9989385773036243	3.273440952403557	4.119943728563519	1.5821783241072112	-0.1299196340057372	-2.6488906464074797	0.6	0.4102257675943338	2.0816573917224583	0.18216261483362645	0.015841940106647988	2.986172022877641	0.3239402628652577	0.32418760283914333	0.19005579064166347	0.24911168609435674	0.23664492042483606	0.3462518238649606	0.523696966956815	0.005228107201709172	0.002079026253760318	0.005257407338849053	0.41232238578875796	0.023652336554374626	-33510.80978470395	-1900.1084635499992	-274.5656524206905
72500000	-35653.183962582436	-2167.529098374111	-33485.65486420832	0.6678092560068679	2023.7229011265067	24.37040463764196	0.19388304216397176	11.56157293340252	7.436165962335042	4.564153442407607	3.262638923302131	0.1740935234882094	0.6456200992270796	0.8887217055305745	0.4951143118298313	2.3133692799715275	1.2113723960033709	1.9127685122564628	1.5297393037719023	1.1013283771376983	-0.13898902100455127	3.037058679515174	4.079049611987488	1.6281776539279023	0.48539061391349153	3.650541407706178	3.293120294398165	1.4878157541225188	2.2107613810173357	1.3950633341060135	0.9196883047863398	2.0588333477648657	4.701919311169635	3.0501070385457503	0.4020142011840222	0.0078270372958067	-2.712451288853506	0.6	0.4094160093545031	2.166903055975142	0.14802878846771828	0.031501946852045985	2.861304069130441	0.38284613022011715	0.3219116090745143	0.19923653537328875	0.24659517863244312	0.23225667691975327	0.5453517387524112	0.8685291261473652	0.00600590893296088	0.0026868849674563135	0.005602494024007932	0.42828319018371075	0.036674988605339826	-33485.65486420832	-1900.1084635499992	-262.1023628090281
72600000	-35627.954398284724	-2138.4337443749296	-33489.52065390979	0.6625775506554636	2023.7281328318581	23.99938130571604	0.4997041708604468	0.4716618979461672	0.2857779439024629	0.06316102804431492	1.1980944373379692	0.5490934094501336	1.880628439374696	0.2583896644191338	2.257931784144573	2.116205698398745	3.101696759409259	3.72565100270124	2.376576830469943	-0.6029050833445762	1.4089341876626396	4.256955613276225	4.365506643437501	3.8446192425775156	0.4565511676338921	3.659316925490311	1.9219540810421016	2.6012987217033015	1.003229877057242	1.9055093208175324	1.3102796801319763	2.6040801956061066	2.4538129945026963	2.817136065535094	2.0143103435264935	0.08177253703810543	-2.4192822170031283	0.6	0.41933892361628516	2.022825492907687	0.18853762902823445	0.025646528762102862	3.011095184720985	0.3325562409646742	0.32377236423555006	0.19238245260795048	0.2542409514289225	0.2296042317275765	0.4055846477657525	0.6365970522012262	0.005444042774143692	0.002678633509330403	0.005151216624369048	0.48132198959190875	-0.0014033249271724075	-33489.52065390979	-1900.1084635499992	-232.3976005178123
72700000	-35653.498440748685	-2166.5634282085944	-33486.93501254009	0.7350833729514086	2023.655627009562	23.593592776171292	0.39732556126988905	2.6408839212321142	0.791428916358389	2.7634765039578255	2.854755105599605	0.4853374125864566	-0.12151827415969801	1.2353057218312986	3.2523460063224747	0.14188958132089013	2.3157791533611687	1.672200886974042	1.5333256125900578	-0.4306540963248404	1.2075807773633431	2.1996336735285196	4.565549428204745	1.494402557463332	0.643633936477721	2.976930315369477	6.26542436197597	2.0503358913090874	1.3548070711616673	2.563967349002972	1.8013705825158703	1.4597029632513174	3.086005833205855	2.729611191250429	0.6928755331117756	0.044259720586912715	-2.4382768320790236	0.6	0.34503043179100407	2.019095466336655	0.20538886915873614	0.01721359727736709	3.0443707719259328	0.3689008635102735	0.3355692648738176	0.1915708590797731	0.24460039520452528	0.22825948084188347	0.41284897937630644	0.7274938275750271	0.0058947332613546975	0.0032303468664647552	0.005483846773079876	0.498060922758254	0.049269032132585044	-33486.93501254009	-1900.1084635499992	-260.6835145500288
72800000	-35652.69724725369	-2126.368871836472	-33526.328375417215	0.7556223463451099	2023.6350880361686	25.38938962905395	0.5315879864423917	3.7146819737805106	2.1642917894541043	0.6321392173459706	-1.5156993875971665	-0.34933258925830046	0.4040988580279687	1.1934947297810339	1.7716820099729258	1.9480583373873557	3.7142431669709834	2.4250648996889277	1.306394450418025	-0.3954881107180559	0.5365537494985262	3.783626153850445	4.238786323950663	3.8071023741354786	1.0749081407544905	2.5663700111473045	1.9775178374513656	3.1320359404383797	4.0974594566165825	1.4399229228537	2.3101934695621518	3.781684682292182	2.8711299627580447	3.6560536721099703	2.2967968292053227	2.4641552547234764	-1.9354803174672406	0.6	0.42049014092289216	2.1177347721509965	0.15922276643090863	0.03140868607468155	2.971293553970836	0.29985008044965245	0.3197397397916609	0.19596852681571972	0.24544364115909453	0.23884809223352427	0.47128404148505126	0.7233117453791619	0.00501635295661816	0.0022675217532605765	0.00489820825868738	0.44529321319529	-0.042021782352559156	-33526.328375417215	-1900.1084635499992	-220.21309259150337
72900000	-35654.106362620165	-2160.884353020328	-33493.222009599835	0.7043983193375026	2023.686312063176	24.913084883216147	0.2558380256552806	-4.1906446155291635	-2.6206132065849586	-1.8369589340506527	0.6437437134687664	-1.6766589456041698	0.5187321208049489	2.4456413389741365	2.581402083936509	1.3791043983878901	3.0871521563597577	1.9616100804533176	1.8089673210386357	0.15693132863082926	0.5488897795626684	3.9883877842892583	3.9705957557355864	3.020001134739755	1.4306382627272511	3.3761673778295442	2.3811250884570625	7.0027638903378495	5.1117508849262805	2.0485965686191117	0.9585205906496896	3.63523840084167	2.6736611010566147	5.309744618250918	1.8251775938153574	0.37897883751227823	-2.1114717239703333	0.6	0.3330198174488829	2.1641802335797506	0.1688400559776239	0.023159317392050783	2.938594629725918	0.37220594587574274	0.32370699372967476	0.19526619715056542	0.24940501120572128	0.23162179791403828	0.3819438205518443	0.25186962383617706	0.005159689369088897	0.002374867102014877	0.0047181445552713	0.4408888813116011	0.03626443424491913	-33493.222009599835	-1900.1084635499992	-255.613063461356
73000000	-35676.011166646924	-2174.9139639935643	-33501.09720265336	0.7028100996163347	2023.6879002828973	25.44345544891181	0.33403000194651106	-1.7645619958352945	-2.197150085208552	-0.544836298877883	-0.20438778869290886	2.278650906704014	1.5715955335516385	2.8443932219724535	1.1175669785753655	2.0862630363191736	1.3898987413550385	2.097973737231845	1.5033972444375978	-0.088108847559727	1.2509791882623604	3.068612244421206	3.246316183361837	3.5066518690406183	0.6341141673900454	3.4816678461519253	2.725612432206635	1.9683790304047508	1.5820895617808028	1.3888970647456402	3.342897335701941	2.9070711665346933	1.862466067739497	2.9250920218995	2.8016448873998336	1.0256586004296313	-2.1376561235199167	0.6	0.3440339478789864	2.1417596118050444	0.1756709170767601	0.01493401539862558	2.9556219043915086	0.3679796034490446	0.32352281520037385	0.19361595283827376	0.24804513283490973	0.23481609912644233	0.41213032710419173	0.6365015132241567	0.005250830402472536	0.0022613368404278563	0.00506232210055392	0.38803033463258196	-0.06265216005176902	-33501.09720265336	-1900.1084635499992	-269.3128665010944
73100000	-35683.72800996045	-2170.933821321865	-33512.79418863858	0.6783676070558514	2023.7123427754577	25.147548766377483	0.5208820789914921	4.132396149061649	2.1338033451532197	2.3315345724837617	1.8879113854227096	1.2661570608654518	0.43706278886437666	0.899270531276259	0.37462414933933386	0.9541532906571759	2.098783740796749	3.7614983030030227	1.3308583435751744	-0.1532582944796969	1.0473193424828424	3.402442476106306	3.232040226255666	2.1262211043928305	1.8635127620680452	2.065523147295659	2.880417272443897	2.752262126551223	2.357856104396367	3.3250325381483403	2.8224965598415266	1.7792698446638178	1.2966581552133116	3.8578086867048356	3.5877529536922848	2.754314393520528	-1.4356011581935504	0.6	0.3731214037175114	2.156064146833556	0.15074438623649164	0.03240789232628694	2.9728472127022956	0.3148149581838273	0.33431767181234917	0.18353175634572913	0.24598191542775677	0.23616865641416457	0.5124910553839589	0.8601913313097825	0.005451216055089516	0.0032007912089702865	0.0050799223352203	0.5500472304827778	-0.03936571441907204	-33512.79418863858	-1900.1084635499992	-264.65708782997
73200000	-35691.86715906622	-2201.23961618341	-33490.62754288281	0.7407876536627854	2023.6499227288507	26.19235285196718	0.06795966469478272	0.8690342728185543	1.2941618690031242	6.9548752594629155	6.735761848801924	0.3253049670249979	1.094863343695725	2.3841224334620663	5.574306974446639	1.0879565274679135	3.9053180332244986	2.820130390300435	1.1783937988698119	-0.1858273425109823	0.3723494901598491	1.8666759318184898	6.498440925835093	5.899619793188151	0.6071616105256528	4.18691944835674	3.7387543222790347	0.5624388739928795	3.0980223745836755	3.2158403115236474	4.9795555636651425	0.639622833105502	2.514220466711367	3.457419643423485	2.0902288533815656	4.228346900257879	-1.2121481633070303	0.6	0.4208683626571695	2.0095161815161044	0.17050904312706666	0.018580316704854827	3.0004424223202975	0.3800836736744763	0.31860457916413293	0.19499866176282643	0.252733145118257	0.23366361395478336	0.5504969253906236	0.7896415698579073	0.005466596099583407	0.002859177825794309	0.005062380516738242	0.466052424191908	0.0827449291492537	-33490.62754288281	-1900.1084635499992	-296.9357679500564
73300000	-35636.00671399667	-2146.08219403875	-33489.92451995792	0.7863205612529206	2023.6043898212606	26.658675735690068	0.1942364183086317	-1.006542014549831	-0.5193034362336588	-1.3320303537718512	0.36652696752241654	2.354082048798488	0.2943651061254161	0.23664551569196268	2.6920263603328576	2.3979308120268485	1.2826053863003772	3.7521171284840955	2.9389373434669936	-0.24485067722635184	2.3607533588605176	3.575202642241232	5.559787749741048	4.516203806412489	0.7887209434946312	2.7227801216655707	5.264248184452066	5.422149918386264	1.7147997462640214	1.5458661619640706	3.8696842356322163	6.301698819800835	2.118619515833247	1.8306634226307599	2.0922390530831807	3.154050896983213	-2.407535686047085	0.6	0.3350582344732904	2.0679191322437895	0.16985917513345414	0.030832449646130966	3.018370637813275	0.3779603706900281	0.3251934698174689	0.19946252672926246	0.2496746833974554	0.22566932005581267	0.46314874777541243	0.7812250109270913	0.005308612121871793	0.002814661078080524	0.0047898361920825205	0.529630614164052	-0.05713952135259716	-33489.92451995792	-1900.1084635499992	-240.92908676330373
73400000	-35670.83475703297	-2174.304852855713	-33496.52990417726	0.7669143235647449	2023.6237960589488	26.5600264331536	0.13225156738365834	-5.805483102696211	-2.5566062411504014	-2.7125993361333887	0.0833326237826254	0.7071324650730219	3.6419008596739713	2.7655234560307687	1.588899083906946	2.39410225185089	1.464603705705357	3.7894181213625484	2.4588659937096655	1.1073965313393843	0.017112961986607528	3.5882308207255535	3.7625222211736964	2.3548140649227185	0.5652304919249769	2.420500265464243	3.362228312206129	1.0413356480711116	2.0239596164527422	4.6968854596344345	8.39135583432179	4.903245364711303	1.4286274290735566	3.7081245705648285	3.8909830776645826	0.8022450365291488	-1.7466924328161422	0.6	0.4066058346166531	1.925514176598564	0.19205049191256499	0.013338142848897857	3.123837166571514	0.33865418745177434	0.3293486061138677	0.1935901403630203	0.24478311884167214	0.23227813468143935	0.5483137005826724	0.9214402950090683	0.005500927158336772	0.002772225376014184	0.005105348012072608	0.49615447376338856	0.023240814189844382	-33496.52990417726	-1900.1084635499992	-269.3413597691481
73500000	-35692.49945657286	-2221.383488984549	-33471.11596758832	0.7019230607550798	2023.6887873217586	26.54114152499229	0.27514213775230423	-1.5084409054679917	-3.770149682934118	-2.2296791347960645	0.02120621284201695	1.1014745070402228	1.8071084858623272	-0.3123284516144982	-0.3391746254467354	2.0194840777761653	0.7070623751682092	3.5688114913570557	2.4790683712211403	0.4731142679594069	0.009726453140286362	4.919299944022486	4.880730180422742	1.895179048603729	0.8221636626287572	2.0143464018925097	4.556571453963912	3.9185455987762596	1.5847819524829596	4.136045324805111	3.357215616339839	1.9901416229380449	1.4169163962694595	2.8658233112892093	2.0282617301205237	0.37230811294039007	-1.5002304503118353	0.6	0.4116017603925027	2.094202457810058	0.17232229536479773	0.045074569145181	2.93205822828312	0.3447406890043093	0.32410997294487853	0.19399559190648666	0.24905844645408723	0.23283598869454697	0.3752484574851311	0.7575863074726463	0.005004931478098776	0.0033240938468755503	0.004826582052579389	0.6082292050523509	-0.0756972473351276	-33471.11596758832	-1900.1084635499992	-316.0926375647651
73600000	-35672.354803571005	-2163.9224718917594	-33508.43233167924	0.8007061408532775	2023.5900042416604	25.108914323397748	0.3876892475672323	2.8944092919480813	3.1618976478333174	2.4096778215867363	1.4516656887108157	1.910318083078908	3.7650843596759747	2.8094214814294625	0.3485674354613495	2.9124474846451034	2.808082479525062	3.5252980882512897	2.771437323583292	-0.250108818633507	0.8535444453695873	2.3419445936207657	4.24034623650027	2.4297850433922368	0.5781236420152921	1.6892592301812066	2.2582687710735403	1.7934593246276227	3.2369693404580486	2.9879557787144058	1.5322668109679245	2.589984411155776	3.5359532372793407	1.2290310787666077	2.2990666378264923	-0.2430160659434047	-2.13878400453487	0.6	0.36859796729671357	2.2486171046393015	0.16519721269925583	0.012978178565147463	2.812822783860091	0.39178675293945875	0.3281926639300558	0.19197328688757165	0.24512880083426528	0.23470524834810672	0.6397581667579818	0.9146549909070275	0.005669742247949557	0.002719587099137707	0.005306912643082817	0.4621354525224831	0.02090326512963693	-33508.43233167924	-1900.1084635499992	-257.6621076635548
73700000	-35670.67710102651	-2176.4980750604045	-33494.17902596611	0.7086322379807006	2023.6820781445329	26.010652829912928	0.15703598931298418	5.4504269323961365	0.9641540531098365	1.0513571168875313	1.5692786643092425	-0.40721765338755544	-0.12873208813337222	1.657032035215948	1.0782718889215035	1.3299054232654544	3.6394119246406844	3.1116494315202967	1.586268700189734	-0.761703531532659	1.1831158344641335	2.520161235427056	2.5808618491039876	2.4376745617824342	1.5279949734882927	2.641040113955125	2.6446602635988694	1.4142191601540242	4.504601259076955	1.6561670378365825	2.6738848776265045	1.5017187775812046	3.7683687961186862	1.9145615495261683	2.844623436870387	0.3316261543633658	-1.9371460777509326	0.6	0.410908098219101	2.194039674816955	0.14983540995831449	0.02914679812938277	2.874707906058403	0.34136211281781403	0.32338676161315755	0.1967087771741337	0.24592591924600157	0.2339785419667068	0.43798532436340526	0.8244896134097782	0.005414031341138963	0.0022136937029832854	0.005241209364490587	0.41836387172453354	-0.08182366524420756	-33494.17902596611	-1900.1084635499992	-271.5880852643876
73800000	-35665.02201749598	-2167.123164913788	-33497.8988525822	0.6756953757341931	2023.7150150067794	24.81455133805915	0.289812347846204	0.2351679770220096	-0.17506365732589363	0.35288194454463145	-0.8433516021370807	0.027283570979772076	0.15446108508755862	0.0013655677896693419	1.1480948994964482	2.4118621120495587	1.5488631336919303	1.4531119032985271	2.4778238861753037	0.03150467716677774	0.7797998010126633	3.496757824489152	4.899309112831047	0.8475709651873677	2.0246952445264674	3.169951518049656	1.897059327111066	1.5500992252099342	3.2293323249671357	2.729040567473566	3.8898205507373067	2.312349598670452	1.5900971997011473	3.120226742217001	1.7639999725758815	0.8218852495678478	-1.900012233486873	0.6	0.3851599905517114	2.045150026145629	0.18801635119301113	0.040115592252348856	2.993210401111	0.348347638746269	0.3272898539370887	0.19487093970030336	0.24990332675828125	0.22793587960432624	0.4162153892561504	0.6554290893526054	0.005450454375740444	0.0021534029466549155	0.005237383393035042	0.4048758672474379	-0.06371814050729371	-33497.8988525822	-1900.1084635499992	-261.623298652181
73900000	-35666.67832906372	-2166.7232383632127	-33499.9550907005	0.7246119118603745	2023.6660984706532	24.52021362124274	0.3320829090574516	-1.7808210539374958	0.5012820690551468	0.4122752595745687	-0.19271613050713904	1.4760914592599708	0.23721036980796095	0.989796230091557	0.40369705859409677	2.596363221368061	3.4954342854397527	1.8359457520825715	2.9550107601523474	-0.1275757131592708	0.4608043469987044	3.1398243259985974	3.5690296164331454	1.64803826846259	0.7088202879808432	5.025488994823409	4.264193709790348	0.9340618833344259	3.0492442212098965	2.9845852738862564	2.7612168688683782	1.5972287671369334	2.4277207466697135	3.188452842488568	1.2724667579225217	0.8388207172611698	-2.223386541304222	0.6	0.38511393709311914	1.9493512886478406	0.15217043165746344	0.023973405446636772	3.14534260025053	0.34404833690437836	0.3282044821557526	0.19114014147387884	0.24735612703899437	0.23329924933137386	0.44767276830062475	0.3769100492903039	0.005228563326557318	0.0025338679393422494	0.004834011789695621	0.46115552310088975	-0.027462453007647922	-33499.9550907005	-1900.1084635499992	-261.0451189073832
74000000	-35644.97960908313	-2160.4255295538105	-33484.55407952932	0.6649499981410699	2023.7257603843725	24.60726064037468	0.09695540552371984	-2.836001966283021	-1.5325021299898725	-1.356449863690868	5.39760845202826	-0.6099770001042062	2.30422338807994	3.256295033800927	-0.1116506906114641	2.122776918815485	2.7314815330843487	5.001752750378174	2.17002319499577	-0.10786913326483505	0.9266966753187581	2.5287198452599013	5.602614491864402	4.699681845770138	0.764806563209627	6.919767707702464	5.398608507743562	3.973993597538534	1.0029151006854817	2.843132974272998	2.88468911920459	4.071369124627769	1.3977057864022924	2.204235205712574	0.5141657229533404	0.2956089304954912	-2.5864673761359644	0.6	0.3786800483469399	2.1476513045965357	0.1583463248682254	0.02223908285629477	2.901762784000051	0.3913204553319223	0.3248118388073805	0.2016301161753421	0.24278602950121841	0.23077201551605853	0.42321745756699614	0.6527904211786636	0.005516035501525054	0.0027837030753410097	0.005342905087423901	0.5024797275308855	-0.06315364931248432	-33484.55407952932	-1900.1084635499992	-255.99319013731957
74100000	-35630.55859648304	-2143.077404237022	-33487.481192246014	0.7186407313252626	2023.6720696511884	24.742468279090957	0.5617947261285412	0.6440093344217066	2.680117374766052	2.48148296077683	3.197842130593932	0.9959625679178193	1.8778458309265011	0.4869053120949842	1.7655566048099125	2.565985287008848	2.6459812228259736	1.6309810738927586	1.5128285481708867	-0.644920201931731	1.6241215801766737	2.845130466541004	2.7309804049785047	1.6286841204853115	0.6511236968316935	2.9291475191922784	3.739389300592751	1.9652525881714746	3.028955516136202	2.709482172905604	1.9683111938265947	3.176191460492976	3.8906725273717617	3.6223546407727047	1.0103975007161887	1.0657265389428057	-2.4650615098831565	0.6	0.3751793036825529	2.0569826991793265	0.16568984841568876	0.026480285147379035	3.059498096691183	0.3161697668838396	0.3296108058638335	0.1900981529205589	0.24881804275863054	0.23147299845697647	0.5184422806387547	0.7422822542662025	0.00622424284320989	0.002952393470432998	0.0054856683287773265	0.4747556532531139	0.10035632360601371	-33487.481192246014	-1900.1084635499992	-236.62259073822304
74200000	-35661.48673870063	-2154.630995414561	-33506.85574328607	0.6528826174372272	2023.7378277650764	24.517207671238047	0.2619344992826557	4.415734791928871	3.9493892733609965	1.218108802908844	3.6738417362380527	0.45487538229408087	0.9012013711818043	0.27532556195372354	1.0306458237108873	1.5140897967601126	0.9332241826580945	2.08791296035389	1.2569394074587252	-0.17052430482058512	1.5344470676420772	2.1552845198758863	3.692894259501208	4.557343386060397	0.6702305174691369	2.7327516157339615	2.833456531217288	1.748810976127453	3.1500241128821416	4.130099845048969	3.076624735589418	3.289767600737314	1.3907044231848904	0.8923892775919242	1.271837248571391	-0.5134907313487505	-2.1663921893728353	0.6	0.3821669291364953	2.062061400167744	0.12971874320388235	0.035046593921270706	3.037358440017097	0.3536478935534803	0.31928414808011	0.19293676054725292	0.24863221751124603	0.23914687386139047	0.39090589792128416	0.7997703496564403	0.005876753979384647	0.002840436995873636	0.005540000452799085	0.4870336959889509	0.02353706693904913	-33506.85574328607	-1900.1084635499992	-249.22824162575023
