# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Mar 01 14:15:55 CET 2026 [seed=1772370950270]
# -overwrite C21_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
410000	-978.6379807091017	-257.28823577160017	-721.3497449375016	826.0	5.401899995917745E-4	-3.698699783379482E-4	-3.698699783379482E-4	9.10278777322951E-4	0.5274588737882403	2564.7457697839664	1042.1230132401354	1042.1230132401354	1522.006280764989	3276.4291222367765	-721.3497449375016
420000	-1017.3261709302927	-237.59155508061554	-779.7346158496772	12.0	5.210845196012504E-4	-3.2730717248982336E-4	-3.2730717248982336E-4	7.03162460111982E-4	0.5407214502801193	2712.0115653625767	1262.3837129717656	1262.3837129717656	2009.7592289908887	3111.751287050028	-779.7346158496772
430000	-877.7867689254309	-145.76643609794974	-732.0203328274812	665.0	3.9309420027053933E-4	-2.055379282602346E-4	-2.055379282602346E-4	6.715727232767243E-4	0.4000342096055825	3028.5742678984993	926.9091180012324	926.9091180012324	1772.7268224813504	2740.7482000336663	-732.0203328274812
440000	-935.8250622659804	-235.64482564760775	-700.1802366183726	373.0	5.326607816703802E-4	-2.1874265275948472E-4	-2.1874265275948472E-4	9.055098617324137E-4	0.31496443807946356	2084.1172711229633	503.4570685680874	503.4570685680874	1225.969568796535	2884.7997680186236	-700.1802366183726
450000	-913.5674771496006	-211.3698430029972	-702.1976341466034	453.0	5.670354707986577E-4	-2.02869130988529E-4	-2.02869130988529E-4	6.023174816377686E-4	0.34713477417341354	2005.1884258129776	675.3761028267442	675.3761028267442	1887.7303045882309	2977.0616322691276	-702.1976341466034
460000	-964.7390476285523	-218.5454253484535	-746.1936222800988	71.0	5.015941892965267E-4	-2.7106172589504374E-4	-2.7106172589504374E-4	6.082586339612572E-4	0.4907358769003273	2626.0543959368383	1170.2634325487359	1170.263432548736	2165.5485877779056	3046.5917966236316	-746.1936222800988
470000	-996.2114531343412	-226.67314202181592	-769.5383111125253	836.0	5.043620741908241E-4	-1.2041592473265223E-4	-1.2041592473265223E-4	4.508436868354664E-4	0.2525222892689348	2117.7459895685	565.6291728796497	565.6291728796497	2369.1376658843424	3013.3964807696257	-769.5383111125253
480000	-954.0977415402873	-211.8791813630249	-742.2185601772624	880.0	5.15583821492998E-4	-3.371098648257261E-4	-3.371098648257261E-4	6.46464563935288E-4	0.5839147674568242	2942.9752419491865	1534.6641430113407	1534.6641430113407	2347.151733370695	3070.7746802675306	-742.2185601772624
490000	-1034.042819201916	-301.1068931896539	-732.9359260122621	753.0	5.581069169348686E-4	-3.880050876586587E-4	-3.880050876586587E-4	8.704237341287564E-4	0.5566899172708547	2596.4076103191355	1157.3895827276046	1157.3895827276046	1664.7903655245345	2915.5105227883914	-732.9359260122621
500000	-1023.4101648589296	-250.99696588235025	-772.4131989765793	990.0	4.765877038489614E-4	-1.830917125812715E-4	-1.830917125812715E-4	4.803786895879044E-4	0.38265324780345883	2458.1858871455797	936.9138841414768	936.9138841414768	2438.786717607409	2825.7919145840315	-772.4131989765793
