# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Tue Jul 08 11:16:32 CEST 2025 [seed=1751966180065]
# A3_RRW_pols.xml
state	joint	prior	likelihood	Current Tree	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
400000	-1114.374996946867	-289.8387843239283	-824.5362126229387	648.0	2.7567787778141504E-4	1.7370802468944606E-4	1.7370802468944606E-4	2.3711208538845698E-4	-0.6794258686114207	6737.655019327698	-4935.997853204839	-4935.997853204838	7833.520733068384	1615.1720032763599	-824.5362126229387
410000	-1115.9132227065961	-247.90484980434633	-868.0083729022499	3.0	1.8747185818532332E-4	6.627098651481126E-5	6.627098651481126E-5	9.610193403658253E-5	-0.4937297874272187	7053.578414859634	-4864.08108950634	-4864.081089506339	13759.842250274103	2122.3768893958195	-868.0083729022499
420000	-1141.246366785735	-260.82201244803025	-880.4243543377047	291.0	2.1141593745334613E-4	1.1570173040757089E-4	1.1570173040757089E-4	1.4737648467437513E-4	-0.6554761527347753	8293.1602882185	-6510.760505750259	-6510.760505750258	11896.78435239153	1960.699138083519	-880.4243543377047
430000	-1147.523666798363	-263.79561122426526	-883.7280555740977	720.0	2.221869482384366E-4	1.2785852620365805E-4	1.2785852620365805E-4	1.9443033757675897E-4	-0.6151604515457778	7240.79225997597	-4761.587303945751	-4761.58730394575	8274.47791905115	1836.9241440663575	-883.7280555740977
440000	-1119.8363098031236	-271.5918900911241	-848.2444197119995	218.0	2.0685684887456694E-4	1.337702541592035E-4	1.337702541592035E-4	2.0527345541173546E-4	-0.649169643939758	8355.406794017	-5444.9557941980775	-5444.9557941980775	8419.856902631424	1859.864922448819	-848.2444197119995
450000	-1076.213693726261	-253.22258997364935	-822.9911037526116	576.0	2.3987206113697116E-4	1.4283910841814322E-4	1.4283910841814322E-4	1.9481855072361648E-4	-0.6607575636135575	7399.526340362797	-5425.2623338392505	-5425.262333839252	9110.732156190761	1774.54002581498	-822.9911037526116
460000	-1095.4484531468047	-227.67697870071618	-867.7714744460886	622.0	1.8607962291356515E-4	1.1779289534946998E-4	1.1779289534946998E-4	1.5216263795243481E-4	-0.7000284229512286	10538.162566566612	-8157.854628987918	-8157.854628987919	12887.11435984398	2111.419474934823	-867.7714744460886
470000	-1110.5209362575836	-222.6166675810937	-887.9042686764899	758.0	1.6669640842232534E-4	9.39292327083598E-5	9.39292327083598E-5	1.3837676063941759E-4	-0.6184521069857902	9714.598256755518	-6594.205241621244	-6594.205241621244	11702.750022359127	1703.6144159086382	-887.9042686764899
480000	-1109.2347734554446	-253.79809442466765	-855.4366790307769	822.0	2.0413710713369188E-4	1.0922769557468592E-4	1.0922769557468592E-4	1.5960985557891144E-4	-0.6051206043790838	7728.690232101563	-5289.065771039875	-5289.0657710398755	9884.806049045077	2109.3541131740067	-855.4366790307769
490000	-1072.4220975634107	-219.71657370855291	-852.7055238548579	545.0	1.685151025038914E-4	9.258472146780503E-5	9.258472146780503E-5	1.4507485378210345E-4	-0.5921392362123343	9138.358632235591	-5831.971334668449	-5831.971334668449	10614.875021286916	2041.257477271433	-852.7055238548579
500000	-1094.9005864800629	-280.88334730100723	-814.0172391790558	916.0	3.268698742001182E-4	1.5838357412663206E-4	1.5838357412663206E-4	2.1406146782064952E-4	-0.5987609126389549	4769.121077334946	-3528.6614137572374	-3528.661413757238	7282.403612684317	1906.3511678466925	-814.0172391790558
510000	-1086.7163126591786	-228.79768804406226	-857.9186246151163	116.0	3.152528629204908E-4	1.9376684267377654E-4	1.9376684267377654E-4	1.9127578285802653E-4	-0.7890780252505457	8406.008998727968	-8515.483762938482	-8515.483762938482	13854.437623979624	2101.1871788809995	-857.9186246151163
520000	-1034.351433959001	-202.00125361711952	-832.3501803418816	376.0	2.746632722119036E-4	1.421495855148982E-4	1.421495855148982E-4	1.4457659137438725E-4	-0.7133395642704186	7412.901167090379	-7288.460865950946	-7288.460865950948	14082.858585758468	1834.9509751557546	-832.3501803418816
530000	-1019.4234077209023	-208.8309067263089	-810.5925009945934	113.0	2.7805322060083697E-4	1.2020010551665884E-4	1.2020010551665884E-4	1.572844190970399E-4	-0.574775215173519	5370.749902619226	-4104.441550565296	-4104.441550565295	9494.610566247833	1714.359563485401	-810.5925009945934
540000	-1086.9629799493632	-278.178552013923	-808.7844279354401	173.0	3.2817980601731924E-4	1.4048364918604233E-4	1.4048364918604233E-4	1.8021594374908627E-4	-0.5776612659350867	4573.129178122892	-3564.8892199923785	-3564.8892199923785	8327.835014742544	1820.1000736215253	-808.7844279354401
550000	-1087.6510531954684	-231.93352159880908	-855.7175315966593	487.0	2.397403093939766E-4	1.0969734546819823E-4	1.0969734546819823E-4	1.2010401030664585E-4	-0.6464677036291452	7165.997100611467	-6545.08419463147	-6545.084194631471	14304.08824510225	1745.3315467270056	-855.7175315966593
560000	-1101.28668610719	-254.3361163112643	-846.9505697959257	752.0	2.4737125914231305E-4	1.3265045032122866E-4	1.3265045032122866E-4	1.8560829934373288E-4	-0.6190638055148275	6554.4243797808385	-4684.312870968209	-4684.312870968209	8735.472592078391	1915.5108870210581	-846.9505697959257
570000	-1109.2551320789394	-233.1193815581741	-876.1357505207652	146.0	1.8663267669481617E-4	7.004351072196302E-5	7.004351072196302E-5	8.48629644471125E-5	-0.5565638108398555	7762.7259205497485	-6407.13625537491	-6407.13625537491	17071.973933968857	2195.146259112648	-876.1357505207652
580000	-1097.6826404401795	-200.3055931660676	-897.3770472741119	782.0	1.7711198029205343E-4	1.1843396619769784E-4	1.1843396619769784E-4	1.3593974782912926E-4	-0.7632715484706506	13526.40553251308	-11784.528669478175	-11784.528669478179	17623.16399989253	2019.776682918449	-897.3770472741119
590000	-1060.6715335820406	-230.888333881591	-829.7831997004496	783.0	3.5751743182536666E-4	2.39036086469633E-4	2.39036086469633E-4	2.4071324675031054E-4	-0.8148259722881324	8323.149953350792	-8265.158726443522	-8265.158726443522	12361.892152557893	1867.3651655248045	-829.7831997004496
600000	-1157.4551634087602	-295.9324381939219	-861.5227252148384	926.0	2.7533756030180816E-4	1.514301411736278E-4	1.514301411736278E-4	1.6419730157159353E-4	-0.7121911775843505	7370.181492526698	-6797.113065843823	-6797.113065843823	12358.83764051401	2010.7232219512439	-861.5227252148384
610000	-1085.8547144311729	-255.43312171461872	-830.4215927165542	254.0	4.1793864753274695E-4	2.2055154382906572E-4	2.2055154382906572E-4	2.2563328918119677E-4	-0.7182113241509305	4941.824904996083	-4830.524414571366	-4830.524414571366	9153.700788712466	1848.1196627132153	-830.4215927165542
620000	-1094.4798356586437	-259.35079883986765	-835.1290368187761	46.0	2.828324677901884E-4	1.6354487617146595E-4	1.6354487617146595E-4	1.9727472303153657E-4	-0.6923673660632153	6791.155752853038	-5630.010320602187	-5630.010320602187	9736.469585208364	1816.5489479857497	-835.1290368187761
630000	-1108.492677785662	-229.29874226906688	-879.193935516595	445.0	2.0274049503023965E-4	8.219990607194014E-5	8.219990607194014E-5	1.4724914800948283E-4	-0.47574548425667273	6375.376752170837	-3558.97047477602	-3558.9704747760206	8777.959371664121	1768.9252160263034	-879.193935516595
640000	-1143.045351640277	-289.01094592163594	-854.034405718641	916.0	2.697487489642649E-4	1.7214921031828375E-4	1.7214921031828375E-4	2.3037071908643008E-4	-0.6905763105615943	7086.833371390493	-5295.780528793763	-5295.780528793763	8298.209267357344	1989.319085128469	-854.034405718641
650000	-1043.8878799544473	-190.16293345115903	-853.7249465032883	304.0	1.4756340903705867E-4	7.97130939971367E-5	7.97130939971367E-5	1.0618539160132147E-4	-0.636807162969304	11399.519047276237	-8557.588945468204	-8557.588945468204	15841.650782950359	1868.7237620880517	-853.7249465032883
660000	-1055.3470797036643	-208.64868366030177	-846.6983960433627	263.0	2.9504817961581377E-4	1.6484536732994906E-4	1.6484536732994906E-4	1.6021869722056015E-4	-0.7581823652597858	7971.777559330835	-8201.980310896586	-8201.980310896588	14680.299478061968	2143.4224581280173	-846.6983960433627
670000	-1113.7846830068663	-233.66688921515248	-880.1177937917139	477.0	2.616268621945451E-4	1.1074672408513994E-4	1.1074672408513994E-4	1.0690155108933078E-4	-0.662213025532795	6807.506859891501	-7052.368054885453	-7052.368054885452	16660.43795410381	2143.6301558299874	-880.1177937917139
680000	-1054.9122381748384	-243.85385685475282	-811.0583813200857	714.0	4.3330382522946545E-4	2.2738287620235252E-4	2.2738287620235252E-4	2.312913947641851E-4	-0.7182601247135942	4767.275465559478	-4686.71481752713	-4686.71481752713	8931.0659277038	1774.6643744165497	-811.0583813200857
690000	-1062.8146242416876	-197.8082791154355	-865.0063451262522	727.0	1.9660435071951868E-4	8.639298075643132E-5	8.639298075643132E-5	9.595436660090245E-5	-0.6289983769536066	8416.090843099671	-7577.4683321754055	-7577.4683321754055	17244.03103702563	1849.0077910296966	-865.0063451262522
700000	-1070.1162796906335	-234.89730097626583	-835.2189787143677	562.0	2.847376808785865E-4	1.5834810193839517E-4	1.5834810193839517E-4	1.6262078411006292E-4	-0.7358721467044338	7659.900357397927	-7458.64490365682	-7458.644903656819	13411.95269388434	1879.918377599401	-835.2189787143677
710000	-1100.6387359601567	-264.046042954895	-836.5926930052618	950.0	1.8746921397844938E-4	1.0259513308918375E-4	1.0259513308918375E-4	1.6615348298423645E-4	-0.5813090110717707	8056.746176721907	-4974.815642865441	-4974.815642865441	9090.341326863603	1652.2616100656326	-836.5926930052618
720000	-1036.443107428647	-208.35026559001415	-828.0928418386328	809.0	2.885786504303961E-4	1.8521836787948798E-4	1.8521836787948798E-4	1.8235778852966243E-4	-0.8074019528409621	9954.722899175316	-10110.878964612491	-10110.878964612491	15753.2097905722	1808.056634180744	-828.0928418386328
730000	-1145.7350904585317	-235.8230156509199	-909.9120748076117	430.0	2.1598270441647543E-4	1.2958779145554137E-4	1.2958779145554137E-4	1.2876753736514967E-4	-0.7770543676526249	11686.415993973184	-11760.858906505498	-11760.858906505495	19601.70849704707	2121.69171731022	-909.9120748076117
740000	-1094.6914355285578	-248.31514206870185	-846.376293459856	349.0	2.881350185925974E-4	1.7608451075433159E-4	1.7608451075433159E-4	2.707444217642964E-4	-0.6304394397949428	5759.8830749126655	-3746.0649665059864	-3746.0649665059873	6129.8548870047525	2043.4831417093321	-846.376293459856
750000	-1131.1964458987165	-262.42698657904367	-868.7694593196729	678.0	2.3656213819134273E-4	8.137701354617199E-5	8.137701354617199E-5	1.2167269678795151E-4	-0.47965896077170234	5490.41350957893	-3672.092970222826	-3672.092970222827	10674.736351444462	1943.3402336305928	-868.7694593196729
760000	-1061.7597388617103	-206.88232767705878	-854.8774111846516	568.0	2.3723881104815165E-4	1.289045947757521E-4	1.289045947757521E-4	1.7994393217211875E-4	-0.6238884207279031	6901.466304494934	-4943.932849530504	-4943.932849530505	9098.921207307865	1908.3952089829925	-854.8774111846516
770000	-1075.5087887689276	-252.15891803491886	-823.3498707340087	206.0	2.7235783807897995E-4	1.1263564702699665E-4	1.1263564702699665E-4	1.3172650772341304E-4	-0.5946608263164832	5680.325441070356	-4857.087175819437	-4857.087175819437	11744.645656008477	1841.4418398841206	-823.3498707340087
780000	-1154.964701126266	-298.375229015889	-856.589472110377	262.0	2.376724058572395E-4	1.348562393612211E-4	1.348562393612211E-4	1.618842146353957E-4	-0.687510621603199	7978.83460199037	-6646.698884959363	-6646.698884959362	11714.229333990961	1875.5667623870938	-856.589472110377
790000	-1093.9317332915953	-251.55700440598383	-842.3747288856114	648.0	1.9412393939853483E-4	7.712660647025511E-5	7.712660647025511E-5	1.232227752262063E-4	-0.498676820945186	6856.383934263307	-4291.492579485756	-4291.492579485756	10801.47932802727	1628.4115147846617	-842.3747288856114
800000	-1098.998465617616	-248.80785907588074	-850.1906065417352	448.0	1.635925564386835E-4	8.715386406751361E-5	8.715386406751361E-5	1.4718735313600407E-4	-0.5616550001121908	8929.667906306378	-5287.513134060789	-5287.513134060789	9924.950546473196	1901.0387121874328	-850.1906065417352
810000	-1077.5628745597999	-224.19177052913844	-853.3711040306614	896.0	1.9111641368338894E-4	1.0287200420072154E-4	1.0287200420072154E-4	1.7270469165094274E-4	-0.5662342558098058	7701.76109536148	-4587.574270166939	-4587.574270166939	8522.831345929451	1785.235696417586	-853.3711040306614
820000	-1088.1674266182722	-256.96024680495	-831.2071798133221	32.0	4.079109122975675E-4	1.6474677180857895E-4	1.6474677180857895E-4	1.5704618108074536E-4	-0.6509094273009586	4253.763184452808	-4462.341891118432	-4462.341891118432	11048.7017852145	1947.9876613344954	-831.2071798133221
830000	-1040.6313616375742	-234.29437531720356	-806.3369863203707	880.0	4.301081354462728E-4	1.9601557641298325E-4	1.9601557641298325E-4	2.812975191966443E-4	-0.5635322880366358	3406.9312248104743	-2374.0400901430444	-2374.040090143044	5209.249057303454	1696.3007194633478	-806.3369863203707
840000	-1126.781565427391	-279.28910789531267	-847.4924575320783	682.0	2.612073788714539E-4	1.1293328890247513E-4	1.1293328890247513E-4	1.286038402234482E-4	-0.6161724647899848	6171.499929399527	-5419.49434229573	-5419.49434229573	12534.9392169231	1727.360829035538	-847.4924575320783
850000	-1147.6757391937663	-288.641432280535	-859.0343069132311	877.0	3.172876822278131E-4	1.4636159383674358E-4	1.4636159383674358E-4	1.6839644754293632E-4	-0.6331900203169447	5261.007578975779	-4572.599159193973	-4572.599159193973	9912.6372632687	1723.337164994565	-859.0343069132311
860000	-1148.72260591542	-290.99058713782284	-857.7320187775972	734.0	2.7493489298148174E-4	1.265655862084627E-4	1.265655862084627E-4	1.542283249368095E-4	-0.6146369052528188	5845.5468147198035	-4797.076410037867	-4797.076410037867	10420.55529411806	1969.9142229884676	-857.7320187775972
870000	-1095.5037731812533	-253.69775963851055	-841.8060135427428	575.0	2.9716859060648976E-4	1.4937727973019085E-4	1.4937727973019085E-4	1.6595912792135415E-4	-0.6726397398895946	6145.662796648973	-5531.617345793112	-5531.617345793113	11004.50438910701	1874.5442403500695	-841.8060135427428
880000	-1112.2159480460941	-231.67643136437306	-880.539516681721	536.0	1.7815855416673858E-4	1.1219121405787112E-4	1.1219121405787112E-4	1.4297091746244946E-4	-0.7029616873642861	11096.243380772063	-8707.372369610765	-8707.372369610766	13827.22243437945	1950.4262231038456	-880.539516681721
890000	-1195.6690020279611	-290.8643957171708	-904.8046063107903	337.0	2.8459138323032047E-4	1.1805176262784142E-4	1.1805176262784142E-4	1.2197759104061099E-4	-0.6336093488076395	5870.642843007685	-5681.697182762366	-5681.697182762366	13697.05986886138	2129.8227972236746	-904.8046063107903
900000	-1089.1533953258254	-249.5855539682906	-839.5678413575347	634.0	1.9600404344544066E-4	1.0624469990113627E-4	1.0624469990113627E-4	1.5680974049928287E-4	-0.6060217912488409	8063.272447802524	-5463.1807865391975	-5463.1807865391975	10078.672397131722	1707.3473021780483	-839.5678413575347
910000	-1153.920470078648	-314.65598979225564	-839.2644802863923	452.0	3.821320622858156E-4	1.8447332155836245E-4	1.8447332155836245E-4	2.042936965726849E-4	-0.6602362191555192	4639.162199315304	-4189.075211389155	-4189.075211389155	8677.568854269708	1971.5024765656456	-839.2644802863923
920000	-1115.764090355667	-252.65954290298788	-863.1045474526791	260.0	1.8743654626891346E-4	7.073763657461883E-5	7.073763657461883E-5	1.320432079927921E-4	-0.44964045157858734	6687.116999169507	-3582.3944238391255	-3582.3944238391255	9492.423986615757	1904.1131794834678	-863.1045474526791
930000	-1041.680755285351	-228.68871503057917	-812.9920402547718	315.0	2.956875977570409E-4	1.4352295722413376E-4	1.4352295722413376E-4	1.8694637766985652E-4	-0.610444650817629	5390.783812390481	-4138.6265096647785	-4138.6265096647785	8526.444509816789	1814.644654694063	-812.9920402547718
940000	-1141.7124543702898	-275.0811953504295	-866.6312590198604	660.0	3.936808917500585E-4	1.672920155469445E-4	1.672920155469445E-4	1.6482924086748906E-4	-0.6567285797625828	4466.49295349313	-4533.228477444685	-4533.228477444685	10667.845824395528	1962.57552817606	-866.6312590198604
