label,,host,date,country,location,county,latitude,longitude
A/blue-winged_teal/Montana/23-032220-005/2023|H5N1|USA-MT|2023-10-14|avian|B3.6,23-032220-005,blue-winged_teal,10/14/2023,USA-MT,Montana,Teton,47.85,-112.23
A/domestic_duck/Montana/23-030959-002/2023|H5N1|USA-MT|2023-10-11|avian|B3.6,23-030959-002,domestic_duck,10/11/2023,USA-MT,Montana,Flathead,48.29,-114.02
A/chicken/North_Dakota/23-030824-001/2023|H5N1|USA-ND|2023-10-08|avian|B3.6,23-030824-001,chicken,10/8/2023,USA-ND,North_Dakota,Williams,48.35,-103.48
A/skunk/Washington/24_005959-001/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-001,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/skunk/Washington/24_005959-002/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-002,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/skunk/Washington/24_005959-003/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-003,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/skunk/Washington/24_005959-004/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-004,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/skunk/Washington/24_005959-005/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-005,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/skunk/Washington/24_005959-006/2024|H5N1|USA-WA|2024-02-23|other_mammal|B3.6,24_005959-006,skunk,2/23/2024,USA-WA,Washington,Stevens,48.4,-117.85
A/chicken/Montana/23-030330-001/2023|H5N1|USA-MT|2023-10-07|avian|B3.6,23-030330-001,chicken,10/7/2023,USA-MT,Montana,Glacier,48.7,-113.02
A/Canada_Goose/BC/AIVPHL-1343/2023|H5N1|Canada-BC|2023-10-11|avian|B3.6,AIVPHL-1343,Canada_Goose,10/11/2023,Canada,BC,,54.6943,-124.662
A/Cooper_s_Hawk/BC/AIVPHL-1370/2023|H5N1|Canada-BC|2023-11-02|avian|B3.6,AIVPHL-1370,Cooper_s_Hawk,11/2/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1384/2023|H5N1|Canada-BC|2023-11-06|avian|B3.6,AIVPHL-1384,American_Crow,11/6/2023,Canada,BC,,54.6943,-124.662
A/Cooper_s_Hawk/BC/AIVPHL-1393/2023|H5N1|Canada-BC|2023-11-13|avian|B3.6,AIVPHL-1393,Cooper_s_Hawk,11/13/2023,Canada,BC,,54.6943,-124.662
A/Cackling_Goose/BC/AIVPHL-1404/2023|H5N1|Canada-BC|2023-11-14|avian|B3.6,AIVPHL-1404,Cackling_Goose,11/14/2023,Canada,BC,,54.6943,-124.662
A/Cackling_Goose/BC/AIVPHL-1412/2023|H5N1|Canada-BC|2023-11-14|avian|B3.6,AIVPHL-1412,Cackling_Goose,11/14/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1395/2023|H5N1|Canada-BC|2023-11-14|avian|B3.6,AIVPHL-1395,Canada_Goose,11/14/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1401/2023|H5N1|Canada-BC|2023-11-14|avian|B3.6,AIVPHL-1401,Canada_Goose,11/14/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1402/2023|H5N1|Canada-BC|2023-11-14|avian|B3.6,AIVPHL-1402,Canada_Goose,11/14/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1424/2023|H5N1|Canada-BC|2023-11-20|avian|B3.6,AIVPHL-1424,American_Crow,11/20/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1425/2023|H5N1|Canada-BC|2023-11-20|avian|B3.6,AIVPHL-1425,American_Crow,11/20/2023,Canada,BC,,54.6943,-124.662
A/American_Wigeon/BC/AIVPHL-1421/2023|H5N1|Canada-BC|2023-11-20|avian|B3.6,AIVPHL-1421,American_Wigeon,11/20/2023,Canada,BC,,54.6943,-124.662
A/Dunlin/BC/AIVPHL-1429/2023|H5N1|Canada-BC|2023-11-20|avian|B3.6,AIVPHL-1429,Dunlin,11/20/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1448/2023|H5N1|Canada-BC|2023-11-27|avian|B3.6,AIVPHL-1448,Canada_Goose,11/27/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1469/2023|H5N1|Canada-BC|2023-12-01|avian|B3.6,AIVPHL-1469,American_Crow,12/1/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1471/2023|H5N1|Canada-BC|2023-12-01|avian|B3.6,AIVPHL-1471,American_Crow,12/1/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1483/2023|H5N1|Canada-BC|2023-12-04|avian|B3.6,AIVPHL-1483,Canada_Goose,12/4/2023,Canada,BC,,54.6943,-124.662
A/Canada_Goose/BC/AIVPHL-1568/2023|H5N1|Canada-BC|2023-12-18|avian|B3.6,AIVPHL-1568,Canada_Goose,12/18/2023,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1874/2024|H5N1|Canada-BC|2024-01-19|avian|B3.6,AIVPHL-1874,American_Crow,1/19/2024,Canada,BC,,54.6943,-124.662
A/American_Crow/BC/AIVPHL-1880/2024|H5N1|Canada-BC|2024-01-19|avian|B3.6,AIVPHL-1880,American_Crow,1/19/2024,Canada,BC,,54.6943,-124.662
A/Coopers_Hawk/ON/FAV-1675-5/2022|H5N1|Canada-ON|2022-12-11|avian|B3.6,FAV-1675-5,Coopers_Hawk,12/11/2022,Canada,ON,,50.5244,-84.7943
