label;collection_date;country;admin1;admin2;city/town/municipality;latitude;longitude;location_used
PQ717881|A/Snow_goose/MO/22-037787-001-original/2022|H5N1|USA-MO|2022-11-13|wild_avian|B3.2;2022-11-13;USA;MO;;;;;
PQ717897|A/Snow_goose/MO/22-038564-002-original/2022|H5N1|USA-MO|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MO;;;;;
PQ712425|A/Hawk/MO/22-040785-002-original/2022|H5N1|USA-MO|2022-12-05|wild_avian|B3.2;2022-12-05;USA;MO;;;;;
PQ717937|A/Snow_goose/MO/22-040786-001-original/2022|H5N1|USA-MO|2022-12-08|wild_avian|B3.2;2022-12-08;USA;MO;;;;;
PQ717945|A/Snow_goose/MS/22-038820-002-original-repeat/2022|H5N1|USA-MS|2022-11-27|wild_avian|B3.2;2022-11-27;USA;MS;Leflore;;;;
PQ717969|A/Snow_goose/MS/22-038820-006-original-repeat/2022|H5N1|USA-MS|2022-11-27|wild_avian|B3.2;2022-11-27;USA;MS;Leflore;;;;
PQ717985|A/Snow_goose/MS/22-038821-004-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;Tallahatchie;;;;
PQ718017|A/Snow_goose/MS/22-038821-010-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;Tallahatchie;;;;
PQ718081|A/Snow_goose/MS/22-038821-024-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;Tallahatchie;;;;
EPI_ISL_19490460|A/chicken/Mississippi/23-008358-001-original/2023|H5N1|USA-MS|2023-03-15|domestic_avian|B3.2;2023-03-15;USA;MS;Monroe;;;;
PQ718009|A/Snow_goose/MS/22-038821-008-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718025|A/Snow_goose/MS/22-038821-011-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718033|A/Snow_goose/MS/22-038821-012-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718049|A/Snow_goose/MS/22-038821-019-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718089|A/Snow_goose/MS/22-038821-025-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718097|A/Snow_goose/MS/22-038821-026-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718153|A/Snow_goose/MS/22-038821-039-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718161|A/Snow_goose/MS/22-038821-042-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718169|A/Snow_goose/MS/22-038821-044-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
EPI_ISL_19490462|A/chicken/Mississippi/23-008358-002-original/2023|H5N1|USA-MS|2023-03-15|domestic_avian|B3.2;2023-03-15;USA;MS;Monroe;;;;
PQ718073|A/Snow_goose/MS/22-038821-023-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ718121|A/Snow_goose/MS/22-038821-030-original/2022|H5N1|USA-MS|2022-11-23|wild_avian|B3.2;2022-11-23;USA;MS;;;;;
PQ712865|A/Lesser_white-fronted_Goose/MS/22-041057-001-original/2022|H5N1|USA-MS|2022-12-08|wild_avian|B3.2;2022-12-08;USA;MS;;;;;
PQ720265|A/greater_scaup/MT/23-001334-001-original/2023|H5N1|USA-MT|2023-01-06|wild_avian|B3.2;2023-01-06;USA;MT;Gallatin;;;;
EPI_ISL_17964929|A/red-tailed_hawk/Montana/23-011216-001/2023|H5N1|USA-MT|2023-04-03|wild_avian|B3.2;2023-04-03;USA;MT;Silver Bow;;;;
EPI_ISL_16297340|A/chicken/Montana/22-033348-001/2022|H5N1|USA-MT|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;MT;Hill;;;;
EPI_ISL_17964939|A/great_horned_owl/Montana/23-011850-001/2023|H5N1|USA-MT|2023-04-12|wild_avian|B3.2;2023-04-12;USA;MT;Gallatin;;;;
EPI_ISL_17964974|A/Cooper_s_hawk/Montana/23-016105-001/2023|H5N1|USA-MT|2023-04-16|wild_avian|B3.2;2023-04-16;USA;MT;Cascade;;;;
PQ718777|A/Trumpeter_Swan/MT/22-030263-001-original/2022|H5N1|USA-MT|2022-09-16|wild_avian|B3.2;2022-09-16;USA;MT;;;;;
PQ706313|A/Blue-winged_teal/MT/22-031163-004-original-repeat/2022|H5N1|USA-MT|2022-09-24|wild_avian|B3.2;2022-09-24;USA;MT;;;;;
PQ708265|A/Canada_goose/MT/22-033859-002-original/2022|H5N1|USA-MT|2022-10-20|wild_avian|B3.2;2022-10-20;USA;MT;;;;;
PQ716385|A/Red-tailed_hawk/MT/22-036316-001-original/2022|H5N1|USA-MT|2022-11-09|wild_avian|B3.2;2022-11-09;USA;MT;;;;;
PQ713561|A/Mallard/MT/22-039947-005-original/2022|H5N1|USA-MT|2022-12-02|wild_avian|B3.2;2022-12-02;USA;MT;;;;;
PQ716401|A/Red-tailed_hawk/MT/23-002509-001-original/2023|H5N1|USA-MT|2023-01-18|wild_avian|B3.2;2023-01-18;USA;MT;;;;;
PQ715513|A/Raven/MT/23-003666-002-original/2023|H5N1|USA-MT|2023-01-30|wild_avian|B3.2;2023-01-30;USA;MT;;;;;
OQ963444|A/Ross_s_goose/North_Dakota/22-009481-019/2022|H5N1|USA-NC|2022-03-23|wild_avian|B3.2;2022-03-23;USA;ND;Foster;;;;
OQ964596|A/Snow_Goose/North_Dakota/22-011035-004/2022|H5N1|USA-NC|2022-04-04|wild_avian|B3.2;2022-04-04;USA;ND;;;;;
OQ963068|A/Red-tailed_Hawk/North_Dakota/22-011220-001/2022|H5N1|USA-NC|2022-04-06|wild_avian|B3.2;2022-04-06;USA;ND;;;;;
OQ964740|A/Snow_Goose/North_Dakota/22-011566-001/2022|H5N1|USA-NC|2022-04-11|wild_avian|B3.2;2022-04-11;USA;ND;;;;;
OQ966332|A/Turkey/North_Dakota/22-012099-003/2022|H5N1|USA-NC|2022-04-19|domestic_avian|B3.2;2022-04-19;USA;ND;;;;;
OQ957764|A/American_Crow/North_Dakota/22-013140-004/2022|H5N1|USA-NC|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;;;;;
OQ957772|A/American_Crow/North_Dakota/22-013145-001/2022|H5N1|USA-NC|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;;;;;
OQ964836|A/Snow_Goose/North_Dakota/22-013138-001/2022|H5N1|USA-NC|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;;;;;
OQ964852|A/Snow_Goose/North_Dakota/22-013148-003/2022|H5N1|USA-NC|2022-04-25|wild_avian|B3.2;2022-04-25;USA;ND;;;;;
PQ708281|A/Canada_goose/NC/22-036623-001-original-repeat2/2022|H5N1|USA-NC|2022-10-30|wild_avian|B3.2;2022-10-30;USA;NC;;;;;
EPI_ISL_17373074|A/duck/North_Carolina/W22-1114A/2022|H5N1|USA-NC|2022-12-01|domestic_avian|B3.2;2022-12-01;USA;NC;;;;;
PQ718233|A/Snow_goose/ND/22-013421-001-original/2022|H5N1|USA-ND|2022-04-28|wild_avian|B3.2;2022-04-28;USA;ND;Towner;;;;
PQ701529|A/American_crow/ND/22-014532-001-original/2022|H5N1|USA-ND|2022-05-05|wild_avian|B3.2;2022-05-05;USA;ND;Stutsman;;;;
SRR24843238|A/anser_caerulescens/North_Dakota/AH0213754/2022|H5N1|USA-ND|2022-04-04|wild_avian|B3.2;2022-04-04;USA;ND;Bottineau;;;;
SRR24843359|A/anser_caerulescens/North_Dakota/AH0213788/2022|H5N1|USA-ND|2022-04-11|wild_avian|B3.2;2022-04-11;USA;ND;Towner;;;;
SRR24843419|A/buteo_jamaicensis/North_Dakota/AH0217811/2022|H5N1|USA-ND|2022-04-06|wild_avian|B3.2;2022-04-06;USA;ND;Sargent;;;;
SRR24842947|A/anser_caerulescens/North_Dakota/AH0217874/2022|H5N1|USA-ND|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;Williams;;;;
SRR24843282|A/corvus_brachyrhynchos/North_Dakota/AH0217888/2022|H5N1|USA-ND|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;Towner;;;;
SRR24843274|A/anser_caerulescens/North_Dakota/AH0217899/2022|H5N1|USA-ND|2022-04-25|wild_avian|B3.2;2022-04-25;USA;ND;Divide;;;;
SRR24843287|A/corvus_brachyrhynchos/North_Dakota/AH217879/2022|H5N1|USA-ND|2022-04-21|wild_avian|B3.2;2022-04-21;USA;ND;Benson;;;;
EPI_ISL_16297071|A/chicken/North_Dakota/22-035070-001/2022|H5N1|USA-ND|2022-11-01|domestic_avian|B3.2;2022-11-01;USA;ND;Bottineau;;;;
PQ718217|A/Snow_goose/ND/22-011040-003-original/2022|H5N1|USA-ND|2022-04-05|wild_avian|B3.2;2022-04-05;USA;ND;;;;;
OQ966324|A/Turkey/North_Dakota/22-012099-001/2022|H5N1|USA-ND|2022-04-19|domestic_avian|B3.2;2022-04-19;USA;ND;Richland;;;;
PQ717137|A/Ross_s_goose/ND/22-013422-003-original/2022|H5N1|USA-ND|2022-04-28|wild_avian|B3.2;2022-04-28;USA;ND;;;;;
PQ716425|A/Red-tailed_hawk/ND/22-014515-001-original/2022|H5N1|USA-ND|2022-05-03|wild_avian|B3.2;2022-05-03;USA;ND;;;;;
PQ708313|A/Canada_goose/ND/23-002238-004-original/2022|H5N1|USA-ND|2022-11-29|wild_avian|B3.2;2022-11-29;USA;ND;;;;;
EPI_ISL_15214845|A/lesser_snow_goose/North_Dakota/ND-10/2022|H5N1|USA-ND|2022-04-08|wild_avian|B3.2;2022-04-08;USA;ND;;;;;
EPI_ISL_16171251|A/turkey/North_Dakota/22-012099-002/2022|H5N1|USA-ND|2022-04-19|domestic_avian|B3.2;2022-04-19;USA;ND;Richland;;;;
PQ719129|A/Turkey_Vulture/ND/22-013265-002-original/2022|H5N1|USA-ND|2022-04-25|wild_avian|B3.2;2022-04-25;USA;ND;;;;;
PQ711641|A/Great_horned_owl/ND/22-014030-001-original/2022|H5N1|USA-ND|2022-05-02|wild_avian|B3.2;2022-05-02;USA;ND;;;;;
PQ716433|A/Red-tailed_hawk/ND/22-014533-002-original/2022|H5N1|USA-ND|2022-05-05|wild_avian|B3.2;2022-05-05;USA;ND;;;;;
PQ711673|A/Great_horned_owl/ND/22-032264-001-original/2022|H5N1|USA-ND|2022-09-28|wild_avian|B3.2;2022-09-28;USA;ND;;;;;
PQ702113|A/American_white_Pelican/ND/22-032266-001-original-repeat/2022|H5N1|USA-ND|2022-09-28|wild_avian|B3.2;2022-09-28;USA;ND;;;;;
PQ701793|A/American_green-winged_teal/ND/22-032267-001-original-repeat/2022|H5N1|USA-ND|2022-10-01|wild_avian|B3.2;2022-10-01;USA;ND;;;;;
EPI_ISL_16297072|A/turkey/North_Dakota/22-035070-002/2022|H5N1|USA-ND|2022-11-01|domestic_avian|B3.2;2022-11-01;USA;ND;Bottineau;;;;
PQ718281|A/Snow_goose/ND/23-002238-001-original/2022|H5N1|USA-ND|2022-11-29|wild_avian|B3.2;2022-11-29;USA;ND;;;;;
SRR24839160|A/anser_caerulescens/North_Dakota/AH0213723/2022|H5N1|USA-ND|2022-03-23|wild_avian|B3.2;2022-03-23;USA;ND;;;;;
SRR24839144|A/anser_rossii/North_Dakota/AH0213739/2022|H5N1|USA-ND|2022-03-23|wild_avian|B3.2;2022-03-23;USA;ND;;;;;
OQ964276|A/Snow_Goose/North_Dakota/22-009481-003/2022|H5N1|USA-NC|2022-03-23|wild_avian|B3.2;2022-03-23;USA;ND;Foster;;;;
PQ718649|A/Swan/NE/22-041037-001-original/2022|H5N1|USA-NE|2022-12-15|wild_avian|B3.2;2022-12-15;USA;NE;Colfax;;;;
PQ718537|A/Sparrow/NE/22-033885-001-original/2022|H5N1|USA-NE|2022-10-19|wild_avian|B3.2;2022-10-19;USA;NE;;;;;
EPI_ISL_16297121|A/chicken/Nebraska/22-037884-001/2022|H5N1|USA-NE|2022-11-24|domestic_avian|B3.2;2022-11-24;USA;NE;Dixon;;;;
EPI_ISL_16271823|A/chicken/Nebraska/22-038152-001/2022|H5N1|USA-NE|2022-11-25|domestic_avian|B3.2;2022-11-25;USA;NE;Dixon;;;;
PQ715265|A/Peregrine_falcon/NE/22-013518-001-original/2022|H5N1|USA-NE|2022-04-28|wild_avian|B3.2;2022-04-28;USA;NE;;;;;
PQ715065|A/Pelican/NE/22-032908-001-original/2022|H5N1|USA-NE|2022-10-13|wild_avian|B3.2;2022-10-13;USA;NE;;;;;
EPI_ISL_16297351|A/pheasant/Nebraska/22-032910-001/2022|H5N1|USA-NE|2022-10-15|domestic_avian|B3.2;2022-10-15;USA;NE;York;;;;
PQ711681|A/Great_horned_owl/NE/22-038800-001-original/2022|H5N1|USA-NE|2022-11-30|wild_avian|B3.2;2022-11-30;USA;NE;;;;;
PQ718657|A/Swan/NE/22-041037-002-original/2022|H5N1|USA-NE|2022-12-15|wild_avian|B3.2;2022-12-15;USA;NE;;;;;
PQ708329|A/Canada_goose/NE/23-001495-001-original/2023|H5N1|USA-NE|2023-01-10|wild_avian|B3.2;2023-01-10;USA;NE;;;;;
PQ708337|A/Canada_goose/NE/23-001495-002-original/2023|H5N1|USA-NE|2023-01-10|wild_avian|B3.2;2023-01-10;USA;NE;;;;;
SRR24842963|A/gallus_gallus/Nebraska/22-013105-001/2022|H5N1|USA-NE|2022-04-26|domestic_avian|B3.2;2022-04-26;USA;NE;Washington;;;;
EPI_ISL_16271824|A/chicken/Nebraska/22-038149-001/2022|H5N1|USA-NE|2022-11-24|domestic_avian|B3.2;2022-11-24;USA;NE;Dixon;;;;
EPI_ISL_17821770|A/cat/Nebraska/23-010184-001/2023|H5N1|USA-NE|2023-03-30|feline|B3.2;2023-03-30;USA;NE;Buffalo;;;;
EPI_ISL_19490417|A/chicken/New_Hampshire/23-002392-001-original2/2023|H5N1|USA-NH|2023-01-19|domestic_avian|B3.2;2023-01-19;USA;NH;Belknap;;;;
EPI_ISL_16297353|A/chicken/Nevada/22-032799-001/2022|H5N1|USA-NV|2022-10-14|domestic_avian|B3.2;2022-10-14;USA;NV;Nye;;;;
EPI_ISL_17964944|A/red-tailed_hawk/Nevada/23-012114-001/2023|H5N1|USA-NV|2023-03-31|wild_avian|B3.2;2023-03-31;USA;NV;Washoe;;;;
PQ708353|A/Canada_goose/NV/22-033403-003-original-repeat/2022|H5N1|USA-NV|2022-09-23|wild_avian|B3.2;2022-09-23;USA;NV;;;;;
PQ714777|A/Northern_shoveler/NV/22-037517-003-original/2022|H5N1|USA-NV|2022-11-05|wild_avian|B3.2;2022-11-05;USA;NV;;;;;
PQ711697|A/Great_horned_owl/NV/22-040618-001-original/2022|H5N1|USA-NV|2022-12-06|wild_avian|B3.2;2022-12-06;USA;NV;;;;;
PQ718369|A/Snow_goose/NY/23-000618-001-original/2023|H5N1|USA-NY|2023-01-04|wild_avian|B3.2;2023-01-04;USA;NY;Tompkins;;;;
PQ715305|A/Peregrine_falcon/NY/23-003717-001-original/2023|H5N1|USA-NY|2023-01-26|wild_avian|B3.2;2023-01-26;USA;NY;Kings;;;;
PQ718337|A/Snow_goose/NY/22-042010-001-original/2022|H5N1|USA-NY|2022-12-21|wild_avian|B3.2;2022-12-21;USA;NY;;;;;
PQ718353|A/Snow_goose/NY/22-042013-001-original/2022|H5N1|USA-NY|2022-12-21|wild_avian|B3.2;2022-12-21;USA;NY;;;;;
EPI_ISL_17964945|A/red-shouldered_hawk/New_York/23-012563-001/2023|H5N1|USA-NY|2023-04-13|wild_avian|B3.2;2023-04-13;USA;NY;Columbia;;;;
OR858836|A/Canada_goose/New_York/NYCVH-23-453/2023|H5N1|USA-NY|2023-02-01|wild_avian|B3.2;2023-02-01;USA;NY;New York;;;;
PQ701809|A/American_green-winged_teal/NY/22-033592-029-original/2022|H5N1|USA-NY|2022-10-15|wild_avian|B3.2;2022-10-15;USA;NY;;;;;
PQ716513|A/Red-tailed_hawk/NY/22-042014-001-original/2022|H5N1|USA-NY|2022-12-19|wild_avian|B3.2;2022-12-19;USA;NY;;;;;
PQ718361|A/Snow_goose/NY/22-042016-001-original/2022|H5N1|USA-NY|2022-12-21|wild_avian|B3.2;2022-12-21;USA;NY;;;;;
PQ716521|A/Red-tailed_hawk/NY/23-001007-001-original/2023|H5N1|USA-NY|2023-01-10|wild_avian|B3.2;2023-01-10;USA;NY;;;;;
PQ716537|A/Red-tailed_hawk/NY/23-003070-001-original/2023|H5N1|USA-NY|2023-01-18|wild_avian|B3.2;2023-01-18;USA;NY;;;;;
OR136564|A/chicken/OH/OH22-20542-2/2022|H5N1|USA-OH|2022-09-01|domestic_avian|B3.2;2022-09-01;USA;OH;;;;;
PQ702337|A/American_wigeon/OH/22-034080-032-original/2022|H5N1|USA-OH|2022-10-15|wild_avian|B3.2;2022-10-15;USA;OH;;;;;
OR136556|A/chicken/OH/OH22-20542-1/2022|H5N1|USA-OH|2022-09-01|domestic_avian|B3.2;2022-09-01;USA;OH;;;;;
PQ706345|A/Blue-winged_teal/OK/22-029332-005-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;Tillman;;;;
PQ706369|A/Blue-winged_teal/OK/22-029332-011-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;Tillman;;;;
PQ706417|A/Blue-winged_teal/OK/22-029332-034-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;Tillman;;;;
PQ701297|A/American_Blue-winged_teal/OK/22-032994-002-original/2022|H5N1|USA-OK|2022-10-10|wild_avian|B3.2;2022-10-10;USA;OK;Tillman;;;;
EPI_ISL_16297359|A/guinea_fowl/Oklahoma/22-032674-001/2022|H5N1|USA-OK|2022-10-13|domestic_avian|B3.2;2022-10-13;USA;OK;Tulsa;;;;
EPI_ISL_16297140|A/chicken/Oklahoma/22-033558-001/2022|H5N1|USA-OK|2022-10-20|domestic_avian|B3.2;2022-10-20;USA;OK;Cleveland;;;;
PQ706329|A/Blue-winged_teal/OK/22-029332-001-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706337|A/Blue-winged_teal/OK/22-029332-004-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706353|A/Blue-winged_teal/OK/22-029332-006-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706361|A/Blue-winged_teal/OK/22-029332-008-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706385|A/Blue-winged_teal/OK/22-029332-019-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706377|A/Blue-winged_teal/OK/22-029332-018-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
PQ706393|A/Blue-winged_teal/OK/22-029332-023-original/2022|H5N1|USA-OK|2022-09-10|wild_avian|B3.2;2022-09-10;USA;OK;;;;;
EPI_ISL_16297361|A/goose/Oklahoma/22-032413-001/2022|H5N1|USA-OK|2022-10-11|domestic_avian|B3.2;2022-10-11;USA;OK;Payne;;;;
EPI_ISL_16297330|A/chicken/Oklahoma/22-033387-001/2022|H5N1|USA-OK|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;OK;Creek;;;;
PQ702361|A/American_wigeon/OR/22-033876-019-original/2022|H5N1|USA-OR|2022-10-15|wild_avian|B3.2;2022-10-15;USA;OR;Morrow;;;;
PQ702401|A/American_wigeon/OR/22-035736-015-original/2022|H5N1|USA-OR|2022-10-27|wild_avian|B3.2;2022-10-27;USA;OR;Clatsop;;;;
PQ701841|A/American_green-winged_teal/OR/22-040176-004-original/2022|H5N1|USA-OR|2022-12-05|wild_avian|B3.2;2022-12-05;USA;OR;Lane;;;;
PQ717209|A/Sanderling/OR/23-000771-001-original/2023|H5N1|USA-OR|2023-01-03|wild_avian|B3.2;2023-01-03;USA;OR;Clatsop;;;;
PQ716601|A/Red-tailed_hawk/OR/23-001496-001-original/2022|H5N1|USA-OR|2022-12-28|wild_avian|B3.2;2022-12-28;USA;OR;Lane;;;;
PQ716617|A/Red-tailed_hawk/OR/23-003379-001-original/2023|H5N1|USA-OR|2023-01-20|wild_avian|B3.2;2023-01-20;USA;OR;Crook;;;;
EPI_ISL_16297078|A/chicken/Oregon/22-035197-001/2022|H5N1|USA-OR|2022-11-01|domestic_avian|B3.2;2022-11-01;USA;OR;Yamhill;;;;
EPI_ISL_16271840|A/chicken/Oregon/22-037712-001/2022|H5N1|USA-OR|2022-11-21|domestic_avian|B3.2;2022-11-21;USA;OR;Columbia;;;;
EPI_ISL_18311016|A/Caspian_tern/Oregon/23-018836-003/2023|H5N1|USA-OR|2023-06-15|wild_avian|B3.2;2023-06-15;USA;OR;Wasco;;;;
PQ711745|A/Great_horned_owl/OR/22-033001-001-original/2022|H5N1|USA-OR|2022-10-11|wild_avian|B3.2;2022-10-11;USA;OR;;;;;
PQ702353|A/American_wigeon/OR/22-033876-004-original/2022|H5N1|USA-OR|2022-10-15|wild_avian|B3.2;2022-10-15;USA;OR;;;;;
PQ702369|A/American_wigeon/OR/22-033877-003-original/2022|H5N1|USA-OR|2022-10-16|wild_avian|B3.2;2022-10-16;USA;OR;;;;;
PQ702377|A/American_wigeon/OR/22-033877-019-original-repeat2/2022|H5N1|USA-OR|2022-10-16|wild_avian|B3.2;2022-10-16;USA;OR;;;;;
PQ718577|A/Swainson_s_Hawk/OR/22-034146-001-original-repeat/2022|H5N1|USA-OR|2022-10-10|other|B3.2;2022-10-10;USA;OR;;;;;
PQ701817|A/American_green-winged_teal/OR/22-034677-012-original-repeat2/2022|H5N1|USA-OR|2022-10-08|wild_avian|B3.2;2022-10-08;USA;OR;;;;;
PQ714713|A/Northern_pintail/OR/22-034677-048-original-repeat2/2022|H5N1|USA-OR|2022-10-08|wild_avian|B3.2;2022-10-08;USA;OR;;;;;
PQ702393|A/American_wigeon/OR/22-034677-056-original-repeat2/2022|H5N1|USA-OR|2022-10-08|wild_avian|B3.2;2022-10-08;USA;OR;;;;;
PQ713929|A/Mallard/OR/22-036880-048-original/2022|H5N1|USA-OR|2022-11-07|wild_avian|B3.2;2022-11-07;USA;OR;;;;;
PQ714785|A/Northern_shoveler/OR/22-036880-083-original/2022|H5N1|USA-OR|2022-11-07|wild_avian|B3.2;2022-11-07;USA;OR;;;;;
PQ706913|A/Cackling_Goose/OR/22-037259-001-original-repeat2/2022|H5N1|USA-OR|2022-11-14|wild_avian|B3.2;2022-11-14;USA;OR;;;;;
PQ708697|A/Canada_goose/OR/22-037260-001-original-repeat/2022|H5N1|USA-OR|2022-11-02|wild_avian|B3.2;2022-11-02;USA;OR;;;;;
PQ706929|A/Cackling_Goose/OR/22-037263-001-original/2022|H5N1|USA-OR|2022-11-10|wild_avian|B3.2;2022-11-10;USA;OR;;;;;
PQ701833|A/American_green-winged_teal/OR/22-037268-011-original/2022|H5N1|USA-OR|2022-11-12|wild_avian|B3.2;2022-11-12;USA;OR;;;;;
PQ720297|A/lesser_snow_goose/OR/22-037719-001-original/2022|H5N1|USA-OR|2022-11-08|wild_avian|B3.2;2022-11-08;USA;OR;;;;;
PQ708705|A/Canada_goose/OR/22-037722-001-original/2022|H5N1|USA-OR|2022-11-17|wild_avian|B3.2;2022-11-17;USA;OR;;;;;
PQ719529|A/Western_snowy_plover/OR/22-038785-001-original-repeat/2022|H5N1|USA-OR|2022-10-25|wild_avian|B3.2;2022-10-25;USA;OR;;;;;
PQ716593|A/Red-tailed_hawk/OR/22-040812-001-original/2022|H5N1|USA-OR|2022-12-13|wild_avian|B3.2;2022-12-13;USA;OR;;;;;
PQ710281|A/Gadwall/OR/23-001494-006-original/2023|H5N1|USA-OR|2023-01-05|wild_avian|B3.2;2023-01-05;USA;OR;;;;;
PQ718393|A/Snow_goose/OR/23-002231-001-original/2022|H5N1|USA-OR|2022-11-19|wild_avian|B3.2;2022-11-19;USA;OR;;;;;
PQ701569|A/American_crow/OR/23-002234-001-original/2022|H5N1|USA-OR|2022-11-16|wild_avian|B3.2;2022-11-16;USA;OR;;;;;
PQ702385|A/American_wigeon/OR/22-034677-053-original-repeat2/2022|H5N1|USA-OR|2022-10-08|wild_avian|B3.2;2022-10-08;USA;OR;;;;;
PQ706905|A/Cackling_Goose/OR/22-036878-001-original-repeat2/2022|H5N1|USA-OR|2022-10-02|wild_avian|B3.2;2022-10-02;USA;OR;;;;;
PQ702409|A/American_wigeon/OR/22-036880-012-original/2022|H5N1|USA-OR|2022-11-07|wild_avian|B3.2;2022-11-07;USA;OR;;;;;
PQ718385|A/Snow_goose/OR/22-038527-001-original/2022|H5N1|USA-OR|2022-11-17|wild_avian|B3.2;2022-11-17;USA;OR;;;;;
PQ711753|A/Great_horned_owl/OR/22-041042-001-original/2022|H5N1|USA-OR|2022-12-12|wild_avian|B3.2;2022-12-12;USA;OR;;;;;
PQ715569|A/Red-necked_phalarope/OR/23-000773-001-original/2023|H5N1|USA-OR|2023-01-04|wild_avian|B3.2;2023-01-04;USA;OR;;;;;
PQ702417|A/American_wigeon/OR/23-003438-001-original/2023|H5N1|USA-OR|2023-01-07|wild_avian|B3.2;2023-01-07;USA;OR;;;;;
PQ716625|A/Red-tailed_hawk/OR/23-005360-001-original/2022|H5N1|USA-OR|2022-12-15|wild_avian|B3.2;2022-12-15;USA;OR;;;;;
EPI_ISL_17964904|A/sanderling/Oregon/23-008234-001/2023|H5N1|USA-OR|2023-02-04|wild_avian|B3.2;2023-02-04;USA;OR;Lane;;;;
EPI_ISL_17964941|A/sanderling/Oregon/23-011964-001/2023|H5N1|USA-OR|2023-04-13|wild_avian|B3.2;2023-04-13;USA;OR;Coos;;;;
EPI_ISL_18311014|A/Caspian_tern/Oregon/23-018836-001/2023|H5N1|USA-OR|2023-06-15|wild_avian|B3.2;2023-06-15;USA;OR;Wasco;;;;
EPI_ISL_18311015|A/Caspian_tern/Oregon/23-018836-002/2023|H5N1|USA-OR|2023-06-15|wild_avian|B3.2;2023-06-15;USA;OR;Wasco;;;;
SRR31301027|A/chicken/PA/24-031844-002-original/2024|H5N1|USA-PA|2024-10-28|domestic_avian|B3.2;2024-10-28;USA;PA;;;;;
SRR31301028|A/chicken/PA/24-031844-001-original/2024|H5N1|USA-PA|2024-10-28|domestic_avian|B3.2;2024-10-28;USA;PA;;;;;
PQ714409|A/Mute_Swan/RI/23-007092-001-original/2023|H5N1|USA-RI|2023-02-13|wild_avian|B3.2;2023-02-13;USA;RI;;;;;
PQ714225|A/Mottled_Duck/SC/22-042180-002-original/2022|H5N1|USA-SC|2022-12-16|wild_avian|B3.2;2022-12-16;USA;SC;Colleton;;;;
EPI_ISL_17964902|A/bald_eagle/South_Carolina/23-008111-002/2023|H5N1|USA-SC|2023-03-04|wild_avian|B3.2;2023-03-04;USA;SC;Colleton;;;;
PQ710289|A/Gadwall/SC/22-042019-001-original/2022|H5N1|USA-SC|2022-12-15|wild_avian|B3.2;2022-12-15;USA;SC;;;;;
