label,collection_date,country,admin1,admin2,city.town.municipality,latitude,longitude,location_used,location
OQ683458|A/chicken/Colombia/Bolivar/3500/2022|H5N1|Colombia-Bolivar|2022-11-08|domestic_avian|B3.2,2022-11-08,Colombia,Bolivar,Unknown,,NA,NA,,Colombia_Bolivar_Unknown
EPI_ISL_17353510|A/chicken/Cordoba/ICA-3499/2022|H5N1|Argentina-Cordoba|2022-11-26|domestic_avian|B3.2,2022-11-26,Colombia,Cordoba,Unknown,,NA,NA,,Colombia_Cordoba_Unknown
EPI_ISL_17353838|A/chicken/Magdalena/ICA-3503/2022|H5N1|Chile-Magdalena|2022-11-18|domestic_avian|B3.2,2022-11-18,Colombia,Departamento_del_Magdalena,Unknown,,NA,NA,,Colombia_Departamento_del_Magdalena_Unknown
OQ683490|A/chicken/Colombia/Magdalena/3503/2022|H5N1|Colombia-Magdalena|2022-11-18|domestic_avian|B3.2,2022-11-18,Colombia,Magdalena,Unknown,,NA,NA,,Colombia_Magdalena_Unknown
EPI_ISL_16958548|A/falcon/Costa_Rica/INC-0001-D0377-23/2023|H5N1|Costa_Rica-Limon|2023-01-26|wild_avian|B3.2,2023-01-26,Costa_Rica,Limon,Pococi,Colorado,NA,NA,,Costa_Rica_Limon_Pococi
EPI_ISL_17965774|A/pelican/Costa_Rica/INC-0018-D0370-23/2023|H5N1|Costa_Rica-Limon|2023-01-26|wild_avian|B3.2,2023-01-26,Costa_Rica,Limon,Talamanca,Playa Cocles,9.6477,-82.7324,beach,Costa_Rica_Limon_Talamanca
EPI_ISL_17973443|A/wildbird-Fregata-magnificens/Ecuador/IC03-4587/2023|H5N1|Ecuador-Manabi|2023-01-11|wild_avian|B3.2,2023-01-11,Ecuador,Guayas,San Jacinto de Yaguachi,,-0.79805746,-80.5195928,precise (Martha),Ecuador_Guayas_San Jacinto de Yaguachi
EPI_ISL_18918640|A/Southern_Fulmar/Falkland_Islands/138870/2023|H5N1|UK-Falkland_Islands|2023-11-14|wild_avian|B3.2,2023-11-14,Falkland Islands,Stanley,Unknown,,-51.693946,-57.8572918,precise (Martha),Falkland Islands_Stanley_Unknown
EPI_ISL_17558875|A/pelican/Honduras/23-000009-001/2022|H5N1|Honduras-Atlantida|2022-12-27|wild_avian|B3.2,2022-12-27,Honduras,Atlantida,Unknown,,NA,NA,,Honduras_Atlantida_Unknown
EPI_ISL_17777528|A/peruvian_booby/Peru/CAL-INS-007/2023|H5N1|Peru-Callao|2023-03-17|wild_avian|B3.2,2023-03-17,Peru,Callao,Callao,,-12.052222,-77.139167,precise (Martha),Peru_Callao_Callao
OQ547423|A/Nannopterum_brasilianus/Peru/AISA0446/2022|H5N1|Peru|2022-11-22|wild_avian|B3.2,2022-11-22,Peru,Callao,Callao,,-12.052222,-77.139167,precise (Martha),Peru_Callao_Callao
OQ547447|A/Pelecanus_thagus/Peru/AISA0464/2022|H5N1|Peru|2022-11-22|wild_avian|B3.2,2022-11-22,Peru,Callao,Callao,,-12.052222,-77.139167,precise (Martha),Peru_Callao_Callao
EPI_ISL_17777530|A/guanay_cormorant/Peru/CAL-INS-009/2023|H5N1|Peru-Callao|2023-03-17|wild_avian|B3.2,2023-03-17,Peru,Callao,Callao,,-12.052222,-77.139167,precise (Martha),Peru_Callao_Callao
EPI_ISL_18217104|A/duck/Peru/CAL-INS-013/2023|H5N1|Peru-Callao|2023-07-24|domestic_avian|B3.2,2023-07-24,Peru,Callao,Unknown,,NA,NA,,Peru_Callao_Unknown
OQ547431|A/Panthera_leo/Peru/AIS0554/2023|H5N1|Peru|2023-02-08|feline|B3.2,2023-02-08,Peru,Junin,Huancayo,,-12.0621201,-75.1961831,precise (Martha),Peru_Junin_Huancayo
OQ547375|A/Gallus_gallus/Peru/AIS0544/2022|H5N1|Peru|2022-12-03|domestic_avian|B3.2,2022-12-03,Peru,La Libertad,Chepen,,-7.2252421,-79.411259,precise (Martha),Peru_La Libertad_Chepen
EPI_ISL_18371666|A/Peruvian_booby/Peru/UNMSM-A296/2022|H5N1|Peru|2022-12-01|wild_avian|B3.2,2022-12-01,Peru,La Libertad,Viru,,-8.53379,-78.96318,precise (Martha),Peru_La Libertad_Viru
OQ547343|A/Gallus_gallus/Peru/AIS0539/2022|H5N1|Peru|2022-11-18|domestic_avian|B3.2,2022-11-18,Peru,Lambayeque,Lambayeque,,-6.7172767,-79.906572,precise (Martha),Peru_Lambayeque_Lambayeque
EPI_ISL_16249681|A/chicken/Peru/LAM-INS-002/2022|H5N1|Peru-Lambayeque|2022-11-28|domestic_avian|B3.2,2022-11-28,Peru,Lambayeque,Lambayeque,,-6.748801,-79.986917,precise (Martha),Peru_Lambayeque_Lambayeque
EPI_ISL_18497946|A/duck/Peru/LAM-INS-014/2023|H5N1|Peru-Lambayeque|2023-09-26|domestic_avian|B3.2,2023-09-26,Peru,Lambayeque,Unknown,,NA,NA,,Peru_Lambayeque_Unknown
EPI_ISL_19070288|A/Calidris_alba/Lima/Villa01/2023___this_|H5N1|Peru-Lima|2023-04-20|wild_avian|B3.2,2023-04-20,Peru,Lima,Lima,,-12.211929,-76.99026,precise (Martha),Peru_Lima_Lima
OQ547351|A/Gallus_gallus/Peru/AIS0540/2022|H5N1|Peru|2022-11-28|domestic_avian|B3.2,2022-11-28,Peru,Lima,Lima,,-12.059548,-77.03883,precise (Martha),Peru_Lima_Lima
OQ550458|A/pelican/Peru/PIU-SER028/2022|H5N1|Peru|2022-11-24|wild_avian|B3.2,2022-11-24,Peru,Lima,Lima,,-5.5176602,-80.896081,precise (Martha),Peru_Lima_Lima
OQ547415|A/Gallus_gallus/Peru/AIS0551/2022|H5N1|Peru|2022-12-12|domestic_avian|B3.2,2022-12-12,Peru,Lima,Lima,,-12.059548,-77.03883,precise (Martha),Peru_Lima_Lima
OQ925725|A/south_american_sea_lion/Peru/AQP-SER00K/2023|H5N1|Peru|2023-02-07|other_mammal|B3.2,2023-02-07,Peru,Lima,Canete,,-12.91786123,-76.507071,precise (Martha),Peru_Lima_Canete
EPI_ISL_18371664|A/Belcher_gull/Peru/UNMSM-A267/2022|H5N1|Peru|2022-12-01|wild_avian|B3.2,2022-12-01,Peru,Lima,Lima,San Isidro,-12.1077,-77.0606,precise (Martha),Peru_Lima_Lima
OQ550474|A/South_American_Sea_Lion/Peru/LIM-SER036/2023|H5N1|Peru|2023-01-23|other_mammal|B3.2,2023-01-23,Peru,Lima,Lima,,-12.1218839,-77.045041,precise (Martha),Peru_Lima_Lima
EPI_ISL_17777533|A/peruvian_booby/Peru/LIM-INS-012/2023|H5N1|Peru-Lima|2023-04-12|wild_avian|B3.2,2023-04-12,Peru,Lima,Barranca,,-10.7953673,-77.744885,precise (Martha),Peru_Lima_Barranca
EPI_ISL_17777527|A/gull/Peru/LIM-INS-006/2023|H5N1|Peru-Lima|2023-03-16|wild_avian|B3.2,2023-03-16,Peru,Lima,Unknown,,NA,NA,,Peru_Lima_Unknown
OQ550466|A/Sanderling/Peru/PIU-SER005/2022|H5N1|Peru|2022-11-22|wild_avian|B3.2,2022-11-22,Peru,Piura,Paita,,-5.1499528,-81.170758,precise (Martha),Peru_Piura_Paita
OQ547439|A/Pelecanus_thagus/Peru/AIS0538/2022|H5N1|Peru|2022-11-10|wild_avian|B3.2,2022-11-10,Peru,Piura,Paita,Islilla,-5.197348,-81.200409,precise (Martha),Peru_Piura_Paita
EPI_ISL_17777531|A/sea_lion/Peru/TAC-INS-010/2023|H5N1|Peru-Tacna|2023-03-07|other_mammal|B3.2,2023-03-07,Peru,Tacna,Tacna,Sama,-18.137864,-70.699826,precise (Martha),Peru_Tacna_Tacna
EPI_ISL_17777532|A/sea_lion/Peru/TAC-INS-011/2023|H5N1|Peru-Tacna|2023-03-07|other_mammal|B3.2,2023-03-07,Peru,Tacna,Tarata,,-17.64664722,-70.30376039,precise (Martha),Peru_Tacna_Tarata
OR381676|A/Black-necked_swan/Uruguay/078-M2/2023|H5N1|Uruguay-Canelones|2023-03-15|wild_avian|B3.2,2023-03-15,Uruguay,Canelones,Tala,,-34.5713,-55.7469,precise (Martha),Uruguay_Canelones_Tala
OR912286|A/pinniped/Uruguay/P10_8923/2023|H5N1|Uruguay-Rocha|2023-09-08|other_mammal|B3.2,2023-09-08,Uruguay,Canelones,Canelones,,-34.523896,-56.281724,precise (Martha),Uruguay_Canelones_Canelones
OR912287|A/pinniped/Uruguay/P13_11923/2023|H5N1|Uruguay-Canelones|2023-09-11|other_mammal|B3.2,2023-09-11,Uruguay,Canelones,Canelones,,-34.523896,-56.281724,precise (Martha),Uruguay_Canelones_Canelones
OR912291|A/pinniped/Uruguay/P17_14923/2023|H5N1|Uruguay-Isla_de_Lobos|2023-09-14|other_mammal|B3.2,2023-09-14,Uruguay,Maldonado,Unknown,Isla_de_Lobos,NA,NA,island,Uruguay_Maldonado_Unknown
OR381588|A/Black-necked_swan/Uruguay/014-M3/2023|H5N1|Uruguay-Rocha|2023-02-18|wild_avian|B3.2,2023-02-18,Uruguay,Maldonado,Garzon,,-34.798,-54.568,precise (Martha),Uruguay_Maldonado_Garzon
OR912354|A/pinniped/Uruguay/P4_6923/2023|H5N1|Uruguay-Maldonado|2023-09-06|other_mammal|B3.2,2023-09-06,Uruguay,Maldonado,Punta del Este,,NA,NA,,Uruguay_Maldonado_Punta del Este
OR381644|A/Backyard_chicken/Uruguay/127-M4/2023|H5N1|Uruguay-Montevideo|2023-04-17|domestic_avian|B3.2,2023-04-17,Uruguay,Montevideo,Montevideo,,-34.7852,-56.1287,precise (Martha),Uruguay_Montevideo_Montevideo
OR381636|A/Backyard_chicken/Uruguay/127-M1/2023|H5N1|Uruguay-Montevideo|2023-04-17|domestic_avian|B3.2,2023-04-17,Uruguay,Montevideo,Municipality D,,-34.7852,-56.1287,precise (Martha),Uruguay_Montevideo_Municipality D
OR912285|A/pinniped/Uruguay/P8_8923/2023|H5N1|Uruguay-Rocha|2023-09-08|other_mammal|B3.2,2023-09-08,Uruguay,Rocha,La Paloma,,NA,NA,,Uruguay_Rocha_La Paloma
OR381652|A/Backyard_chicken/Uruguay/144-M3/2023|H5N1|Uruguay-Rocha|2023-05-03|domestic_avian|B3.2,2023-05-03,Uruguay,Rocha,Lascano,,-33.69,-54.0993,precise (Martha),Uruguay_Rocha_Lascano
OR912292|A/pinniped/Uruguay/P18_14923/2023|H5N1|Uruguay-Rocha|2023-09-14|other_mammal|B3.2,2023-09-14,Uruguay,Rocha,Castillos,Aguas Dulce,NA,NA,,Uruguay_Rocha_Castillos
OR912362|A/seabird/Uruguay/P23_41023/2023|H5N1|Uruguay-Rocha|2023-10-04|wild_avian|B3.2,2023-10-04,Uruguay,Rocha,Castillos,Cabo Polonio,NA,NA,,Uruguay_Rocha_Castillos
OR912294|A/seabird/Uruguay/P25_41023/2023|H5N1|Uruguay-Rocha|2023-10-04|wild_avian|B3.2,2023-10-04,Uruguay,Rocha,Castillos,Cabo Polonio,NA,NA,,Uruguay_Rocha_Castillos
OR381660|A/Backyard_duck/Uruguay/124-M3/2023|H5N1|Uruguay-San_Jose|2023-04-16|domestic_avian|B3.2,2023-04-16,Uruguay,San_Jose,Unknown,,-34.5526,-56.6724,precise (Martha),Uruguay_San_Jose_Unknown
OR381596|A/Backyard_chicken/Uruguay/040-M5/2023|H5N1|Uruguay-Tacuarembo|2023-03-03|domestic_avian|B3.2,2023-03-03,Uruguay,Tacuarembo,Unknown,,-32.3924,-55.8419,precise (Martha),Uruguay_Tacuarembo_Unknown
PQ715385|A/Raven/AK/22-020951-001-original/2022|H5N1|USA-AK|2022-06-26|wild_avian|B3.2,2022-06-26,USA,AK,North Slope,,NA,NA,,USA_AK_North Slope
PQ714633|A/Northern_pintail/AK/23-002693-016-original/2022|H5N1|USA-AK|2022-09-30|wild_avian|B3.2,2022-09-30,USA,AK,Aleutians East,,NA,NA,,USA_AK_Aleutians East
PQ713065|A/Mallard/AK/23-003641-008-original/2022|H5N1|USA-AK|2022-10-14|wild_avian|B3.2,2022-10-14,USA,AK,Aleutians East,,NA,NA,,USA_AK_Aleutians East
EPI_ISL_16271829|A/chicken/Alaska/22-037940-001/2022|H5N1|USA-AK|2022-11-23|domestic_avian|B3.2,2022-11-23,USA,AK,Matanuska-Susitna Borough,,NA,NA,,USA_AK_Matanuska-Susitna Borough
PQ717337|A/Snow_goose/AK/22-017364-001-original/2022|H5N1|USA-AK|2022-05-27|wild_avian|B3.2,2022-05-27,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
EPI_ISL_17260681|A/red_fox/Alaska/22-019272-001/2022|H5N1|USA-AK|2022-06-15|other_mammal|B3.2,2022-06-15,USA,AK,Nome Census Area,,NA,NA,,USA_AK_Nome Census Area
PQ710513|A/Glaucous_Gull/AK/22-023553-001-original/2022|H5N1|USA-AK|2022-07-15|wild_avian|B3.2,2022-07-15,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PQ714457|A/Northern_pintail/AK/22-029100-001-original/2022|H5N1|USA-AK|2022-09-04|wild_avian|B3.2,2022-09-04,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PP802398|A/domestic_turkey/USA/22-032677-004/2022|H5N1|USA-AK|2022-10-11|domestic_avian|B3.2,2022-10-11,USA,AK,Matanuska-Susitna Borough,,NA,NA,,USA_AK_Matanuska-Susitna Borough
PQ702593|A/Bald_eagle/AK/22-016934-004-original/2022|H5N1|USA-AK|2022-05-22|wild_avian|B3.2,2022-05-22,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PQ710529|A/Glaucous_Gull/AK/22-024502-001-original/2022|H5N1|USA-AK|2022-07-01|wild_avian|B3.2,2022-07-01,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PP802622|A/mallard/USA/22-036139-048/2022|H5N1|USA-AK|2022-11-02|wild_avian|B3.2,2022-11-02,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PQ710113|A/Gadwall/AL/22-040806-001-original/2022|H5N1|USA-AL|2022-12-12|wild_avian|B3.2,2022-12-12,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
PQ715449|A/Raven/AK/22-042128-001-original/2022|H5N1|USA-AK|2022-12-18|wild_avian|B3.2,2022-12-18,USA,AK,Unknown,,NA,NA,,USA_AK_Unknown
SRR24842838|A/anser_sp/Alaska/22-013831-003/2022|H5N1|USA-AK|2022-04-29|wild_avian|B3.2,2022-04-29,USA,AK,Anchorage,,NA,NA,,USA_AK_Anchorage
PQ710161|A/Gadwall/AL/22-041762-004-original/2022|H5N1|USA-AL|2022-12-10|wild_avian|B3.2,2022-12-10,USA,AL,Unknown,,NA,NA,,USA_AL_Unknown
PQ717345|A/Snow_goose/AL/22-041764-001-original/2022|H5N1|USA-AL|2022-12-20|wild_avian|B3.2,2022-12-20,USA,AL,Unknown,,NA,NA,,USA_AL_Unknown
PQ717353|A/Snow_goose/AR/22-038202-001-original/2022|H5N1|USA-AR|2022-11-25|wild_avian|B3.2,2022-11-25,USA,AR,Lawrence,,NA,NA,,USA_AR_Lawrence
PQ714729|A/Northern_shoveler/AR/23-002690-001-original/2023|H5N1|USA-AR|2023-01-14|wild_avian|B3.2,2023-01-14,USA,AR,Lonoke,,NA,NA,,USA_AR_Lonoke
EPI_ISL_16297378|A/chicken/Arkansas/22-031676-001/2022|H5N1|USA-AR|2022-10-06|domestic_avian|B3.2,2022-10-06,USA,AR,Madison,,NA,NA,,USA_AR_Madison
PQ717369|A/Snow_goose/AR/22-039436-012-original/2022|H5N1|USA-AR|2022-11-29|wild_avian|B3.2,2022-11-29,USA,AR,Unknown,,NA,NA,,USA_AR_Unknown
PQ717377|A/Snow_goose/AR/23-001513-001-original/2023|H5N1|USA-AR|2023-01-06|wild_avian|B3.2,2023-01-06,USA,AR,Unknown,,NA,NA,,USA_AR_Unknown
EPI_ISL_16297360|A/chicken/Arkansas/22-032566-001/2022|H5N1|USA-AR|2022-10-13|domestic_avian|B3.2,2022-10-13,USA,AR,Pope,,NA,NA,,USA_AR_Pope
PQ714969|A/Pelican/AZ/22-038234-003-original/2022|H5N1|USA-AZ|2022-10-15|wild_avian|B3.2,2022-10-15,USA,AZ,Maricopa,,NA,NA,,USA_AZ_Maricopa
PQ707097|A/Canada_goose/AZ/23-002260-001-original/2023|H5N1|USA-AZ|2023-01-09|wild_avian|B3.2,2023-01-09,USA,AZ,Coconino,,NA,NA,,USA_AZ_Coconino
EPI_ISL_16297070|A/chicken/Arizona/22-035006-002/2022|H5N1|USA-AZ|2022-11-01|domestic_avian|B3.2,2022-11-01,USA,AZ,Yavapai,,NA,NA,,USA_AZ_Yavapai
PQ714961|A/Pelican/AZ/22-038234-002-original/2022|H5N1|USA-AZ|2022-10-15|wild_avian|B3.2,2022-10-15,USA,AZ,Unknown,,NA,NA,,USA_AZ_Unknown
PQ707105|A/Canada_goose/AZ/23-005233-001-original/2023|H5N1|USA-AZ|2023-01-23|wild_avian|B3.2,2023-01-23,USA,AZ,Unknown,,NA,NA,,USA_AZ_Unknown
PQ701953|A/American_white_Pelican/CA/22-035596-001-original/2022|H5N1|USA-CA|2022-10-27|wild_avian|B3.2,2022-10-27,USA,CA,San Diego,,NA,NA,,USA_CA_San Diego
PQ709961|A/Eared_grebe/CA/23-000276-003-original/2022|H5N1|USA-CA|2022-12-15|wild_avian|B3.2,2022-12-15,USA,CA,Lassen,,NA,NA,,USA_CA_Lassen
PQ718945|A/Turkey_Vulture/CA/23-002030-001-original/2022|H5N1|USA-CA|2022-12-29|wild_avian|B3.2,2022-12-29,USA,CA,Butte,,NA,NA,,USA_CA_Butte
PQ715713|A/Red-tailed_hawk/CA/23-004363-001-original/2023|H5N1|USA-CA|2023-01-25|wild_avian|B3.2,2023-01-25,USA,CA,Sacramento,,NA,NA,,USA_CA_Sacramento
EPI_ISL_16297067|A/Muscovy_duck/California/22-034335-001/2022|H5N1|USA-CA|2022-10-16|wild_avian|B3.2,2022-10-16,USA,CA,Fresno,,NA,NA,,USA_CA_Fresno
PQ717441|A/Snow_goose/CA/22-041406-001-original/2022|H5N1|USA-CA|2022-11-28|wild_avian|B3.2,2022-11-28,USA,CA,Unknown,,NA,NA,,USA_CA_Unknown
SRR28834940|A/Snow_Goose/CA/24-004881-002-original/2024|H5N1|USA-CA|2024-01-18|wild_avian|B3.2,2024-01-18,USA,CA,Unknown,,NA,NA,,USA_CA_Unknown
SRR32006912|A/chicken/CA/24-038987-002-original/2024|H5N1|USA-CA|2024-12-26|domestic_avian|B3.2,2024-12-26,USA,CA,Unknown,,NA,NA,,USA_CA_Unknown
EPI_ISL_16271861|A/Pekin_duck/California/22-036722-001/2022|H5N1|USA-CA|2022-11-14|domestic_avian|B3.2,2022-11-14,USA,CA,Fresno,,NA,NA,,USA_CA_Fresno
PQ717521|A/Snow_goose/CA/23-002594-003-original/2023|H5N1|USA-CA|2023-01-10|wild_avian|B3.2,2023-01-10,USA,CA,Unknown,,NA,NA,,USA_CA_Unknown
EPI_ISL_17964878|A/red-tailed_hawk/California/23-006644-003/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2,2023-02-14,USA,CA,Sonoma,,NA,NA,,USA_CA_Sonoma
EPI_ISL_17964933|A/peregrine_falcon/California/23-011277-001/2023|H5N1|USA-CA|2023-03-30|wild_avian|B3.2,2023-03-30,USA,CA,San Mateo,,NA,NA,,USA_CA_San Mateo
SRR28834929|A/Snow_Goose/CA/24-004881-004-original/2024|H5N1|USA-CA|2024-01-18|wild_avian|B3.2,2024-01-18,USA,CA,Unknown,,NA,NA,,USA_CA_Unknown
EPI_ISL_17964856|A/sanderling/California/23-005401-001/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2,2023-02-14,USA,CA,San Francisco,,NA,NA,,USA_CA_San Francisco
PQ707545|A/Canada_goose/CO/22-038655-001-original/2022|H5N1|USA-CO|2022-11-28|wild_avian|B3.2,2022-11-28,USA,CO,Weld,,NA,NA,,USA_CO_Weld
PQ707609|A/Canada_goose/CO/23-000399-001-original/2022|H5N1|USA-CO|2022-12-30|wild_avian|B3.2,2022-12-30,USA,CO,Larimer,,NA,NA,,USA_CO_Larimer
PQ715865|A/Red-tailed_hawk/CO/23-000403-001-original/2023|H5N1|USA-CO|2023-01-01|wild_avian|B3.2,2023-01-01,USA,CO,Larimer,,NA,NA,,USA_CO_Larimer
PQ715953|A/Red-tailed_hawk/CO/23-004223-001-original/2023|H5N1|USA-CO|2023-01-31|wild_avian|B3.2,2023-01-31,USA,CO,Larimer,,NA,NA,,USA_CO_Larimer
EPI_ISL_17964882|A/red-tailed_hawk/Colorado/23-006671-001/2023|H5N1|USA-CO|2023-02-18|wild_avian|B3.2,2023-02-18,USA,CO,Mesa,,NA,NA,,USA_CO_Mesa
EPI_ISL_17964906|A/red-tailed_hawk/Colorado/23-008901-001/2023|H5N1|USA-CO|2023-03-15|wild_avian|B3.2,2023-03-15,USA,CO,Logan,,NA,NA,,USA_CO_Logan
EPI_ISL_17964934|A/turkey_vulture/Colorado/23-011447-001/2023|H5N1|USA-CO|2023-04-10|wild_avian|B3.2,2023-04-10,USA,CO,Larimer,,NA,NA,,USA_CO_Larimer
EPI_ISL_16297358|A/chicken/Colorado/22-032670-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2,2022-10-10,USA,CO,Larimer,,NA,NA,,USA_CO_Larimer
PQ717545|A/Snow_goose/CO/22-037670-001-original/2022|H5N1|USA-CO|2022-11-16|wild_avian|B3.2,2022-11-16,USA,CO,Unknown,,NA,NA,,USA_CO_Unknown
PQ707593|A/Canada_goose/CO/22-042169-001-original/2022|H5N1|USA-CO|2022-12-27|wild_avian|B3.2,2022-12-27,USA,CO,Unknown,,NA,NA,,USA_CO_Unknown
EPI_ISL_17964858|A/Cooper_s_s_hawk/Colorado/23-005617-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2,2023-02-14,USA,CO,Unknown,,NA,NA,,USA_CO_Unknown
PQ715737|A/Red-tailed_hawk/CO/22-029818-001-original-repeat/2022|H5N1|USA-CO|2022-09-19|wild_avian|B3.2,2022-09-19,USA,CO,Unknown,,NA,NA,,USA_CO_Unknown
PQ716913|A/Ring-billed_gull/CO/22-030941-001-original/2022|H5N1|USA-CO|2022-09-28|wild_avian|B3.2,2022-09-28,USA,CO,Unknown,,NA,NA,,USA_CO_Unknown
EPI_ISL_16297365|A/chicken/Colorado/22-032233-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2,2022-10-10,USA,CO,Weld,,NA,NA,,USA_CO_Weld
EPI_ISL_17964907|A/great_horned_owl/Colorado/23-007822-001/2023|H5N1|USA-CO|2023-03-03|wild_avian|B3.2,2023-03-03,USA,CO,Moffat,,NA,NA,,USA_CO_Moffat
EPI_ISL_19490439|A/ferruginous_hawk/Colorado/23-015630-001-original/2023|H5N1|USA-CO|2023-05-12|wild_avian|B3.2,2023-05-12,USA,CO,Denver,,NA,NA,,USA_CO_Denver
EPI_ISL_19490418|A/mallard/Connecticut/23-004773-001-original2/2023|H5N1|USA-CT|2023-02-06|wild_avian|B3.2,2023-02-06,USA,CT,New London,,NA,NA,,USA_CT_New London
PQ715121|A/Peregrine_falcon/FL/22-035514-001-original/2022|H5N1|USA-FL|2022-10-29|wild_avian|B3.2,2022-10-29,USA,FL,Polk,,NA,NA,,USA_FL_Polk
PQ709697|A/Double-crested_Cormorant/FL/22-036552-001-original/2022|H5N1|USA-FL|2022-11-03|wild_avian|B3.2,2022-11-03,USA,FL,Orange,,NA,NA,,USA_FL_Orange
PQ701337|A/American_coot/FL/23-002762-015-original/2022|H5N1|USA-FL|2022-12-19|wild_avian|B3.2,2022-12-19,USA,FL,Brevard,,NA,NA,,USA_FL_Brevard
EPI_ISL_16297133|A/chicken/Florida/22-033923-001/2022|H5N1|USA-FL|2022-10-20|domestic_avian|B3.2,2022-10-20,USA,FL,Lake,,NA,NA,,USA_FL_Lake
PQ719905|A/black_skimmer/FL/22-036966-001-original/2022|H5N1|USA-FL|2022-11-04|wild_avian|B3.2,2022-11-04,USA,FL,Unknown,,NA,NA,,USA_FL_Unknown
PQ710449|A/Gannet/FL/23-002762-022-original/2022|H5N1|USA-FL|2022-12-30|wild_avian|B3.2,2022-12-30,USA,FL,Unknown,,NA,NA,,USA_FL_Unknown
PQ701681|A/American_green-winged_teal/GA/22-038443-007-original/2022|H5N1|USA-GA|2022-11-19|wild_avian|B3.2,2022-11-19,USA,GA,Unknown,,NA,NA,,USA_GA_Unknown
PQ707753|A/Canada_goose/IA/22-040793-004-original/2022|H5N1|USA-IA|2022-12-06|wild_avian|B3.2,2022-12-06,USA,IA,Woodbury,,NA,NA,,USA_IA_Woodbury
PQ701393|A/American_crow/IA/23-000627-006-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2,2023-01-05,USA,IA,Black Hawk,,NA,NA,,USA_IA_Black Hawk
PQ718729|A/Trumpeter_Swan/IA/23-002039-002-original/2023|H5N1|USA-IA|2023-01-12|wild_avian|B3.2,2023-01-12,USA,IA,Story,,NA,NA,,USA_IA_Story
PQ701969|A/American_white_Pelican/IA/22-021277-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2,2022-07-01,USA,IA,Unknown,,NA,NA,,USA_IA_Unknown
PQ701977|A/American_white_Pelican/IA/22-022114-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2,2022-07-01,USA,IA,Unknown,,NA,NA,,USA_IA_Unknown
PQ705697|A/Blue-winged_teal/IA/22-034304-005-original-repeat2/2022|H5N1|USA-IA|2022-10-22|wild_avian|B3.2,2022-10-22,USA,IA,Unknown,,NA,NA,,USA_IA_Unknown
PQ701697|A/American_green-winged_teal/IA/22-034928-001-original-repeat2/2022|H5N1|USA-IA|2022-10-16|wild_avian|B3.2,2022-10-16,USA,IA,Unknown,,NA,NA,,USA_IA_Unknown
PQ707721|A/Canada_goose/IA/22-040790-001-original/2022|H5N1|USA-IA|2022-12-07|wild_avian|B3.2,2022-12-07,USA,IA,Unknown,,NA,NA,,USA_IA_Unknown
OQ962748|A/Peregrine_Falcon/Iowa/22-012093-001/2022|H5N1|USA-IA|2022-04-15|wild_avian|B3.2,2022-04-15,USA,IA,Louisa,,NA,NA,,USA_IA_Louisa
EPI_ISL_13052721|A/fox/Iowa/22-014421-001/2022|H5N1|USA-IA|2022-05-06|other_mammal|B3.2,2022-05-06,USA,IA,Hancock,,NA,NA,,USA_IA_Hancock
EPI_ISL_17964890|A/American_crow/Iowa/23-007468-001/2023|H5N1|USA-IA|2023-03-02|wild_avian|B3.2,2023-03-02,USA,IA,Story,,NA,NA,,USA_IA_Story
EPI_ISL_17964893|A/American_crow/Iowa/23-007781-002/2023|H5N1|USA-IA|2023-03-05|wild_avian|B3.2,2023-03-05,USA,IA,Story,,NA,NA,,USA_IA_Story
EPI_ISL_17964923|A/American_crow/Iowa/23-010832-002/2023|H5N1|USA-IA|2023-04-04|wild_avian|B3.2,2023-04-04,USA,IA,Black Hawk,,NA,NA,,USA_IA_Black Hawk
EPI_ISL_17964928|A/hawk/Iowa/23-011213-001/2023|H5N1|USA-IA|2023-04-10|wild_avian|B3.2,2023-04-10,USA,IA,Boone,,NA,NA,,USA_IA_Boone
PQ719065|A/Turkey_Vulture/ID/22-014968-007-original/2022|H5N1|USA-ID|2022-05-05|wild_avian|B3.2,2022-05-05,USA,ID,Bonneville,,NA,NA,,USA_ID_Bonneville
PQ707841|A/Canada_goose/ID/22-018980-001-original/2022|H5N1|USA-ID|2022-06-04|wild_avian|B3.2,2022-06-04,USA,ID,Ada,,NA,NA,,USA_ID_Ada
